© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-AIHnocirrhosis
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364205

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Connective Tissue Development and Function, Hematological System Development and Function, Hematopoiesis, Organismal Development, Tissue Morphology	quantity	Quantity of red blood cells	4.40E-11	 	-1.017	 	-1.061	BNIP3L,AQP1,DMTN,EIF2AK1,PRDX2,TFRC,LYL1,KEL,SLC4A1,SOX6,DYRK3,SPTA1,SLC14A1,GATA1,EPOR,PBX1,PIM1,EPB42,MYBL2,TFR2,BCL2L1,DIAPH3,FOXO3,SPTB,TGM2	25	
Hematological System Development and Function	mean corpuscular volume	Mean corpuscular volume	7.78E-11	 	0.185	 	-0.235	BNIP3L,NPRL3,SLC14A1,AQP1,DMTN,EIF2AK1,PIM1,XK,EPB42,TFRC,FOXO3,KEL,SLC4A1	13	
Cancer, Organismal Injury and Abnormalities	abdominal cancer	Abdominal cancer	1.07E-10	 	-1.009	 	-0.919	SLC6A9,UBE2M,ABCC4,JAZF1,ADIPOR1,RBPMS2,NRXN3,DGKK,DNAJB2,IFT52,SNCA,YOD1,CDYL,ST6GALNAC4,GABARAPL2,RIOK3,AKT1S1,ABCB10,SLC25A37,TMCC2,ATP1B2,SIAH2,AMFR,C9orf66,YY1AP1,OSBP2,CTNNAL1,H2AFJ,GPR146,SESN3,ACP1,ASNA1,ACP5,NFIX,RANBP10,SLC25A39,RGS10,CLTB,DIAPH3,MICAL2,FUNDC2,NUDT1,MKRN1,ACHE,WBP2,ITLN1,BAG6,HPCAL4,POLR1D,RAB3IL1,GNPNAT1,NINJ2,PITHD1,CCS,CA2,BMP2K,DMTN,EIF2AK1,STK11,TSEN2,EVPL,TSPAN5,SLC16A11,EFNA1,MAP2K3,BCAM,SPECC1,PCGF5,PRDX2,KEL,STRADB,ASCC2,UBE2O,BAG1,FBXO7,SLC14A1,UBL7,WNT16,IGF2,SLC41A2,TRAF3IP1,GSE1,GP5,USP12,PLSCR4,CDIPT,EPB42,GFOD2,TFR2,SELENBP1,FURIN,RHCE/RHD,NCOA4,YBX3,BNIP3L,DPM2,BLVRB,SKA3,LMNA,FIS1,FHDC1,SLC34A3,PPDPF,FBXO9,ATG9A,UBXN6,SMOX,SLC43A1,WNK1,NPRL3,PLXDC1,PIP4K2A,SNTG2,HSPB1,TOP3B,UBB,TANGO2,CHPT1,FOXO3,NEDD4L,KLC3,MARCH2,UBA52,MT2A,GLUL,MRC2,CELF3,FRMD4A,DENND4A,FAM117A,KCNH2,BSG,TENT5C,EPB41,RNF11,EMC3,CDC34,E2F2,RPIA,FGFR1OP2,TRIM10,CARM1,TAL1,SLC4A1,KIF14,SOX6,CREG1,IFRD2,BTF3,ROGDI,ANK1,HAGH,PMEL,SSTR3,HEMGN,CDC7,DCAF12,R3HDM4,GID4,FAM214B,GUCD1,CDC42BPA,CMSS1,PPM1A,HPS1,FTL,LAMC1,FOXO4,MCF2L,RIC3,TRIM58,PSMF1,OR2W3,GUK1,TROAP,GSPT1,HIST3H2A,SERF2,RNF123,NUCB1,SHISA7,RAD23A,NOS3,RAB11B,MPP2,ARMCX2,DNAJC6,MYL4,HDGF,NBPF3,ST13,NFIA,ALAS2,ZMAT2,MXI1,TMEM25,SHARPIN,GYPB,FAHD1,SCML1,BCL2L1,NTAN1,ARHGAP39,POLL,POMGNT2,NDRG2,IFIT1B,MCOLN1,ARHGEF12,IRS1,SEC62,AIDA,NUSAP1,SERINC2,FAH,YIPF6,STIL,AKR1E2,SLC6A8,CISD2,SLC1A5,YBX1,ECSIT,OPTN,SLC29A2,PINK1,MPP1,SLFN14,TRAK2,HAUS7,KANK2,MB21D2,SWT1,FAM104A,CMAS,ZNF793,KNL1,PLVAP,PIM1,FECH,SLC38A5,VTI1B,AP2A1,MYBL2,NFE2,HEPACAM2,TFDP1,KIF15,HK1,B4GALT3,KAT2B,MBNL3,MARCH8,C9orf78,RILP,TMOD1,NT5M,GLRX5,KIF4A,FZD5,FAXDC2,DOHH,PNPLA2,ANP32B,XK,RGCC,MFSD2B,ANKRD9,PHLPP2,SLC48A1,PA2G4,TFRC,TMPRSS9,DNAJA4,SPAG5,SLC7A5,RCL1,SLC25A38,CLIC2,ESPN,GRINA,XPO7,DYRK3,RAP1GAP,ODC1,NEIL3,ASPM,RHAG,ABCG2,CR1L,CA1,ALDH5A1,EIF1B,KLF1,VRK1,TGM2,SPTB,SNX3,GYPC,CDC14B,AIFM2,OAZ1,TESC,PCDH1,TUB,DPCD,CNPPD1,GNA12,PHOSPHO1,STOML2,SELENOK,AQP1,SLC6A19,GAS8,METTL9,DACT1,FKBP8,BBOF1,SFRP2,ARL6IP1,HIST3H2BB,RHOBTB3,CDH1,WASF2,SRRD,CTSE,HEBP1,GCLC,COL6A3,TBCEL,TMEM63B,RNF10,TNS1,SPTA1,FAM83A,ITGA11,SLC2A1,YPEL3,GATA1,ALS2CR12,PLEK2,PCTP,GNAS,SEC14L3,C21orf58,BPGM,PBX1,TMEM183A,CTSB,ZER1,LGALS3,SLC22A17,AP2M1,TMEM158,RUNDC3A,GMPR	356	
Hematological System Development and Function, Organismal Development, Tissue Morphology	quantity	Quantity of blood	1.14E-10	 	-0.660	 	-0.985	BNIP3L,AQP1,DMTN,EIF2AK1,STK11,PRDX2,TFRC,LYL1,KEL,SLC4A1,SOX6,DYRK3,SPTA1,SLC14A1,GATA1,EPOR,PBX1,PIM1,EPB42,MYBL2,TFR2,BCL2L1,DIAPH3,FOXO3,SPTB,TGM2	26	
Small Molecule Biochemistry	synthesis	Synthesis of porphyrin	2.00E-10	 	1.982	bias	1.179	SNX3,SLC25A38,ANK1,FECH,SPTA1,HMBS,BCL2L1,SPTB,ALAS2,HEBP1	10	
Cancer, Organismal Injury and Abnormalities	abdominal adenocarcinoma	Abdominal adenocarcinoma	2.02E-10	 	 	 	 	SLC6A9,UBE2M,ABCC4,JAZF1,ADIPOR1,RBPMS2,NRXN3,IFT52,DGKK,DNAJB2,SNCA,YOD1,CDYL,ST6GALNAC4,GABARAPL2,RIOK3,AKT1S1,ABCB10,SLC25A37,ATP1B2,SIAH2,AMFR,C9orf66,YY1AP1,OSBP2,CTNNAL1,H2AFJ,GPR146,SESN3,ASNA1,ACP5,NFIX,RANBP10,SLC25A39,RGS10,CLTB,DIAPH3,MICAL2,FUNDC2,NUDT1,MKRN1,ACHE,WBP2,ITLN1,BAG6,POLR1D,RAB3IL1,GNPNAT1,NINJ2,PITHD1,CCS,CA2,BMP2K,DMTN,EIF2AK1,STK11,TSEN2,EVPL,TSPAN5,SLC16A11,EFNA1,MAP2K3,BCAM,SPECC1,PCGF5,PRDX2,KEL,STRADB,ASCC2,UBE2O,BAG1,FBXO7,SLC14A1,UBL7,WNT16,IGF2,SLC41A2,TRAF3IP1,GSE1,GP5,CDIPT,EPB42,GFOD2,TFR2,SELENBP1,FURIN,RHCE/RHD,NCOA4,YBX3,BNIP3L,DPM2,BLVRB,SKA3,LMNA,FIS1,FHDC1,SLC34A3,PPDPF,ATG9A,UBXN6,SMOX,SLC43A1,WNK1,NPRL3,PLXDC1,PIP4K2A,SNTG2,HSPB1,TOP3B,UBB,TANGO2,CHPT1,FOXO3,NEDD4L,KLC3,MARCH2,MT2A,GLUL,MRC2,CELF3,FRMD4A,DENND4A,FAM117A,KCNH2,BSG,TENT5C,EPB41,RNF11,CDC34,E2F2,RPIA,FGFR1OP2,TRIM10,CARM1,TAL1,SLC4A1,KIF14,SOX6,CREG1,IFRD2,BTF3,ANK1,HAGH,PMEL,CDC7,DCAF12,R3HDM4,GID4,FAM214B,GUCD1,CDC42BPA,CMSS1,PPM1A,HPS1,LAMC1,FOXO4,MCF2L,RIC3,TRIM58,OR2W3,GUK1,TROAP,GSPT1,HIST3H2A,SERF2,RNF123,NUCB1,SHISA7,RAD23A,NOS3,RAB11B,MPP2,ARMCX2,DNAJC6,MYL4,HDGF,NBPF3,ST13,NFIA,ALAS2,ZMAT2,MXI1,TMEM25,GYPB,FAHD1,SCML1,BCL2L1,NTAN1,ARHGAP39,POLL,POMGNT2,IFIT1B,MCOLN1,ARHGEF12,IRS1,SEC62,AIDA,NUSAP1,SERINC2,FAH,YIPF6,STIL,SLC6A8,CISD2,SLC1A5,YBX1,ECSIT,OPTN,SLC29A2,PINK1,MPP1,SLFN14,TRAK2,HAUS7,KANK2,MB21D2,SWT1,FAM104A,CMAS,ZNF793,KNL1,PLVAP,FECH,SLC38A5,VTI1B,AP2A1,MYBL2,NFE2,TFDP1,KIF15,HK1,B4GALT3,KAT2B,MBNL3,C9orf78,TMOD1,NT5M,GLRX5,KIF4A,FZD5,FAXDC2,DOHH,PNPLA2,ANP32B,XK,RGCC,MFSD2B,ANKRD9,PHLPP2,PA2G4,TFRC,TMPRSS9,DNAJA4,SPAG5,SLC7A5,RCL1,SLC25A38,CLIC2,ESPN,GRINA,XPO7,DYRK3,RAP1GAP,ODC1,NEIL3,ASPM,RHAG,ABCG2,CR1L,CA1,ALDH5A1,EIF1B,KLF1,VRK1,TGM2,SPTB,SNX3,GYPC,CDC14B,TESC,PCDH1,TUB,DPCD,CNPPD1,GNA12,PHOSPHO1,STOML2,SELENOK,AQP1,SLC6A19,GAS8,METTL9,DACT1,FKBP8,BBOF1,SFRP2,ARL6IP1,HIST3H2BB,RHOBTB3,CDH1,WASF2,SRRD,HEBP1,GCLC,COL6A3,TMEM63B,RNF10,TNS1,SPTA1,FAM83A,ITGA11,SLC2A1,YPEL3,GATA1,ALS2CR12,PLEK2,PCTP,GNAS,SEC14L3,C21orf58,BPGM,PBX1,TMEM183A,CTSB,ZER1,LGALS3,SLC22A17,AP2M1,TMEM158,RUNDC3A,GMPR	331	
Cell Death and Survival, Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	hemolysis	Hemolysis	2.19E-10	Decreased	-2.414	bias	-1.808	GCLC,ANK1,SPTA1,RHAG,GATA1,EPB41,EPB42,BCL2L1,PRDX2,HK1,KLF1,FOXO3,SPTB,AK1,RHCE/RHD,SLC4A1	16	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	hemolytic anemia	Hemolytic anemia	3.33E-10	Decreased	-2.236	 	-1.714	GCLC,ANK1,SPTA1,RHAG,GATA1,EPB41,EPB42,BCL2L1,PRDX2,HK1,FOXO3,SPTB,AK1,RHCE/RHD,SLC4A1	15	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	familial hemolytic anemia	Familial hemolytic anemia	3.93E-10	 	 	 	 	GCLC,ANK1,EPB42,SPTA1,RHAG,HK1,SPTB,AK1,SLC4A1,RHCE/RHD	10	
Cardiovascular Disease, Hematological Disease, Organismal Injury and Abnormalities	anemia	Anemia	4.97E-10	Decreased	-4.121	bias	 	ACHE,BNIP3L,GLRX5,SERINC2,DMTN,EIF2AK1,EPB41,PRDX2,TAL1,TFRC,SLC4A1,AK1,SOX6,SLC25A38,GCLC,SLC25A37,ANK1,SPTA1,SLC2A1,RHAG,GATA1,EPOR,ALAS2,RBM38,GNAS,PBX1,PIM1,EPB42,LGALS3,NFE2,BCL2L1,FOXO3,HK1,KLF1,SPTB,RHCE/RHD	36	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urinary tract tumor	Urinary tract tumor	5.19E-10	 	 	 	 	SLC6A9,CMSS1,HPS1,LAMC1,GUK1,HIST3H2A,GSPT1,SERF2,RNF123,NUCB1,NOS3,GABARAPL2,DNAJC6,SIAH2,NBPF3,OSBP2,ALAS2,CTNNAL1,ZMAT2,MXI1,BCL2L1,ARHGAP39,MICAL2,IRS1,AIDA,NUSAP1,SERINC2,FAH,BMP2K,DMTN,STK11,AKR1E2,SLC6A8,TSPAN5,MAP2K3,PRDX2,OPTN,MPP1,BAG1,FBXO7,HAUS7,IGF2,TRAF3IP1,MB21D2,SWT1,KNL1,EPB42,NFE2,SELENBP1,KIF15,FURIN,B4GALT3,KAT2B,YBX3,BNIP3L,TMOD1,BLVRB,SKA3,GLRX5,XK,PA2G4,SMOX,SLC43A1,XPO7,WNK1,RAP1GAP,ODC1,NPRL3,ASPM,PIP4K2A,HSPB1,ALDH5A1,FOXO3,TGM2,SPTB,GYPC,UBA52,CDC14B,PCDH1,CELF3,SLC6A19,BSG,EPB41,DACT1,CDC34,FGFR1OP2,CDH1,WASF2,CTSE,SLC4A1,KIF14,COL6A3,RNF10,ANK1,SPTA1,HAGH,SLC2A1,ALS2CR12,CDC7,GNAS,BPGM,LGALS3,TMEM158	103	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urinary tract cancer	Urinary tract cancer	1.35E-09	 	 	 	 	SLC6A9,CMSS1,HPS1,LAMC1,GUK1,GSPT1,SERF2,RNF123,NUCB1,NOS3,GABARAPL2,DNAJC6,SIAH2,NBPF3,OSBP2,ALAS2,CTNNAL1,ZMAT2,MXI1,BCL2L1,ARHGAP39,MICAL2,AIDA,NUSAP1,SERINC2,FAH,BMP2K,DMTN,STK11,AKR1E2,SLC6A8,TSPAN5,MAP2K3,PRDX2,OPTN,MPP1,BAG1,FBXO7,HAUS7,IGF2,TRAF3IP1,MB21D2,SWT1,KNL1,EPB42,NFE2,SELENBP1,KIF15,FURIN,B4GALT3,KAT2B,YBX3,BNIP3L,TMOD1,BLVRB,SKA3,GLRX5,XK,PA2G4,SMOX,SLC43A1,XPO7,WNK1,RAP1GAP,ODC1,NPRL3,ASPM,PIP4K2A,HSPB1,ALDH5A1,FOXO3,TGM2,SPTB,GYPC,UBA52,CDC14B,PCDH1,CELF3,SLC6A19,BSG,EPB41,DACT1,CDC34,FGFR1OP2,CDH1,WASF2,CTSE,SLC4A1,KIF14,COL6A3,ANK1,SPTA1,HAGH,SLC2A1,ALS2CR12,CDC7,GNAS,BPGM,LGALS3,TMEM158	100	
Cancer, Organismal Injury and Abnormalities	adenocarcinoma	Adenocarcinoma	1.42E-09	 	 	 	 	SLC6A9,UBE2M,ABCC4,JAZF1,ADIPOR1,RBPMS2,NRXN3,DGKK,DNAJB2,IFT52,SNCA,YOD1,CDYL,ST6GALNAC4,GABARAPL2,RIOK3,AKT1S1,ABCB10,SLC25A37,ATP1B2,SIAH2,AMFR,C9orf66,YY1AP1,OSBP2,CTNNAL1,H2AFJ,GPR146,SESN3,ASNA1,ACP5,NFIX,RANBP10,SLC25A39,RGS10,CLTB,DIAPH3,MICAL2,FUNDC2,NUDT1,MKRN1,ACHE,WBP2,ITLN1,BAG6,POLR1D,RAB3IL1,GNPNAT1,NINJ2,PITHD1,CCS,CA2,BMP2K,DMTN,EIF2AK1,STK11,TSEN2,EVPL,TSPAN5,SLC16A11,EFNA1,MAP2K3,BCAM,SPECC1,PCGF5,PRDX2,KEL,STRADB,ASCC2,UBE2O,BAG1,FBXO7,SLC14A1,UBL7,WNT16,IGF2,SLC41A2,TRAF3IP1,GSE1,GP5,CDIPT,EPB42,GFOD2,TFR2,SELENBP1,FURIN,RHCE/RHD,NCOA4,YBX3,BNIP3L,DPM2,BLVRB,SKA3,LMNA,FIS1,FHDC1,SLC34A3,PPDPF,ATG9A,UBXN6,SMOX,SLC43A1,WNK1,NPRL3,PLXDC1,PIP4K2A,SNTG2,HSPB1,TOP3B,UBB,FOXO3,TANGO2,CHPT1,NEDD4L,KLC3,MARCH2,MT2A,GLUL,MRC2,CELF3,FRMD4A,DENND4A,FAM117A,KCNH2,BSG,TENT5C,EPB41,RNF11,CDC34,E2F2,RPIA,FGFR1OP2,TRIM10,CARM1,TAL1,SLC4A1,KIF14,SOX6,CREG1,IFRD2,BTF3,ANK1,HAGH,PMEL,CDC7,DCAF12,R3HDM4,GID4,FAM214B,GUCD1,CDC42BPA,CMSS1,PPM1A,HPS1,LAMC1,FOXO4,MCF2L,RIC3,TRIM58,OR2W3,GUK1,TROAP,GSPT1,HIST3H2A,SERF2,RNF123,NUCB1,SHISA7,RAD23A,NOS3,RAB11B,MPP2,ARMCX2,DNAJC6,MYL4,HDGF,NBPF3,ST13,NFIA,ALAS2,ZMAT2,MXI1,TMEM25,GYPB,FAHD1,SCML1,BCL2L1,NTAN1,ARHGAP39,POLL,RBX1,POMGNT2,IFIT1B,MCOLN1,ARHGEF12,IRS1,SEC62,AIDA,NUSAP1,SERINC2,FAH,YIPF6,STIL,SLC6A8,CISD2,SLC1A5,YBX1,ECSIT,OPTN,SLC29A2,PINK1,MPP1,SLFN14,TRAK2,HAUS7,KANK2,MB21D2,SWT1,FAM104A,CMAS,ZNF793,KNL1,PLVAP,FECH,SLC38A5,VTI1B,AP2A1,MYBL2,NFE2,TFDP1,KIF15,HK1,B4GALT3,KAT2B,MBNL3,C9orf78,TMOD1,NT5M,GLRX5,KIF4A,FZD5,FAXDC2,DOHH,PNPLA2,ANP32B,XK,RGCC,MFSD2B,ANKRD9,PHLPP2,PA2G4,TFRC,TMPRSS9,DNAJA4,SPAG5,SLC7A5,RCL1,SLC25A38,CLIC2,ESPN,GRINA,XPO7,DYRK3,RAP1GAP,ODC1,NEIL3,ASPM,RHAG,ABCG2,CR1L,CA1,ALDH5A1,EIF1B,KLF1,VRK1,TGM2,SPTB,SNX3,GYPC,CDC14B,TESC,PCDH1,TUB,DPCD,CNPPD1,GNA12,PHOSPHO1,STOML2,SELENOK,AQP1,SLC6A19,GAS8,METTL9,DACT1,FKBP8,BBOF1,SFRP2,ARL6IP1,HIST3H2BB,RHOBTB3,CDH1,WASF2,SRRD,HEBP1,PPP2R5B,GCLC,COL6A3,TMEM63B,RNF10,TNS1,SPTA1,FAM83A,ITGA11,SLC2A1,YPEL3,GATA1,ALS2CR12,PLEK2,PCTP,GNAS,SEC14L3,C21orf58,BPGM,PBX1,TMEM183A,CTSB,ZER1,LGALS3,SLC22A17,AP2M1,TMEM158,RUNDC3A,GMPR	333	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Developmental Disorder, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	hereditary spherocytosis	Hereditary spherocytosis	2.18E-09	 	 	 	 	ANK1,EPB42,SPTA1,SPTB,SLC4A1	5	
Molecular Transport	transport	Transport of heavy metal	5.62E-09	 	-0.392	 	-0.414	NCOA4,MT2A,ABCB10,FTL,SLC25A37,ANK1,RHAG,ABCG2,CCS,ALAS2,EIF2AK1,JUND,FECH,EPB42,TFR2,SLC22A17,TFRC,RHCE/RHD	18	
Connective Tissue Development and Function, Hematological System Development and Function, Hematopoiesis, Organismal Development, Tissue Morphology	quantity	Quantity of erythroid precursor cells	8.40E-09	 	-1.725	 	-1.274	SOX6,BNIP3L,DYRK3,GATA1,EPOR,DMTN,EPB42,MYBL2,BCL2L1,PRDX2,TFR2,DIAPH3,TFRC,FOXO3,LYL1,KEL,SLC4A1	17	
Cell Morphology, Hematological System Development and Function, Hematopoiesis, Tissue Morphology	abnormal morphology	Abnormal morphology of red blood cells	4.33E-08	 	 	 	 	RBM38,EIF2AK1,BNIP3L,PIM1,ARHGEF12,EPB42,PRDX2,TFRC,KLF1,GATA1,EPOR,SLC4A1	12	
Cellular Function and Maintenance	homeostasis	Cellular homeostasis	4.56E-08	Increased	2.906	bias	1.293	NCOA4,FTL,BNIP3L,ADIPOR1,RIC3,FIS1,FZD5,DNAJB2,SNCA,YOD1,XK,SLC34A3,NOS3,ATG9A,TFRC,GABARAPL2,UBXN6,EIF5A,ATP1B2,AMFR,RAP1GAP,RHAG,ABCG2,PIP4K2A,ALAS2,HSPB1,SESN3,CR1L,UBB,BCL2L1,POLL,FOXO3,NEDD4L,TGM2,ACHE,MT2A,TESC,MCOLN1,BAG6,GNA12,STOML2,IRS1,AQP1,CA2,ACKR1,KCNH2,BSG,EIF2AK1,DACT1,MAF1,STK11,E2F2,CISD2,EFNA1,PRDX2,TAL1,CARM1,OPTN,LYL1,KEL,SLC4A1,AK1,HEBP1,PINK1,ANK1,SPTA1,FBXO7,SLC14A1,SLC2A1,GATA1,IGF2,EPOR,GNAS,PBX1,CTSB,PIM1,FECH,EPB42,PEMT,VTI1B,TFR2,SLC22A17,FURIN	83	
Cellular Function and Maintenance, Molecular Transport, Small Molecule Biochemistry	homeostasis	Homeostasis of iron ion	5.62E-08	 	 	 	 	NCOA4,FTL,EIF2AK1,ANK1,FECH,EPB42,SLC22A17,TFR2,TFRC,ABCG2,ALAS2	11	
Cellular Function and Maintenance, Small Molecule Biochemistry	homeostasis	Homeostasis of ion	6.03E-08	 	0.686	 	0.750	NCOA4,MT2A,FTL,TESC,ATP1B2,ANK1,STOML2,SLC14A1,ABCG2,IGF2,CA2,ALAS2,SNCA,EIF2AK1,GNAS,FECH,EPB42,SLC34A3,XK,TFR2,SLC22A17,TFRC,SLC4A1,KEL	24	
Connective Tissue Disorders, Immunological Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	juvenile rheumatoid arthritis	Juvenile rheumatoid arthritis	6.52E-08	 	 	 	 	DNAJA4,CLIC2,DCUN1D1,C9orf78,WNK1,SEC62,TRAK2,GLRX5,CA2,SERINC2,YIPF6,RNF14,SWT1,TPGS2,GID4,UBB,TRIM10,RHOBTB3,CDH1,FOXO3	20	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	digestive organ tumor	Digestive organ tumor	9.46E-08	 	-0.405	 	-0.051	SLC6A9,UBE2M,ABCC4,JAZF1,ADIPOR1,RBPMS2,NRXN3,DGKK,DNAJB2,IFT52,SNCA,YOD1,CDYL,ST6GALNAC4,RIOK3,AKT1S1,ABCB10,SLC25A37,TMCC2,ATP1B2,SIAH2,AMFR,C9orf66,YY1AP1,OSBP2,TMEM56,GPR146,SESN3,ACP1,ASNA1,ACP5,NFIX,RANBP10,SLC25A39,RGS10,CLTB,DIAPH3,MICAL2,FUNDC2,NUDT1,ACHE,WBP2,ITLN1,BAG6,HPCAL4,POLR1D,RAB3IL1,GNPNAT1,NINJ2,CCS,CA2,BMP2K,EIF2AK1,STK11,TSEN2,EVPL,TSPAN5,SLC16A11,MAP2K3,BCAM,PCGF5,SPECC1,PRDX2,KEL,STRADB,ASCC2,UBE2O,DCUN1D1,BAG1,FBXO7,UBL7,WNT16,IGF2,FAM210B,SLC41A2,TRAF3IP1,GSE1,GP5,USP12,PLSCR4,CDIPT,EPB42,GFOD2,TFR2,SELENBP1,FURIN,RHCE/RHD,NCOA4,BNIP3L,DPM2,BLVRB,SKA3,LMNA,FIS1,FHDC1,SLC34A3,PPDPF,FBXO9,ATG9A,UBXN6,SMOX,SLC43A1,WNK1,NPRL3,PLXDC1,PIP4K2A,SNTG2,HSPB1,TOP3B,UBB,TANGO2,CHPT1,FOXO3,NEDD4L,KLC3,MARCH2,MT2A,GLUL,MRC2,CELF3,FRMD4A,DENND4A,FAM117A,KCNH2,BSG,TENT5C,EPB41,RNF11,EMC3,CDC34,E2F2,RPIA,TRIM10,CARM1,TAL1,SLC4A1,KIF14,SOX6,CREG1,IFRD2,BTF3,ANK1,HAGH,PMEL,SSTR3,HEMGN,CDC7,DCAF12,R3HDM4,GID4,FAM214B,GUCD1,CDC42BPA,CMSS1,PPM1A,HPS1,FTL,LAMC1,FOXO4,MCF2L,RIC3,TRIM58,PSMF1,OR2W3,GUK1,TROAP,SPDYE2 (includes others),GSPT1,HIST3H2A,SERF2,RNF123,NUCB1,SHISA7,RAD23A,NOS3,RAB11B,MPP2,ARMCX2,DNAJC6,MYL4,HDGF,NBPF3,ST13,NFIA,ALAS2,ZMAT2,MXI1,TMEM25,GYPB,FAHD1,SCML1,BCL2L1,NTAN1,ARHGAP39,POLL,POMGNT2,NDRG2,IFIT1B,MCOLN1,ARHGEF12,IRS1,SEC62,AIDA,NUSAP1,SERINC2,FAH,STIL,SLC6A8,SLC1A5,YBX1,ECSIT,OPTN,SLC29A2,PINK1,SLFN14,HAUS7,KANK2,MB21D2,SWT1,FAM104A,CMAS,ZNF793,PLVAP,PIM1,FECH,SLC38A5,VTI1B,AP2A1,MYBL2,NFE2,HEPACAM2,TFDP1,KIF15,HK1,B4GALT3,KAT2B,MBNL3,MARCH8,C9orf78,RILP,NT5M,GLRX5,KIF4A,FZD5,PRDX6,FAXDC2,DOHH,PNPLA2,ANP32B,XK,MFSD2B,ANKRD9,PHLPP2,SLC48A1,PA2G4,TFRC,TMPRSS9,DNAJA4,SPAG5,SLC7A5,RCL1,SLC25A38,ESPN,EIF5A,GRINA,XPO7,DYRK3,RAP1GAP,ODC1,NEIL3,ASPM,RHAG,ABCG2,RBM38,CR1L,CA1,EIF1B,KLF1,VRK1,TGM2,SPTB,SNX3,GYPC,CDC14B,AIFM2,OAZ1,PCDH1,TUB,DPCD,GNA12,PHOSPHO1,STOML2,AQP1,SLC6A19,GAS8,METTL9,DACT1,FKBP8,BBOF1,STMP1,SFRP2,ARL6IP1,HIST3H2BB,RHOBTB3,CDH1,WASF2,SRRD,CTSE,HEBP1,GCLC,COL6A3,TBCEL,TMEM63B,RNF10,TNS1,RPL21,SPTA1,FAM83A,ITGA11,SLC2A1,ALS2CR12,PLEK2,PCTP,GNAS,SEC14L3,C21orf58,PBX1,TMEM183A,CTSB,ZER1,LGALS3,SLC22A17,AP2M1,TMEM158,RUNDC3A,GMPR	336	
Cellular Function and Maintenance, Small Molecule Biochemistry	homeostasis	Homeostasis of inorganic cation	1.29E-07	 	 	 	 	NCOA4,MT2A,FTL,TESC,ATP1B2,ANK1,STOML2,ABCG2,IGF2,CA2,ALAS2,SNCA,EIF2AK1,GNAS,FECH,EPB42,XK,TFR2,SLC22A17,TFRC,KEL	21	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Developmental Disorder, Hematological Disease, Organismal Injury and Abnormalities	congenital hemolytic anemia	Congenital hemolytic anemia	1.74E-07	 	 	 	 	ANK1,EPB42,SPTA1,HK1,SPTB,SLC4A1	6	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of neutral amino acid	1.94E-07	 	 	 	 	SLC6A9,SLC7A5,SLC43A1,SLC1A5,SLC38A5,SLC6A19,SLC4A1	7	
Cellular Function and Maintenance, Molecular Transport, Small Molecule Biochemistry	homeostasis	Homeostasis of transition metal ion	2.52E-07	 	 	 	 	NCOA4,MT2A,FTL,EIF2AK1,FECH,ANK1,EPB42,TFR2,SLC22A17,TFRC,ABCG2,ALAS2	12	
Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	poikilocytosis	Poikilocytosis	2.64E-07	Decreased	-2.213	bias	 	BNIP3L,SPTA1,PRDX2,NPRL3,GATA1,SPTB,SLC4A1	7	
