© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Date	Wed Mar 13 08:41:31 PDT 2019
Analysis ID	17549519

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cell Death and Survival	cell viability	Cell viability of myeloma cell lines	1.10E-02	 	 	 	 	AK3,TUBGCP6,TNFSF13B,USP8,COPB2,ULK3,KIFC2	7	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Tissue Morphology	morphology	Morphology of lymphoid organ	1.11E-02	 	 	 	 	IL15,TNFSF13B,AKT3,MYBL1,NFATC2,PLA2G10,ATM,POLD1,ABCA1,CDK10,LAX1,IL2RB,ABCC10,FCER1G,CTLA4,CD28,ARHGEF1,AFF1,RORC,NT5E,YES1,MIB1,ZAP70,ABCA7	24	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	activation	Activation of lymphocytes	1.11E-02	 	 	 	 	IL15,TNFSF13B,DLG1,NFATC2,KLRF1,LAX1,IL2RB,FCER1G,CTLA4,NFKBID,CCDC88B,CD28,HLA-A,FCRL3,STAT1,MAPK8,SLA2,KLRC4-KLRK1/KLRK1,NT5E,ORAI1,ZAP70,TBC1D10C	22	
Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	secretion	Abnormal secretion by pancreas	1.12E-02	 	 	 	 	ITPR3,SYTL1	2	
Cellular Assembly and Organization	accumulation	Accumulation of zymogen granules	1.12E-02	 	 	 	 	ITPR3,SYTL1	2	
Cell-To-Cell Signaling and Interaction, Connective Tissue Development and Function	activation	Activation of synovial fibroblasts	1.12E-02	 	 	 	 	IL15,FCGR1A	2	
Cell Cycle, Skeletal and Muscular System Development and Function	cell cycle progression	Arrest in cell cycle progression of muscle cell lines	1.12E-02	 	 	 	 	ADAM12,DGKZ	2	
Cellular Development, Cellular Growth and Proliferation	growth	Arrest in growth of colorectal cancer cell lines	1.12E-02	 	 	 	 	PHF1,KLF4	2	
Carbohydrate Metabolism, Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	distribution	Distribution of phosphatidylserine	1.12E-02	 	 	 	 	CD28,ABCA1	2	
Ophthalmic Disease, Organismal Injury and Abnormalities	dysfunction	Dysfunction of retina	1.12E-02	 	 	 	 	SEMA5A,SUN2	2	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	hydrolysis	Hydrolysis of lysophosphatidylcholine	1.12E-02	 	 	 	 	PLA2G10,JMJD7-PLA2G4B	2	
Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	migration	Migration of T lymphoblasts	1.12E-02	 	 	 	 	CD28,ZAP70	2	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	outgrowth	Outgrowth of sensory axons	1.12E-02	 	 	 	 	PLXNA3,NFATC2	2	
Infectious Diseases	replication	Replication of Murine cytomegalovirus	1.12E-02	 	 	 	 	CD28,STAT1	2	
Cell-To-Cell Signaling and Interaction, Inflammatory Response	response	Response of mast cells	1.12E-02	 	 	 	 	FCGR1A,DBN1	2	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function	response	Response of memory T lymphocytes	1.12E-02	 	 	 	 	IL15,CD28	2	
Cell Morphology, Cellular Assembly and Organization	structural integrity	Structural integrity of plasma membrane	1.12E-02	 	 	 	 	DLG1,SNTA1	2	
Cell Death and Survival, Hematological System Development and Function	survival	Survival of memory T lymphocytes	1.12E-02	 	 	 	 	IL15,RORC	2	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Hematopoiesis	activation	Activation of hematopoietic progenitor cells	1.12E-02	 	 	 	 	E4F1,RORC,ORAI1,NFKBID	4	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	hereditary spastic paraplegia	Autosomal recessive hereditary spastic paraplegia	1.12E-02	 	 	 	 	AP5Z1,SPG7,DSTYK,AP4B1	4	
Cell Death and Survival	cytolysis	Cytolysis	1.15E-02	 	 	 	 	IL15,FCGR1A,PLA2G10,IL2RB,ABCC10,FCER1G,CTLA4,CFH,CD28,HLA-A,STAT1,GNLY,KLRC4-KLRK1/KLRK1,SH2D1B	14	
Behavior	social behavior	Abnormal social behavior	1.17E-02	 	 	 	 	GRIN3B,NFATC2,SYNGAP1	3	
Cell Cycle	G1 phase	G1 phase of lymphocytes	1.17E-02	 	 	 	 	CD28,CYBB,CTLA4	3	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function	signaling	Signaling of T lymphocytes	1.17E-02	 	 	 	 	CD28,IL2RB,CTLA4	3	
Behavior, Nervous System Development and Function	working memory	Working memory	1.17E-02	 	 	 	 	ZDHHC8,SYNGAP1,NT5E	3	
Cell-To-Cell Signaling and Interaction, Inflammatory Response	immune response	Immune response of tumor cell lines	1.19E-02	 	 	 	 	PRKRA,RRAS2,FCGR1A,ATM,SLX4,DGKZ,FCER1G,KLRC4-KLRK1/KLRK1,GOLGA4	9	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	adenosquamous ovarian cancer	Adenosquamous ovarian carcinoma	1.20E-02	 	 	 	 	TARBP1,CNOT6,ZDHHC14,FCHO1,PZP,SLX4,NPTXR,MEGF8,CUL7,RAI1,CFH,GRIN3B,TNPO2,TTC37,SZT2,EEF1D,TPM2,SEMA5A,PLCB1,KPNA1,GTF3C1,ANAPC2,ABCA1,MAPK8IP3,NUTM2A/NUTM2B,GBP2,ADAMTS10,GIGYF1,ANKRD52,EDC4,SLC13A4,CAMTA1,CCDC78,ARHGEF1,TCF25,EPHX1,ULK3,TBC1D10C	38	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development, Visual System Development and Function	development	Development of retina	1.20E-02	 	 	 	 	CDHR1,ATM,MTA1,TBC1D32,RDH13,ARL3,SEMA5A	7	
Behavior	rearing	Rearing	1.20E-02	 	 	 	 	OGG1,NRCAM,ABCA2,GPRASP1,RXRB,CYBB,RAI1	7	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Lymphoid Tissue Structure and Development	proliferation	Proliferation of naive T lymphocytes	1.22E-02	 	 	 	 	IL15,CD28,KLRC4-KLRK1/KLRK1,CTLA4	4	
Humoral Immune Response, Protein Synthesis	quantity	Quantity of IgG	1.27E-02	 	 	 	 	IL15,BST1,CD28,MYBL1,NFATC2,FCGR1A,ATM,ARHGEF1,LAX1,IL2RB,FCER1G,TBC1D10C	12	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	anaplastic carcinoma	Anaplastic carcinoma in thyroid gland	1.27E-02	 	 	 	 	UMPS,JAKMIP2,AXIN1,ARHGAP4,ABCC10,SLC4A10	6	
Cancer, Organismal Injury and Abnormalities	lymphoreticular neoplasm	Lymphoreticular neoplasm	1.28E-02	 	 	 	 	SF3B1,LSM14A,DZANK1,NMRAL1,SUGP2,ZNF83,GPRASP1,PLCE1,MAFB,FCER1G,CYCS,CTLA4,SPDYE2 (includes others),LENG8,EEF1D,ADAM12,SRP54,ABCA7,KPNA1,BNC2,CEP112,DLG1,PIGO,WASHC2A/WASHC2C,PPBP,DUSP2,NUMA1,EDC4,E4F1,TRAM2,CRTC1,JAKMIP2,EPHX1,HLA-C,IL15,FPGS,TNRC6C,POLD1,PPP2R3B,LPCAT2,KLF4,USP8,KLHDC4,ABCB8,DGKZ,NT5E,NKTR,CEL,SYTL2,RXRB,GBP2,AP4B1,CAMTA1,SUZ12,ITPR3,ARHGEF1,CEP250,RORC,CUL7,TRAPPC10,GRIN3B,SRRM1,USPL1,PRPF40B,ANO9,ZAP70,MGST3,SEMA5A,MGAT4A,BRD2,CEP89,DBN1,DTX3,CD28,RASSF1,ARHGEF2,JMJD7-PLA2G4B,YES1,MAMDC4,AKT3,SEMA4C,IL2RB,MTHFR,DLG5,SNRNP70,TIE1,STAT1,TELO2,TPM2,MRPS5,TRIP11,AKAP17A,MIB1,OGG1,MTA1,ATM,ABCA1,ETNK1,NUTM2A/NUTM2B,ZNF600,SLC4A10,SMAD9,GOLGA1,DDX46,NLRC4	105	
Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities	congenital malformation	Congenital malformation of brain	1.29E-02	 	 	 	 	E2F6,AKT3,MEGF8,GMPPB,MLC1,KLF4,ZNF335,CAMTA1,PRKRA,ARHGEF2,INPP5E,MIB2,MAPK8,DVL2,PTPRS	15	
Lymphoid Tissue Structure and Development, Organ Morphology, Tissue Morphology	quantity	Quantity of lymphoid organ	1.29E-02	 	 	 	 	E2F6,MYBL1,PLA2G10,ATM,IL2RB,ABCC10,FCER1G,CTLA4,KLF4,STAT1,AFF1,EEF1D,RORC,YES1,ZAP70	15	
Cell Cycle	cell cycle progression	Cell cycle progression of lymphocytes	1.30E-02	 	 	 	 	TNFSF13B,CD28,NFATC2,ATM,CTLA4	5	
Embryonic Development, Hematological System Development and Function, Humoral Immune Response, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	formation	Formation of germinal center	1.30E-02	 	 	 	 	TNFSF13B,CD28,STAT1,LAX1,CTLA4	5	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of TREG cells	1.30E-02	 	 	 	 	IL15,CD28,IL2RB,RORC,CTLA4	5	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	myeloid neoplasm	Myeloid neoplasm	1.30E-02	 	 	 	 	SF3B1,LSM14A,DZANK1,NMRAL1,SUGP2,GPRASP1,ZNF83,PLCE1,CUL7,FCER1G,CYCS,SPDYE2 (includes others),LENG8,GRIN3B,SRRM1,EEF1D,ADAM12,USPL1,PRPF40B,ANO9,MGST3,SEMA5A,CEP89,BNC2,CEP112,DBN1,PIGO,WASHC2A/WASHC2C,PPBP,DTX3,NUMA1,EDC4,E4F1,TRAM2,CRTC1,ARHGEF2,JMJD7-PLA2G4B,EPHX1,HLA-C,YES1,MAMDC4,IL15,SEMA4C,POLD1,IL2RB,PPP2R3B,DLG5,KLF4,SNRNP70,KLHDC4,ABCB8,TELO2,TPM2,MRPS5,TRIP11,AKAP17A,NKTR,CEL,SYTL2,ATM,ABCA1,ETNK1,RXRB,NUTM2A/NUTM2B,GBP2,ZNF600,AP4B1,SMAD9,GOLGA1,SUZ12,ITPR3,DDX46,RORC	73	
Ophthalmic Disease, Organismal Injury and Abnormalities	eyelids open at birth	Eyelids open at birth	1.32E-02	 	 	 	 	DHRS3,ADAM12,MAPK8,PTPRS	4	
Cell Morphology, Connective Tissue Development and Function, Organ Morphology, Reproductive System Development and Function, Tissue Morphology	morphology	Morphology of Sertoli cells	1.32E-02	 	 	 	 	MYBL1,ABCA1,NRG1,RXRB	4	
Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response, Tissue Development	accumulation	Accumulation of regulatory T lymphocytes	1.32E-02	 	 	 	 	NFATC2,NT5E,CTLA4	3	
Inflammatory Response	anti-tumor response	Anti-tumor response	1.32E-02	 	 	 	 	GNLY,KLRC4-KLRK1/KLRK1,CTLA4	3	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	number	Number of activated T lymphocyte	1.32E-02	 	 	 	 	NFATC2,STAT1,IL2RB	3	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function	response	Response of Th2 cells	1.32E-02	 	 	 	 	NFATC2,MAPK8,CTLA4	3	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	untreated adult acute myeloid leukemia	Untreated adult acute myeloid leukemia	1.32E-02	 	 	 	 	POLD1,IL2RB,RXRB	3	
Cancer, Organismal Injury and Abnormalities	extraadrenal retroperitoneal tumor	Extraadrenal retroperitoneal tumor	1.32E-02	 	 	 	 	SF3B1,LSM14A,FCGR1A,ZNF8,COL5A3,ZNF83,GPRASP1,MAFB,CTLA4,LENG8,DIP2A,DNAJC21,ZNF275,AFF1,ADAM12,SRP54,KIFC2,MPHOSPH8,ABCA7,BNC2,TRIM22,EZH1,DLG1,ZNF711,NRG1,MAPK8IP3,ADAMTS10,PPBP,PCMTD2,ADAMTS1,NUMA1,EDC4,KAT8,CDK5RAP3,E4F1,CRTC1,FAM78A,JAKMIP2,CDH26,EPHX1,BRWD1,DDX56,ADCK5,IL15,PHKA2,NPIPB5 (includes others),ABCC10,KLF4,NFKBID,AARS2,SLC26A11,SLA2,CEL,BST1,SYTL2,AJAP1,ZFR2,GBP2,ANKRD52,PRKRA,PITPNM2,ARHGAP4,PLCH2,TEF,GARNL3,ARFGAP1,SPG7,RORC,NRCAM,NFATC2,NAPSA,CUL7,TRAPPC10,PFAS,GRIN3B,TNPO2,SZT2,SACM1L,SRRM1,PRPF40B,PTPRS,SEMA5A,ZDHHC8,CEP89,UMPS,ZNF493,RANBP2,CAPN10,CYP46A1,BMPR1A,FILIP1,RASSF1,JOSD1,PDZD4,CDAN1,YES1,MAMDC4,SUN2,INTS1,SEMA4C,IL2RB,DLG5,CFH,ZNF692,TIE1,TPM2,SLC4A5,DNHD1,PTGDR,PLCB1,OGG1,RHOT2,RRAS2,ATM,EPPK1,GIGYF1,DSTYK,NAALAD2,SLC4A10,SMAD9,DENND4B,NAPEPLD,RNF25,FOPNL,CC2D1B	125	
Cellular Function and Maintenance	homeostasis	Cellular homeostasis	1.34E-02	 	 	 	 	NFATC2,AVPR2,FCGR1A,KLHL22,THRA,COL5A3,PLCE1,MAFB,FCER1G,CYCS,CTLA4,CD160,PIP4K2B,EEF1D,AFF1,DVL2,ZAP70,TRIM22,TNFSF13B,DLG1,ATP1B2,LAX1,NRG1,CAPN10,PPBP,CFL2,ADAMTS1,KAT8,CD28,GNLY,RIMS3,CYBB,IL15,AKT3,IL2RB,KLF4,NFKBID,SLC12A2,STAT1,HCN3,BCAT2,DGKZ,SLC4A5,MAPK8,SLA2,NT5E,SNTA1,ORAI1,MIB1,OGG1,RHOT2,NUCKS1,PLA2G10,SUPT20H,ATM,ABCA1,BDH2,SLC4A10,HLA-A,ITPR3,GOPC,ULK3,SPG7,RORC,ZACN,NLRC4,TBC1D10C	67	
Cell Cycle	interphase	Entry into interphase	1.36E-02	 	 	 	 	E2F6,MYBL1,USP8,ATM,NRG1,PTOV1,CYBB,CTLA4,KLF4	9	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastroesophageal cancer	Gastroesophageal cancer	1.39E-02	 	 	 	 	AUTS2,NRCAM,NFATC2,ABCA2,ZDHHC14,GPRASP1,PLCE1,CTLA4,RAI1,PFAS,NUCB1,ADAM12,BRD9,ZAP70,TRIM22,BNC2,ZDHHC8,SH3GLB2,UMPS,SPON2,EIF3A,NRG1,FLYWCH1,ADAMTS10,C1QC,DPP7,FILIP1,RASSF1,CRTC1,CDH26,CDAN1,NDUFC2,MAMDC4,CALM1 (includes others),TNRC6C,POLD1,AXIN1,MTHFR,BCAP29,CFH,ZNF236,ZNF418,DDX39B,LPAR5,MIGA1,MAPK8,HEMK1,TRIP11,MIB1,PTGDR,CTNNA1,PLCB1,NKTR,GTF3C1,BST1,MEGF6,RRAS2,MYBL1,COPB2,ADAT3,AJAP1,ATM,ZFR2,ABCA1,D2HGDH,PTOV1,MATK,PIGU,CAMTA1,FCRL3,ITPR3,PLCH2,CEP250,EXPH5	74	
Cell Death and Survival	cytolysis	Cytolysis of lymphocytes	1.40E-02	 	 	 	 	IL15,HLA-A,STAT1,FCER1G,KLRC4-KLRK1/KLRK1,SH2D1B	6	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	pancreatic tumor	Pancreatic tumor	1.40E-02	 	 	 	 	SF3B1,ZNF8,COL5A3,GPRASP1,MAFB,LENG8,DIP2A,DNAJC21,ZNF275,AFF1,ADAM12,SRP54,ABCA7,BNC2,EZH1,DLG1,ZNF711,NRG1,MAPK8IP3,ADAMTS10,PCMTD2,ADAMTS1,NUMA1,EDC4,KAT8,CDK5RAP3,E4F1,FAM78A,JAKMIP2,CDH26,BRWD1,DDX56,PHKA2,ABCC10,KLF4,NFKBID,AARS2,SLC26A11,SLA2,CEL,BST1,SYTL2,AJAP1,ZFR2,ANKRD52,PRKRA,PITPNM2,ARHGAP4,PLCH2,TEF,GARNL3,SPG7,RORC,NRCAM,NFATC2,NAPSA,CUL7,TRAPPC10,PFAS,GRIN3B,TNPO2,SZT2,SACM1L,PRPF40B,PTPRS,SEMA5A,ZDHHC8,CEP89,UMPS,CAPN10,CYP46A1,BMPR1A,FILIP1,RASSF1,JOSD1,PDZD4,CDAN1,YES1,MAMDC4,SUN2,SEMA4C,DLG5,CFH,ZNF692,TIE1,TPM2,SLC4A5,DNHD1,PTGDR,PLCB1,RHOT2,ATM,GIGYF1,DSTYK,NAALAD2,SLC4A10,SMAD9,DENND4B,NAPEPLD,RNF25,CC2D1B	101	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of phosphatidic acid	1.41E-02	 	 	 	 	PLCB1,PITPNM2,PLA2G10,PIP4K2B,INPP5E,PIGO,PLEKHA1,SACM1L,ETNK1,PLCH2,DGKZ,PIGU	12	
Infectious Diseases	replication	Replication of RNA virus	1.42E-02	 	 	 	 	CEL,GBP1,SF3B1,DLG1,EIF3A,COPB2,FCGR1A,PLA2G10,IFITM3,DTX3,ENGASE,SNRNP70,TSPOAP1,CD28,UBE2L6,STAT1,ILF3,AGO3,SFPQ,PCSK7,GOPC,NMI,ZAP70	23	
Cellular Function and Maintenance	caveolin-mediated endocytosis	Caveolin-mediated endocytosis	1.42E-02	 	 	 	 	JOSD1,MLC1	2	
Cancer, Cellular Development, Neurological Disease, Organismal Injury and Abnormalities, Tumor Morphology	differentiation	Differentiation of glioma	1.42E-02	 	 	 	 	DVL2,SEMA5A	2	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	differentiation	Differentiation of naive helper T cells	1.42E-02	 	 	 	 	CD28,NFATC2	2	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Lymphoid Tissue Structure and Development	expansion	Expansion of natural killer T lymphocytes	1.42E-02	 	 	 	 	IL15,CTLA4	2	
Endocrine System Disorders, Immunological Disease, Inflammatory Disease, Organismal Injury and Abnormalities	Hashimoto thyroiditis	Hashimoto thyroiditis	1.42E-02	 	 	 	 	THRA,CTLA4	2	
Cell Morphology, Hematological Disease, Immunological Disease, Lymphoid Tissue Structure and Development	lack	Lack of natural killer cells	1.42E-02	 	 	 	 	IL15,IL2RB	2	
Cell Cycle, Hematological System Development and Function	mitogenesis	Mitogenesis of T lymphocytes	1.42E-02	 	 	 	 	STAT1,IL2RB	2	
Developmental Disorder, Hereditary Disorder, Ophthalmic Disease, Organismal Injury and Abnormalities	syndromic retinal dystrophy	Syndromic retinal dystrophy	1.42E-02	 	 	 	 	CNNM4,INPP5E	2	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Organismal Development, Tissue Morphology	size	Size of spleen	1.42E-02	 	 	 	 	TNFSF13B,IL15,PLA2G10,ABCC10	4	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastroesophageal adenocarcinoma	Gastroesophageal adenocarcinoma	1.43E-02	 	 	 	 	AUTS2,NRCAM,NFATC2,ABCA2,ZDHHC14,GPRASP1,PLCE1,RAI1,PFAS,NUCB1,BRD9,ZAP70,TRIM22,BNC2,ZDHHC8,SH3GLB2,UMPS,NRG1,FLYWCH1,ADAMTS10,C1QC,DPP7,FILIP1,RASSF1,CRTC1,CDH26,CDAN1,NDUFC2,MAMDC4,CALM1 (includes others),TNRC6C,POLD1,AXIN1,MTHFR,BCAP29,CFH,ZNF236,ZNF418,LPAR5,HEMK1,TRIP11,PTGDR,PLCB1,NKTR,GTF3C1,BST1,MEGF6,RRAS2,COPB2,ADAT3,AJAP1,ATM,ZFR2,ABCA1,PTOV1,MATK,PIGU,CAMTA1,FCRL3,ITPR3,PLCH2,CEP250,EXPH5	63	
Molecular Transport, Protein Synthesis, Protein Trafficking	localization	Localization of protein	1.46E-02	 	 	 	 	TRIM22,NRCAM,SYTL2,DLG1,B9D1,MTHFR,MAPK8IP3,FCER1G,RABGAP1L,HLA-A,CEP250,MAPK8,CYBB,CDAN1	14	
Dermatological Diseases and Conditions, Infectious Diseases, Organismal Injury and Abnormalities	leprosy	Leprosy	1.47E-02	 	 	 	 	IL15,CD28,CD160,IL2RB,ILF3,FCER1G	6	
Cell-To-Cell Signaling and Interaction	signaling	Signaling of cells	1.47E-02	 	 	 	 	IL15,CD28,STAT1,DBN1,IL2RB,CTLA4,SLC12A2,SH2D1B	8	
Infectious Diseases	replication	Replication of virus	1.47E-02	 	 	 	 	GBP1,IL15,SF3B1,FCGR1A,IFITM3,ENGASE,SNRNP70,TSPOAP1,STAT1,PCSK7,ZAP70,CEL,DLG1,EIF3A,COPB2,PLA2G10,DTX3,CD28,SUZ12,UBE2L6,ILF3,AGO3,SFPQ,GOPC,NMI	25	
Hematological System Development and Function, Immunological Disease, Lymphoid Tissue Structure and Development, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of enlarged thymus gland	1.48E-02	 	 	 	 	CD28,NFATC2,POLD1	3	
Cancer, Organismal Injury and Abnormalities	BRAF V600 positive melanoma	BRAF V600 positive melanoma	1.48E-02	 	 	 	 	IL2RB,MAPK8,CTLA4	3	
Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cellular infiltration	Cellular infiltration by CD8+ T lymphocyte	1.48E-02	 	 	 	 	IL15,STAT1,CTLA4	3	
Cancer, Hematological Disease, Organismal Injury and Abnormalities, Tumor Morphology	malignant lymphoid neoplasm	Progressive malignant lymphoid neoplasm	1.48E-02	 	 	 	 	SF3B1,ATM,POLD1	3	
Behavior	motor learning	Motor learning	1.53E-02	 	 	 	 	NRCAM,ATM,NT5E,CYP46A1	4	
Cellular Growth and Proliferation, Hematological System Development and Function	inhibition	Inhibition of leukocytes	1.54E-02	 	 	 	 	IL15,HLA-A,AKT3,HLA-C,DGKZ,CTLA4	6	
Hematological Disease, Immunological Disease	leukopenia	Leukopenia	1.57E-02	 	 	 	 	IL15,HLA-A,PLA2G10,POLD1,IL2RB,RXRB,MTHFR,ABCC10,FCER1G,SRP54	10	
Cell-To-Cell Signaling and Interaction	interaction	Interaction of leukemia cell lines	1.58E-02	 	 	 	 	CD28,HLA-A,CYBB,KLRC4-KLRK1/KLRK1,RHOU,RASGRP2,ZAP70,TBC1D10C	8	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	myeloid leukemia	Myeloid leukemia	1.59E-02	 	 	 	 	SF3B1,LSM14A,DZANK1,NMRAL1,SUGP2,ZNF83,GPRASP1,PLCE1,CUL7,FCER1G,CYCS,SPDYE2 (includes others),LENG8,SRRM1,EEF1D,ADAM12,USPL1,PRPF40B,ANO9,MGST3,SEMA5A,CEP89,BNC2,CEP112,DBN1,PIGO,WASHC2A/WASHC2C,DTX3,NUMA1,EDC4,E4F1,CRTC1,ARHGEF2,JMJD7-PLA2G4B,EPHX1,HLA-C,YES1,SEMA4C,POLD1,IL2RB,PPP2R3B,DLG5,KLF4,SNRNP70,KLHDC4,ABCB8,TELO2,TPM2,MRPS5,TRIP11,AKAP17A,NKTR,CEL,SYTL2,ATM,ABCA1,ETNK1,RXRB,NUTM2A/NUTM2B,ZNF600,AP4B1,SMAD9,GOLGA1,SUZ12,ITPR3,DDX46	66	
Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of eicosanoid	1.61E-02	 	 	 	 	IL15,NFATC2,FCGR1A,PLA2G10,NRG1,FCER1G,RASGRP2,NAPEPLD,TEF,EPHX1,MAPK8,ORAI1,MGST3	13	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	hemolytic anemia	Hemolytic anemia	1.61E-02	 	 	 	 	CD28,FCGR1A,IL2RB,FCER1G,CTLA4,CFH	6	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	large-cell lymphoma	Large-cell lymphoma	1.63E-02	 	 	 	 	CEP112,FPGS,TNRC6C,ATM,MTA1,POLD1,IL2RB,PPP2R3B,RXRB,CAMTA1,STAT1,JAKMIP2,JMJD7-PLA2G4B,SEMA5A,BRD2	15	
Organ Development, Renal and Urological System Development and Function	glomerular filtration rate	Glomerular filtration rate of kidney	1.65E-02	 	 	 	 	SLC4A5,NT5E,CYBB	3	
Cell Cycle	interphase	Interphase of T lymphocytes	1.65E-02	 	 	 	 	IL15,CD28,CTLA4	3	
Amino Acid Metabolism, Post-Translational Modification, Small Molecule Biochemistry	phosphorylation	Phosphorylation of L-serine	1.65E-02	 	 	 	 	PHKA2,ATM,MAPK8	3	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Lymphoid Tissue Structure and Development	proliferation	Proliferation of TREG cells	1.65E-02	 	 	 	 	IL15,CD28,CTLA4	3	
Dermatological Diseases and Conditions, Infectious Diseases, Organismal Injury and Abnormalities	tuberculoid leprosy	Tuberculoid leprosy	1.65E-02	 	 	 	 	IL15,CD28,ILF3	3	
Cell Death and Survival, Cellular Assembly and Organization, Cellular Development, Nervous System Development and Function, Tissue Development, Tissue Morphology	regeneration	Regeneration of neurites	1.69E-02	 	 	 	 	NRG1,MAPK8IP3,MAPK8,KLF4,SLC12A2,PTPRS	6	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Tissue Morphology	size	Size of lymphoid organ	1.69E-02	 	 	 	 	TNFSF13B,IL15,NFATC2,PLA2G10,ABCC10,NT5E	6	
Cell Morphology, Nervous System Development and Function, Neurological Disease, Tissue Morphology	abnormal morphology	Abnormal morphology of dendrites	1.73E-02	 	 	 	 	ZDHHC8,ATM,SYNGAP1,SEMA5A,SUN2	5	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	differentiation	Differentiation of helper T lymphocytes	1.73E-02	 	 	 	 	TNFSF13B,IL15,CD28,NFATC2,STAT1,IL2RB,MAPK8,RORC,ORAI1,CTLA4,KLF4	11	
Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	function	Abnormal function of pancreas	1.75E-02	 	 	 	 	COL5A3,CAPN10	2	
Inflammatory Response	CD4 T-cell response	CD4 T-cell response	1.75E-02	 	 	 	 	KLRC4-KLRK1/KLRK1,CTLA4	2	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	differentiation	Differentiation of effector helper T lymphocyte	1.75E-02	 	 	 	 	CD28,IL2RB	2	
