© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_2247genes_seed6_stdev0.5 - 2019-03-12 05:27 PM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_2247genes_seed6_stdev0.5 - 2019-03-12 05:27 PM
Date	Tue Mar 12 17:27:50 PDT 2019
Analysis ID	17546327

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_2247genes_seed6_stdev0.5 - 2019-03-12 05:27 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
UVB-Induced MAPK Signaling	4.37E-01	NaN	1.18E-01	JUN,PIK3CA,PRKD3,PTPN11,FRS2,ATM,PIK3C2B,PIK3R1	
UVC-Induced MAPK Signaling	4.42E-01	NaN	1.22E-01	JUN,RALB,RRAS2,PRKD3,RAP2B,RRAS	
Estrogen Receptor Signaling	4.48E-01	NaN	1.12E-01	GTF2B,CTBP1,RRAS2,POLR2E,TAF9B,NCOA3,MED4,RALB,GTF2F2,MED27,MED12,RAP2B,GTF2E1,RRAS,MED15	
Osteoarthritis Pathway	4.49E-01	NaN	1.09E-01	CTNNA1,HKR1,IL1RL1,CREB1,PTCH1,VEGFA,SMAD2,PRKAA1,DDIT4,GLI1,CASP1,ANXA2,PDGFC,SMAD9,TLR4,BMPR1A,FZD1,ADAMTS5,PRKAG1,VEGFB,FOXO3,CASP8,PRKAB2	
Oxidative Ethanol Degradation III	4.57E-01	NaN	1.43E-01	ALDH1A2,ACSS2,ALDH1L2	
Acetate Conversion to Acetyl-CoA	4.65E-01	NaN	2.50E-01	ACSS2,	
Fatty Acid β-oxidation III (Unsaturated, Odd Number)	4.65E-01	NaN	2.50E-01	ECI1,	
Heme Degradation	4.65E-01	NaN	2.50E-01	BLVRB,	
Melatonin Degradation II	4.65E-01	NaN	2.50E-01	IL4I1,	
Molybdenum Cofactor Biosynthesis	4.65E-01	NaN	2.50E-01	NFS1,	
Pentose Phosphate Pathway (Oxidative Branch)	4.65E-01	NaN	2.50E-01	PGLS,	
Phenylethylamine Degradation I	4.65E-01	NaN	2.50E-01	AOC3,	
Proline Biosynthesis I	4.65E-01	NaN	2.50E-01	PYCR2,	
Spermine and Spermidine Degradation I	4.65E-01	NaN	2.50E-01	SAT1,	
Thymine Degradation	4.65E-01	NaN	2.50E-01	DPYD,	
Uracil Degradation II (Reductive)	4.65E-01	NaN	2.50E-01	DPYD,	
Assembly of RNA Polymerase I Complex	4.7E-01	NaN	1.67E-01	TAF1C,TAF1A	
Gαi Signaling	4.83E-01	NaN	1.15E-01	LPAR1,GNB4,RRAS2,GNG11,PRKAR2B,RAP1GAP,RALGDS,RALB,GNAS,RGS14,RAP2B,GNG2,PRKAG1,RRAS	
TGF-β Signaling	4.94E-01	NaN	1.18E-01	JUN,BMPR1A,RALB,CDC42,RRAS2,SMAD2,RUNX3,RAP2B,RRAS,ACVR2B,SMAD9	
MSP-RON Signaling Pathway	5.01E-01	NaN	1.22E-01	TLR4,CCR2,ACTG1,PIK3CA,PTPN11,FRS2,ATM,PIK3C2B,PIK3R1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	5.02E-01	NaN	1.11E-01	JUN,IL1RL1,CSNK1A1,AKT3,NFATC2,CALM1 (includes others),AXIN1,PIK3R1,CSF1R,BMP8B,IL1RN,PIK3CA,FZD1,PTPN11,ADAMTS5,FRS2,SFRP2,WNT3,ATM,IKBKB,PIK3C2B,TRAF5,SMAD9,NFATC3,BMPR1A,NAIP	
3-phosphoinositide Degradation	5.09E-01	NaN	1.14E-01	PPP1CC,PTPRM,PPP1R12A,ATP1A1,MTMR14,PTPN22,PPP2R3A,PIKFYVE,DUSP2,MTMR8,ILKAP,PPP2R5A,DUSP5,DUSP14,TNS3,PTPN11,NUDT15,DUSP16	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	5.12E-01	NaN	1.20E-01	RPS6KB2,CDC42,AKT3,ACTG1,PRKD3,FCGR1A,PLCG1,PLD4,PIK3R1,RAC2,VAV2	
IL-15 Production	5.19E-01	NaN	1.43E-01	IL15,STAT1,IRF3,LTK	
Superpathway of Cholesterol Biosynthesis	5.19E-01	NaN	1.43E-01	NSDHL,MVK,MVD,DHCR7	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	5.21E-01	NaN	1.23E-01	PLCB1,ADRB2,ITPR2,GNAS,ITPR3,PRKAR2B,PLCH2,PLCG1,PRKAG1	
Dolichyl-diphosphooligosaccharide Biosynthesis	5.22E-01	NaN	1.82E-01	DPM3,ALG6	
Glucose and Glucose-1-phosphate Degradation	5.22E-01	NaN	1.82E-01	PGM3,HK1	
Purine Nucleotides De Novo Biosynthesis II	5.22E-01	NaN	1.82E-01	GART,PPAT	
iNOS Signaling	5.39E-01	NaN	1.33E-01	JUN,TLR4,CALM1 (includes others),STAT1,IKBKB,IRAK2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	5.4E-01	NaN	1.27E-01	JUN,TANK,SIKE1,STAT1,IRF3,DDX58,IKBKB,IFIT2	
Interferon Signaling	5.43E-01	NaN	1.39E-01	IFIT1,STAT1,IFIT3,IFI6,IFITM3	
Cyclins and Cell Cycle Regulation	5.45E-01	NaN	1.23E-01	E2F6,HDAC5,PPP2R5A,FBXL5,ATM,PPP2R1A,E2F1,PPP2R3B,PPP2R3A,RB1	
Human Embryonic Stem Cell Pluripotency	5.61E-01	NaN	1.17E-01	WNT3,PDGFRB,AKT3,SMAD2,ATM,AXIN1,PIK3C2B,PIK3R1,PDGFC,S1PR5,BMP8B,BMPR1A,GNAS,PIK3CA,FZD1,PTPN11,FRS2	
Actin Nucleation by ARP-WASP Complex	5.63E-01	NaN	1.29E-01	RALB,CDC42,RHOT2,RRAS2,PPP1R12A,RHOC,RAP2B,RRAS	
Semaphorin Signaling in Neurons	5.63E-01	NaN	1.32E-01	RHOT2,CFL1,RHOC,FES,PLXNB1,CFL2,DPYSL4	
Caveolar-mediated Endocytosis Signaling	5.63E-01	NaN	1.27E-01	ITGAL,ITGAV,ACTG1,COPB2,CAVIN1,ITGA6,RAB5A,ITGAE,HLA-C	
1D-myo-inositol Hexakisphosphate Biosynthesis V (from Ins(1,3,4)P3)	5.69E-01	NaN	3.33E-01	IPPK,	
Glutathione Biosynthesis	5.69E-01	NaN	3.33E-01	GCLC,	
Methionine Salvage II (Mammalian)	5.69E-01	NaN	3.33E-01	MTR,	
Methylglyoxal Degradation I	5.69E-01	NaN	3.33E-01	HAGHL,	
S-adenosyl-L-methionine Biosynthesis	5.69E-01	NaN	3.33E-01	MAT2B,	
Thiosulfate Disproportionation III (Rhodanese)	5.69E-01	NaN	3.33E-01	TST,	
Thyroid Hormone Metabolism I (via Deiodination)	5.69E-01	NaN	3.33E-01	DIO1,	
Thyronamine and Iodothyronamine Metabolism	5.69E-01	NaN	3.33E-01	DIO1,	
Nucleotide Excision Repair Pathway	5.75E-01	NaN	1.43E-01	RPA4,POLR2E,ERCC8,RPA3,ERCC5	
Cholecystokinin/Gastrin-mediated Signaling	5.75E-01	NaN	1.21E-01	JUN,PLCB1,MAP2K5,ITPR2,RHOT2,RRAS2,PRKD3,RHOC,RALB,IL1RN,ITPR3,RAP2B,RRAS	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	5.76E-01	NaN	1.18E-01	PPP1CC,PTPRM,PPP1R12A,ATP1A1,PTPN22,PPP2R3A,PIKFYVE,DUSP2,MTMR8,ILKAP,PPP2R5A,DUSP5,DUSP14,TNS3,PTPN11,NUDT15,DUSP16	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	5.76E-01	NaN	1.18E-01	PPP1CC,PTPRM,PPP1R12A,ATP1A1,PTPN22,PPP2R3A,PIKFYVE,DUSP2,MTMR8,ILKAP,PPP2R5A,DUSP5,DUSP14,TNS3,PTPN11,NUDT15,DUSP16	
Wnt/β-catenin Signaling	5.76E-01	NaN	1.16E-01	JUN,CSNK1A1,WNT3,AKT3,SOX8,CSNK2B,SOX15,AXIN1,TLE1,PPP2R3B,PPP2R3A,PPP2R5A,FZD1,APPL2,PPP2R1A,SFRP2,KREMEN1,DVL2,UBC,ACVR2B	
Valine Degradation I	5.78E-01	NaN	1.67E-01	AUH,BCAT2,ABAT	
GDP-glucose Biosynthesis	5.81E-01	NaN	2.00E-01	PGM3,HK1	
autophagy	5.86E-01	NaN	1.31E-01	CTSW,ATG4D,VPS16,CTSF,CTSB,ATG4B,VPS33B,WDFY3	
RAR Activation	5.87E-01	NaN	1.16E-01	JUN,PML,AKT3,PRKD3,PBRM1,CSNK2B,PRKAR2B,VEGFA,SMAD2,ZBTB16,RXRB,SMARCE1,PIK3R1,SMAD9,DHRS3,ALDH1A2,NRIP2,PIK3CA,ARID2,PRKAG1,ARID1A,RDH5	
Neuroinflammation Signaling Pathway	5.87E-01	NaN	1.12E-01	JUN,TLR5,AKT3,CREB1,NFATC2,TIRAP,PIK3R1,CSF1R,TLR4,PIK3CA,STAT1,FZD1,PTPN11,FRS2,HLA-DRB5,IRAK2,CD86,HLA-DOA,PLA2G10,IRF3,ATM,CASP1,IKBKB,PIK3C2B,MFGE8,CD200R1,MAPK6,NFATC3,NAIP,JMJD7-PLA2G4B,PLCG1,HLA-C,CYBB,CASP8,ACVR2B	
Antiproliferative Role of TOB in T Cell Signaling	5.91E-01	NaN	1.54E-01	CDC34,SMAD2,PABPC1,RB1	
Apoptosis Signaling	6.1E-01	NaN	1.25E-01	RALB,NAIP,RRAS2,IKBKB,PLCG1,DFFB,RAP2B,GAS2,CAPN10,CYCS,RRAS,CASP8	
Communication between Innate and Adaptive Immune Cells	6.1E-01	NaN	1.25E-01	TLR4,CD83,IL15,TLR5,TNFSF13B,IL1RN,CD40LG,HLA-DRB5,HLA-C,CCL4,HLA-F,CD86	
Calcium Signaling	6.24E-01	NaN	1.17E-01	TRPV6,HDAC5,ATP2A3,ITPR2,CREB1,NFATC2,CALM1 (includes others),PRKAR2B,TRPC5,SLC8A1,CHRNB1,CACNB2,TRPC1,NFATC3,TPM3,MYL6,ITPR3,CACNG6,CACNA1C,TPM2,RAP2B,PRKAG1,CACNA1D,CACNB3	
Dermatan Sulfate Degradation (Metazoa)	6.27E-01	NaN	1.76E-01	IDUA,IDS,HEXA	
γ-linolenate Biosynthesis II (Animals)	6.27E-01	NaN	1.76E-01	ACSL5,SLC27A5,ACSL6	
GABA Receptor Signaling	6.3E-01	NaN	1.26E-01	GNAS,CACNG6,ALDH5A1,AP2A2,CACNA1C,CACNB2,NSF,ABAT,UBC,CACNA1D,CACNB3,AP1B1	
p53 Signaling	6.32E-01	NaN	1.24E-01	JUN,PML,AKT3,ATM,E2F1,PIK3C2B,PIK3R1,TP53INP1,TNFRSF10A,TOPBP1,PIK3CA,PTPN11,FRS2,RB1	
Ephrin Receptor Signaling	6.39E-01	NaN	1.19E-01	CDC42,AKT3,GNB4,CREB1,RRAS2,GNG11,CRKL,VEGFA,AXIN1,EPHA2,RAC2,CFL2,PDGFC,RALB,GNAS,CFL1,PTPN11,RAP2B,GNG2,VEGFB,RRAS	
TNFR1 Signaling	6.45E-01	NaN	1.40E-01	JUN,TANK,NAIP,CDC42,IKBKB,CYCS,CASP8	
Bladder Cancer Signaling	6.5E-01	NaN	1.28E-01	RALB,RRAS2,DAPK1,RASSF1,VEGFA,ERBB2,E2F1,RAP2B,RB1,VEGFB,RRAS,PDGFC	
Folate Transformations I	6.5E-01	NaN	2.22E-01	MTR,MTHFR	
Leucine Degradation I	6.5E-01	NaN	2.22E-01	AUH,BCAT2	
Phosphatidylethanolamine Biosynthesis II	6.5E-01	NaN	2.22E-01	PIGF,PCYT2	
Prostanoid Biosynthesis	6.5E-01	NaN	2.22E-01	PTGDS,PTGES3	
Cell Cycle: G1/S Checkpoint Regulation	6.57E-01	NaN	1.34E-01	E2F6,HDAC5,FBXL5,RBL2,ATM,E2F1,NRG1,BMI1,RB1	
Role of PKR in Interferon Induction and Antiviral Response	6.58E-01	NaN	1.46E-01	STAT1,FCGR1A,IKBKB,CYCS,TRAF5,CASP8	
Phagosome Maturation	6.6E-01	NaN	1.22E-01	VPS16,TUBA8,VAMP2,RAB5A,YKT6,PIKFYVE,STX16,NSF,ATP6AP1,CTSW,TUBB2A,CTSF,CTSB,HLA-DRB5,HLA-C,CYBB,VPS33B,DYNC1LI2	
IL-17 Signaling	6.71E-01	NaN	1.29E-01	JUN,RALB,AKT3,RRAS2,PIK3CA,PTPN11,FRS2,ATM,PIK3C2B,RAP2B,PIK3R1,RRAS	
IL-7 Signaling Pathway	6.71E-01	NaN	1.29E-01	JUN,BCL6,AKT3,PIK3CA,STAT1,PTPN11,FRS2,CXCR5,ATM,PIK3C2B,PIK3R1,FOXO3	
Sertoli Cell-Sertoli Cell Junction Signaling	6.88E-01	NaN	1.20E-01	JUN,CTNNA1,CDC42,JAM2,AKT3,RRAS2,DLG1,TUBA8,PRKAR2B,CLDN12,MAP3K12,AXIN1,MAP3K10,MAP3K9,A2M,TUBB2A,RALB,ACTG1,JAM3,RAP2B,PRKAG1,RRAS	
Sperm Motility	6.91E-01	NaN	1.25E-01	PLCB1,ITPR2,CALM1 (includes others),PRKD3,PRKAR2B,PLA2G10,LTK,SLC12A2,GNAS,ITPR3,PLCH2,PLCG1,ABHD3,PRKAG1,PLBD1,CATSPER2	
EIF2 Signaling	6.92E-01	NaN	1.18E-01	PPP1CC,AKT3,RPL32,PIK3R1,ATF3,RALB,PIK3CA,EIF3E,PTPN11,FRS2,RPL3,RAP2B,EIF4A1,WARS,RRAS2,VEGFA,ATM,PABPC1,PIK3C2B,RPS12,IGF1R,EIF1AY,RPS28,AGO3,RPL36A,RRAS,EIF2AK3	
Hypoxia Signaling in the Cardiovascular System	7.02E-01	NaN	1.35E-01	JUN,HIF1AN,UBE2S,CREB1,UBE2L6,VEGFA,CDC34,ATM,UBE2W,P4HB	
Pyridoxal 5'-phosphate Salvage Pathway	7.09E-01	NaN	1.38E-01	CSNK1A1,DAPK1,PRKAA1,ADPGK,MAK,GRK6,PDXK,MAP3K9,MAPK6	
Putrescine Degradation III	7.2E-01	NaN	1.74E-01	ALDH1A2,ALDH1L2,IL4I1,SAT1	
BMP signaling pathway	7.2E-01	NaN	1.34E-01	JUN,BMP8B,BMPR1A,RALB,CREB1,RRAS2,PRKAR2B,RAP2B,PRKAG1,RRAS,SMAD9	
All-trans-decaprenyl Diphosphate Biosynthesis	7.23E-01	NaN	5.00E-01	PDSS1,	
Dolichol and Dolichyl Phosphate Biosynthesis	7.23E-01	NaN	5.00E-01	DHDDS,	
S-methyl-5'-thioadenosine Degradation II	7.23E-01	NaN	5.00E-01	MTAP,	
Spermine Biosynthesis	7.23E-01	NaN	5.00E-01	SMS,	
Taurine Biosynthesis	7.23E-01	NaN	5.00E-01	CSAD,	
β-alanine Degradation I	7.23E-01	NaN	5.00E-01	ABAT,	
April Mediated Signaling	7.27E-01	NaN	1.54E-01	JUN,NFATC3,NFATC2,IKBKB,TRAF1,TRAF5	
Neuropathic Pain Signaling In Dorsal Horn Neurons	7.3E-01	NaN	1.28E-01	PLCB1,ITPR2,CREB1,PRKD3,PRKAR2B,ATM,PIK3C2B,PIK3R1,ITPR3,PIK3CA,PTPN11,FRS2,PLCH2,PLCG1,PRKAG1	
Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	7.31E-01	NaN	2.50E-01	IDO1,KYNU	
Glycogen Degradation III	7.39E-01	NaN	2.00E-01	AGL,MTAP,PGM3	
Adipogenesis pathway	7.48E-01	NaN	1.27E-01	CTBP1,HDAC5,KMT2B,DGKD,RPS6KC1,SMAD9,KAT6A,TBL1XR1,SIN3B,LPIN1,BMPR1A,FBXW7,FZD1,NR1D2,RBBP4,RB1,KAT6B	
Xenobiotic Metabolism Signaling	7.49E-01	NaN	1.17E-01	MAP2K5,IL4I1,MAP3K10,PPP2R3B,PPP2R3A,PIK3R1,RALB,ALDH1A2,PPP2R5A,PIK3CA,PTPN11,FRS2,ALDH1L2,PPP2R1A,HS6ST1,RAP2B,UGT8,ALDH8A1,CYP1B1,HDAC5,CHST2,HS3ST3B1,SULT2B1,GCLC,RRAS2,PRKD3,ATM,MAP3K12,PIK3C2B,UST,MAP3K9,PTGES3,ALDH5A1,RRAS,EIF2AK3	
Cancer Drug Resistance By Drug Efflux	7.51E-01	NaN	1.45E-01	RALB,AKT3,RRAS2,PIK3CA,RAP2B,PIK3R1,RRAS,FOXO3	
Melatonin Signaling	7.53E-01	NaN	1.39E-01	PLCB1,MAP2K5,CALM1 (includes others),PRKD3,PRKAR2B,PLCH2,PLCG1,PRKAG1,RORC,RORA	
TNFR2 Signaling	7.61E-01	NaN	1.67E-01	JUN,TANK,NAIP,IKBKB,TRAF1	
Apelin Cardiac Fibroblast Signaling Pathway	7.69E-01	NaN	1.82E-01	AKT3,PRKAA1,PRKAG1,PRKAB2	
Docosahexaenoic Acid (DHA) Signaling	7.83E-01	NaN	1.48E-01	AKT3,PIK3CA,PTPN11,FRS2,ATM,PIK3C2B,PIK3R1,CYCS	
Phagosome Formation	7.87E-01	NaN	1.29E-01	PLCB1,FCGR1B,TLR5,RHOT2,PRKD3,FCGR1A,ATM,PIK3C2B,RHOC,PIK3R1,TLR4,PIK3CA,PTPN11,FRS2,PLCH2,PLCG1,MARCO	
Retinoic acid Mediated Apoptosis Signaling	7.95E-01	NaN	1.45E-01	PARP12,TNFRSF10A,RXRB,PARP9,PARP14,CYCS,TNKS,PARP6,CASP8	
Wnt/Ca+ pathway	7.95E-01	NaN	1.45E-01	NFATC3,PLCB1,CREB1,NFATC2,FZD1,AXIN1,PLCH2,PLCG1,DVL2	
Actin Cytoskeleton Signaling	7.96E-01	NaN	1.21E-01	CDC42,PIK3R1,RAC2,MPRIP,RALB,CFL1,ARHGEF7,ACTG1,PIK3CA,PTPN11,FRS2,PIP5K1C,RAP2B,RRAS2,PPP1R12A,CRKL,ATM,ARHGAP35,PIK3C2B,MATK,CFL2,PDGFC,VAV2,MYL6,ARHGEF1,MYLK,RRAS,NCKAP1	
Endocannabinoid Cancer Inhibition Pathway	8.03E-01	NaN	1.27E-01	MAP2K5,AKT3,CREB1,PRKAR2B,VEGFA,PRKAA1,ATM,CASP1,PIK3C2B,PIK3R1,PDGFC,ATF3,RPTOR,PIK3CA,PTPN11,FRS2,PRKAG1,VEGFB,CASP8,PRKAB2	
Colanic Acid Building Blocks Biosynthesis	8.04E-01	NaN	2.14E-01	GMPPA,PMM1,GALK2	
DNA Double-Strand Break Repair by Homologous Recombination	8.04E-01	NaN	2.14E-01	RAD52,ATM,ATRX	
NRF2-mediated Oxidative Stress Response	8.22E-01	NaN	1.24E-01	JUN,MAP2K5,DNAJC17,PIK3R1,RALB,DNAJC21,ACTG1,PIK3CA,PTPN11,CDC34,FRS2,RAP2B,GCLC,RRAS2,USP14,PRKD3,ATM,SOD1,PIK3C2B,AKR7A2,DNAJC8,EPHX1,RRAS,EIF2AK3,DNAJB9	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	8.25E-01	NaN	1.29E-01	TLR5,CREB1,PRKD3,NOD2,IRF3,ATM,C1QB,CASP1,DDX58,PIK3C2B,PIK3R1,TLR4,C1QC,PIK3CA,PTPN11,FRS2,RIPK2,NLRC4	
Phosphatidylcholine Biosynthesis I	8.28E-01	NaN	2.86E-01	PCYT1B,CHPT1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	8.28E-01	NaN	1.31E-01	WNT3,AKT3,RRAS2,ATM,AXIN1,PIK3C2B,PIK3R1,SMAD9,BMP8B,BMPR1A,RALB,PIK3CA,FZD1,PTPN11,FRS2,RAP2B,RRAS	
ERK5 Signaling	8.38E-01	NaN	1.45E-01	MAP2K5,RPS6KB2,RALB,CREB1,RRAS2,PTPN11,RAP2B,RRAS,FOXO3,RPS6KC1	
Molecular Mechanisms of Cancer	8.41E-01	NaN	1.17E-01	JUN,E2F6,CDC42,AKT3,PTCH1,PRKAR2B,GLI1,E2F1,AXIN1,CDK10,RHOC,PIK3R1,CYCS,RAC2,RAPGEF3,BMP8B,RALB,ARHGEF7,PIK3CA,FZD1,PTPN11,FRS2,RAP2B,CTNNA1,PLCB1,WNT3,ARHGEF3,RHOT2,RRAS2,PRKD3,SMAD2,ATM,PIK3C2B,ZBTB17,RALGDS,SMAD9,BMPR1A,NAIP,GNAS,ARHGEF2,ARHGEF1,RASGRF2,PRKAG1,RB1,RRAS,CASP8	
PI3K/AKT Signaling	8.49E-01	NaN	1.32E-01	RPS6KB2,AKT3,RRAS2,IKBKB,CDC37,PPP2R3B,PPP2R3A,PIK3R1,THEM4,RALB,PPP2R5A,PIK3CA,TSC2,PPP2R1A,RAP2B,RRAS,FOXO3	
Dopamine Receptor Signaling	8.51E-01	NaN	1.43E-01	PPP1CC,PPP2R5A,PPP1R12A,PRKAR2B,PPP2R1A,IL4I1,SLC18A2,PPP2R3B,PPP2R3A,PRKAG1,PPP1R11	
Choline Biosynthesis III	8.77E-01	NaN	2.31E-01	PCYT1B,PLD4,CHPT1	
Fatty Acid Activation	8.77E-01	NaN	2.31E-01	ACSL5,SLC27A5,ACSL6	
Glycogen Degradation II	8.77E-01	NaN	2.31E-01	AGL,MTAP,PGM3	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	8.77E-01	NaN	2.31E-01	NT5E,NT5C3B,NT5C2	
Coagulation System	8.87E-01	NaN	1.71E-01	A2M,TFPI,PLAUR,SERPINA1,VWF,F5	
TWEAK Signaling	8.87E-01	NaN	1.71E-01	NAIP,IKBKB,TRAF1,CYCS,TNFRSF25,CASP8	
Androgen Signaling	8.88E-01	NaN	1.32E-01	JUN,GTF2B,GNB4,CALM1 (includes others),PRKD3,GNG11,PRKAR2B,POLR2E,CACNB2,GNAS,TGFB1I1,CACNG6,CACNA1C,GTF2E1,GNG2,PRKAG1,CACNA1D,CACNB3	
IL-6 Signaling	8.88E-01	NaN	1.32E-01	JUN,IL1RL1,AKT3,RRAS2,CSNK2B,VEGFA,ATM,IKBKB,PIK3C2B,PIK3R1,A2M,RALB,IL1RN,PIK3CA,PTPN11,FRS2,RAP2B,RRAS	
Sphingosine-1-phosphate Signaling	9.16E-01	NaN	1.35E-01	PLCB1,PDGFRB,AKT3,RHOT2,ATM,CASP1,PIK3C2B,RHOC,PIK3R1,PDGFC,S1PR5,PIK3CA,PTPN11,FRS2,PLCH2,PLCG1,CASP8	
Th2 Pathway	9.21E-01	NaN	1.32E-01	JUN,IL1RL1,HLA-DQA2,NFATC2,HLA-DOA,ATM,IL2RB,PIK3C2B,PIK3R1,HAVCR1,DLL1,PIK3CA,PTPN11,FRS2,HLA-DRB5,STAT6,RUNX3,TBX21,CD86,ACVR2B	
Corticotropin Releasing Hormone Signaling	9.25E-01	NaN	1.33E-01	JUN,ITPR2,CREB1,CALM1 (includes others),PTCH1,PRKD3,PRKAR2B,VEGFA,GUCY2D,GLI1,CACNB2,GNAS,ITPR3,CACNG6,CACNA1C,PLCG1,PRKAG1,CACNA1D,CACNB3	
Mitotic Roles of Polo-Like Kinase	9.31E-01	NaN	1.52E-01	ANAPC2,PPP2R5A,PPP2R1A,PPP2R3B,PPP2R3A,KIF11,ANAPC7,SMC3,CDC23,ANAPC1	
Axonal Guidance Signaling	9.31E-01	NaN	1.16E-01	CDC42,NFATC2,GNG11,PRKAR2B,PLXNB1,BMP8B,RALB,FZD1,FRS2,ERBB2,ADAM12,FES,PRKD3,CRKL,VEGFA,PIK3C2B,ADAMTS10,CFL2,PDGFC,MYSM1,PRKAG1,HKR1,AKT3,GNB4,PTCH1,TUBA8,SEMA4C,GLI1,PIK3R1,EPHA2,RAC2,TUBB2A,SEMA4F,ADAMTS6,CFL1,ARHGEF7,PIK3CA,PTPN11,ADAMTS5,RAP2B,VEGFB,KEL,PLCB1,PLXNA3,WNT3,RRAS2,NTN1,ATM,ABLIM2,FARP2,NFATC3,MYL6,GNAS,PLCH2,PLCG1,GNG2,RRAS,SRGAP2	
DNA damage-induced 14-3-3σ Signaling	9.45E-01	NaN	2.11E-01	AKT3,RAD9A,ATM,RAD1	
Purine Nucleotides Degradation II (Aerobic)	9.45E-01	NaN	2.11E-01	ADAT3,NT5E,NT5C3B,NT5C2	
GDP-mannose Biosynthesis	9.45E-01	NaN	3.33E-01	GMPPA,PMM1	
UDP-N-acetyl-D-glucosamine Biosynthesis II	9.45E-01	NaN	3.33E-01	UAP1,PGM3	
Acyl-CoA Hydrolysis	9.59E-01	NaN	2.50E-01	PPT1,THEM5,THEM4	
BER pathway	9.59E-01	NaN	2.50E-01	FEN1,OGG1,PNKP	
Guanosine Nucleotides Degradation III	9.59E-01	NaN	2.50E-01	NT5E,NT5C3B,NT5C2	
Autoimmune Thyroid Disease Signaling	9.6E-01	NaN	1.63E-01	CD40LG,HLA-DOA,HLA-DRB5,PRF1,HLA-C,HLA-F,CD86,GZMB	
B Cell Activating Factor Signaling	9.66E-01	NaN	1.71E-01	JUN,NFATC3,TNFSF13B,NFATC2,IKBKB,TRAF1,TRAF5	
nNOS Signaling in Skeletal Muscle Cells	9.66E-01	NaN	1.71E-01	CALM1 (includes others),CACNG6,CACNA1C,CACNB2,SNTA1,CACNA1D,CACNB3	
HMGB1 Signaling	9.69E-01	NaN	1.35E-01	JUN,MAP2K5,CDC42,AKT3,RHOT2,RRAS2,ATM,PIK3C2B,RHOC,PIK3R1,KAT6A,TLR4,RALB,PIK3CA,PTPN11,FRS2,RAP2B,KAT6B,RRAS	
T Helper Cell Differentiation	9.71E-01	NaN	1.51E-01	IL21R,BCL6,CD40LG,HLA-DOA,STAT1,CXCR5,HLA-DRB5,STAT6,RORC,TBX21,CD86	
STAT3 Pathway	9.77E-01	NaN	1.36E-01	IL21R,IL1RL1,PDGFRB,RRAS2,VEGFA,MAP3K12,IL2RB,MAP3K10,IL11RA,MAP3K9,IGF1R,IL9R,BMPR1A,RALB,SOCS7,RAP2B,RRAS,IL27RA	
PTEN Signaling	9.86E-01	NaN	1.38E-01	RPS6KB2,CDC42,PDGFRB,AKT3,RRAS2,CSNK2B,IKBKB,PIK3R1,RAC2,IGF1R,BMPR1A,RALB,PIK3CA,RAP2B,RRAS,FOXO3,MAGIX	
Regulation of Actin-based Motility by Rho	9.89E-01	NaN	1.46E-01	CDC42,RHOT2,PPP1R12A,RHOC,PIKFYVE,RAC2,PI4KA,MPRIP,MYL6,CFL1,PIP4K2B,MYLK,PIP5K1C	
Colorectal Cancer Metastasis Signaling	9.91E-01	NaN	1.25E-01	JUN,TLR5,AKT3,GNB4,GNG11,PRKAR2B,AXIN1,RHOC,PIK3R1,TLR4,RALB,PIK3CA,STAT1,FZD1,PTPN11,FRS2,RAP2B,VEGFB,WNT3,RHOT2,RRAS2,VEGFA,SMAD2,ATM,PIK3C2B,RALGDS,PDGFC,GRK2,GNAS,GNG2,PRKAG1,RRAS	
Salvage Pathways of Pyrimidine Ribonucleotides	1E00	NaN	1.44E-01	CSNK1A1,APOBEC3B,DAPK1,PRKAA1,APOBEC3G,APOBEC3A,MAP3K9,MAPK6,ADPGK,MAK,APOBEC3F,UCK1,GRK6,NME2	
Alanine Biosynthesis III	1E00	NaN	1.00E00	NFS1,	
Sorbitol Degradation I	1E00	NaN	1.00E00	SORD,	
