© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Date	Tue Mar 12 17:18:38 PDT 2019
Analysis ID	17546322

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	phosphorylation	Phosphorylation of phosphatidylinositol	9.70E-05	 	 	 	 	IP6K2,FAM126A,PIK3C2B,TMEM150A,PIKFYVE,PIK3CB,PI4KA,PI4K2B,PIK3CD,PIK3CA,PIP4K2B,IP6K1,PIP5K1C,PIK3C3	14	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	respiratory system tumor	Respiratory system tumor	1.02E-04	 	 	 	 	SCN3A,NEDD9,ZNF708,ZNF431,RALGAPA2,SPHK1,SMAD4,DBF4,PRPF19,CARD11,FBXW5,TTC37,DPP3,PCDH12,SKOR1,TOP2A,RSPH4A,PDZD7,CTSG,SOD2,FAM171A1,LLGL2,MAP3K1,SCN4A,P2RX4,COMMD8,PGC,NUDT1,ARHGAP33,SLCO4A1,CMYA5,ERCC5,B3GAT1,DNAJC1,EME2,SCML4,CNTLN,ALDH1L2,RMI1,ENO1,UNC13D,CDH13,BST1,ARHGAP6,LRRC8C,KLHL29,ZBTB17,CCDC14,USP34,PRKRA,GSDMB,ACSL3,RORC,ZMYM4,TK1,PARD3,MYEF2,RRM2,CERS4,TNIK,ABHD17A,EEA1,SZT2,CDCA7,ACD,ZNF506,POLQ,HARS2,STK36,TMTC1,CCDC141,IGF2BP3,JAK1,DOK6,NSF,KIF26A,CUL9,ZNF195,AKR1C3,CHD4,NPHP4,SLIT1,SUCO,NPEPPS,BUD23,PRKAB2,CD6,LAMA5,ETS2,MSH6,ARMCX4,P2RY10,CHD8,TTF1,ZNF610,SLC4A1,DDX17,PDK4,FANCM,ZNF627,DAGLA,MMS22L,PSEN2,MKNK1,ICAM1,SERPING1,GRM2,SP110,FXR1,DDX51,CNTNAP2,TFAP4,EZR,FRMD3,G3BP1,KANK1,KIF3B,SLC13A4,NDRG2,IL12RB2,ARHGAP30,EHHADH,KCTD9,CACNA1F,WIPI2,CLN3,ZBTB24,WDR12,SPATA13,CLHC1,RXRB,MMP17,CEBPA,KHDC4,CCDC88A,AP3S1,LGR6,MAN2B2,IDH1,COL24A1,BAP1,LRP5,SCAF11,PAICS,USP18,SURF6,PRDX1,METTL2B,ZNF426,FUT4,SLC7A5,KRT1,CDH4,PMS1,UST,CYP26B1,KHDRBS1,BMPR2,CNTROB,BRAF,PABPC1L,ZNF107,LATS2,CNDP2,ZMYM2,INTS1,BUB1B,AXIN1,ATAD2,KMT2A,CTCF,EPSTI1,GAS8,CEP104,TAS2R19,OGG1,PEX11A,TNS1,SPTA1,ZNF600,F5,ZFP82,AKT2,MAP3K9,ARID2,ARAF,SLC25A42,NCR1,AGER,TLR5,NLRP12,LILRB1,MDC1,SSBP2,PIK3CB,HNMT,ANAPC5,CXCR4,CFLAR,PIK3CD,KCNH7,COX17,LCK,PRKCB,XIAP,ZFHX3,SCP2,KIFC2,S1PR1,CYP17A1,SMAD2,METTL18,EPB41L3,ACP5,CASP5,EPHX1,BTBD18,SETD2,ZNF665,COPS6,CYBA,PYGM,ZNF835,PTCH1,PKD1,YKT6,TAP1,KIF11,ST5,EIF2AK1,HTT,STK11,ZNF468,NCOR1,EIF4A1,FRMD4B,KIF16B,TG,RASGRP3,TPX2,LAMB2,KEL,SRSF1,GTF3C1,CROCC,CEP126,IGF2R,RALGDS,FAM200A,ZNF486,PHLDA1,MGA,C3orf52,SLC35B3,U2AF1/U2AF1L5,BDP1,BMI1,XPO5,CEP250,PTGFRN,TBX21,AURKB,MAP4,GPR182,ITGAL,ADORA2A,ATF7IP,GABBR1,FAM110C,CD48,BICD2,PFAS,PCDHGA10,MAD1L1,VWDE,RIPK1,C12orf4,DEGS2,RPGR,SAMD1,PDCD4,METTL16,EIF3A,CWF19L2,HIST1H3B,SMPD1,HHLA3,TMEM38B,COL5A1,CXCL8,HIST1H3J,GPX3,RPTOR,MYO9B,PDIA3,DUSP6,VCP,SLC44A2,PIGG,AOAH,TBP,AP3B1,SLC8A1,SF1,PPP6C,STAT1,ARAP2,PLCB1,PLXNB3,ATM,PDCD1,BAHD1,GOLGB1,FEZ1,NEO1,CPLANE1,ZNF831,CEP78,VEPH1,ATP8B2,HP1BP3,C2orf16,NMRAL1,KIF21A,FOXM1,MEN1,CD274,LENG8,F2R,IL7R,PDPR,TBC1D32,ABCA7,BAZ1A,ARHGAP5,SETBP1,MUC6,WNT1,LY75,CAPRIN1,GRHPR,TRAM2,ZNF675,ITGA5,PDLIM1,ZNF557,SPATA5,LZTS1,PDE4B,KLF4,APC,PTPN11,MYOZ3,BTG3,APBB1IP,IGFBP3,CPT2,RHBDD1,C20orf96,CYP2D6,ASNS,RACK1,KLF6,CBWD1,AHNAK2,KAZN,BTRC,NOA1,HLA-A,HDAC6,C1RL,MYBL2,AXL,EIF2AK3,GBP4,LTBP1,ZSCAN20,ZNF48,NFATC2,ATP10D,RGP1,PRRC2B,NAPSA,CYP3A4,SCARB1,CUL7,MCPH1,TRPA1,RDM1,UNC5B,MPND,AIMP2,SS18,C4orf3,STRN,DGCR8,PMPCA,ANXA9,MTR,SPON2,PRAP1,ZNF415,KRIT1,ZNF223,IGF2BP2,AP5Z1,POLE2,INPP4B,YES1,MCM5,ARID1A,NOTCH3,CD200,FAM208B,SORBS3,FGFR2,AKT3,COX7A1,TUBG2,ASAH1,SAMD3,TOP2B,TMC6,INVS,PTGDS,DHFR,SCUBE3,RRAGD,EPM2AIP1,KCTD12,TRIO,SH3BP4,INO80D,MIB1,KRAS,COBLL1,COPB2,MSN,EPPK1,ADORA2B,GNAS,UBN1,ILF3,EPAS1,PTPRC,ZNF799,CLCN6,C2CD5,ZNF8,POLD4,PLCE1,ANPEP,CEP350,ITGA7,AMER1,FRS2,MAPKBP1,ATR,ITPR1,RASSF7,PASK,SCRIB,PIK3C2B,ATG7,LRRC41,ARMC10,TYW3,TARS,NTNG2,ELANE,HLA-C,DNAJA1,ARFGAP2,SEC61G,KMT2B,PPP2R3B,DPY19L4,EPHB1,ZNF85,PXDNL,FKBP5,MIGA1,PHPT1,ZNF823,RINT1,GSTP1,UBE2R2,POLR3B,TRPV6,DSN1,C11orf80,FUBP1,LPP,PPP3CA,GTPBP10,NRXN1,IRF5,VRK3,NCAM1,PARP1,GART,ITPR3,RIPK3,FNTB,KIF21B,ZNF850,HCFC1,ZNF253,C9orf85,KIAA1147,DBT,MYH7B,PACS1,ZNF436,ATG2A,MTX2,CLTC,TDRD7,ADAM15,EPG5,RASSF1,KLF5,CALD1,TECPR2,PAPPA,TRIM47,TENM1,PIK3CA,ITK,NDC80,RCC1,IL5RA,RBM3,TYK2,N6AMT1,SMAD9,SNRPN,CNPY2,CACNA1C,PLP2,TMSB10/TMSB4X,PLK1,NCOR2,SF3B1,LTK,LAMC1,PKM,AJUBA,ABL2,WWOX,ARMCX1,E2F5,TRIM22,ALCAM,RAD54L,UAP1,MYL9,LCN2,SETDB1,ADAMTS1,PGGT1B,CDH26,STAT6,SCAP,TNK2,IL15,IFNG,HELB,IRS1,PHF2,STIM1,MAX,NUP93,FLI1,PDE7A,ABCB8,CRK,SYCP2,TSC1,ZNF585B,CUL3,TRAF3IP3,ITGB5,SSBP1,NR4A1,MMP21,SCAF4,SHQ1,MAST3,KMT2C,CAMTA1,CPNE2,MRPS30,ZNF814,BTAF1,PPP2R2D,ASCC3,NEU3,THOC2,MBD5,RNFT2,PCDHGB2,POR,DOCK8,ADAMTS13,NHS,SMAD3,GPR160,TSC2,CDKN1C,PRPF40B,CENPB,ZNF267,ZMYND10,ADAM9,FLNA,INSR,ZEB1,ANXA2,YEATS2,CAPN10,PRG4,DCLRE1A,RHAG,MTUS1,MSH3,CHERP,DIXDC1,TDRD9,MUS81,RAD18,DGKA,TARBP1,MTHFR,ZNF613,MFSD9,CFH,TMEM220,WNT7A,NFKB1,VPS16,RRBP1,TCEAL3,ATP5IF1,SSC5D,RELA,RHOA,MAP9,USP40,TACC3,MAP2K4,ARID4B,TIMP1,ZNF721,SERPINE3,ZNF100,HSPA1A/HSPA1B,TSPAN13,SOX8,MAP4K5,HSPA13,AQR,TRIM3,DGKK,FAM186A,BACE2,TMEM51,ARID1B,TNC,PCSK7,RFC4,YTHDF3,KYNU,NF2,EXD3,LTBR,NRG1,CLIP4,PAX5,HELLS,IGF1R,BCL6,SPNS3,DNMT3A,ICK,ZNF141,ACHE,UBA1,TMEM106B,SHMT2,SGSM3,HMGCR,LTB4R2,DNPH1,ASH2L,MLLT3,ADAM22,MYO1A,LIPN,CEP120,GBP2,DHTKD1,PHYH,DNAH3,ING4,OS9,PRDM2,MEI1,FGFR1,CHD3,ZNF407,PHF3,TCN1,CFAP157,FBRSL1,WDPCP,PTPRS,IKZF2,ATP8B3,ZNF493,PRF1,CCDC39,OSMR,EZH2,ADARB1,TRANK1,C1orf61,IL13RA1,COL4A4,CSF1R,LNPEP,RTRAF,GGPS1,DNHD1,PJA2,CYP2A6 (includes others),TUBA3C/TUBA3D,MYBL1,NAALAD2,ZNF646,FSD1L,LDHA,PTDSS2,ECT2,NLRC4,TMC2,FTL,CEACAM1,MAFB,FCHSD1,CFAP20,NUDT10,ATF3,ZNF429,AGTPBP1,PKMYT1,TPT1,INPP5E,GPX7,CXorf67,GON4L,MIB2,ADAM12,CD180,LRRC75B,CNKSR2,P2RY8,ZNF548,TYMP,KDM6A,PI4KA,FAM83H,CLASP1,MXI1,NOS1AP,PTK2B,TMEM131,ERCC6L2,DMXL1,PSMB9,CTSZ,PUS3,FKBP15,KLF12,URGCP,NUSAP1,ST14,CKB,GEMIN8,SLC12A2,VIM,RANBP6,FBLN5,HUWE1,PHF10,MEF2B,NT5E,VASH2,FOXO1,CCDC51,CCNB1IP1,TNK1,ZNF546,LIM2,RABGAP1L,SOS1,PLCG2,PLEC,PLK3,ZNF28,RNF126,NEDD4,CENPF,DPYD,RAB27A,HRAS,ZNF687,FIP1L1,MKRN3,CBX8,RGS17,UBQLN2,MAP2K1,CCSER1,XPA,CRYZ,FGF13,PDP2,ADIPOR2,CNGA1,PHLPP2,CD86,NIT1,CACNA1E,UBA7,ANKRD28,NR3C1,TMEM132E,SPTLC1,POLE,ZNF749,KIFAP3,STT3A,CES2,ZNF254,BRF1,ZMYM3,BBC3,COL27A1,SLC29A1,ZNF780B,ZSWIM8,DPP4,RPL9,UBR4,GRIK4,DDX11,ENO2,CDKN1A,ANO7,ITGB3,FBP1,ZFP2,SH3PXD2A,ICAM2,PLXNA3,CRIPT,MFGE8,PCDHGB7,TMEM8B,ICE1,HEPHL1,CASP8	873	
Developmental Disorder, Neurological Disease	syndromic mental retardation	Syndromic mental retardation	1.02E-04	 	 	 	 	SCN3A,THOC2,GABBR1,KCNH1,MBD5,CUL7,SMAD4,POMGNT1,GMPPB,CCDC22,LIG4,KIF4A,SLC1A7,KANSL1,TMEM67,INPP5E,ARID1B,PNPLA6,ITPR1,LARP7,UBE2A,CNKSR2,DGCR8,ZNF41,ZNF711,FLNA,SOX5,PIGO,SETBP1,SMARCE1,KDM6A,CHAMP1,CHD4,SCN4A,PRMT7,SLC1A1,DNMT3A,CA8,WDR81,ARID1A,CLCN4,POMK,FGFR2,NEXMIF,ZDHHC9,ZBTB16,CDK10,KMT2B,ATP8A2,TSPAN7,RBMX,KMT2A,AP1S2,PIGL,RPGRIP1L,ZBTB18,ARHGEF7,HUWE1,ZBTB24,KLHL15,NONO,SMS,FKRP,ROGDI,RNF113A,RPS6KA3,CXorf56,SLC1A4,OGT,CAMTA1,ARID2,SERPINA1,EFTUD2,GPR35,ADRA2A,HCFC1	76	
Post-Translational Modification	lipidation	Lipidation of protein	1.15E-04	 	 	 	 	PIGG,ZDHHC8,PIGF,ABHD17B,ZDHHC16,DPM2,ZDHHC9,PIGO,ABCA1,ZDHHC5,ATG7,ZDHHC17,PIGL,PIGU,GPAA1,PIGQ,HHAT,ABHD17A,ZDHHC6,ABHD17C,ZDHHC18,PGAP1,PIK3C3	23	
Cell Death and Survival, Organismal Injury and Abnormalities, Renal and Urological Disease	necrosis	Necrosis of kidney	1.19E-04	 	 	 	 	HSPA1A/HSPA1B,TICAM1,MAFB,SPHK1,CYCS,GNAL,TNFRSF10B,ATF3,CFLAR,TMEM214,AMER1,PRKCB,XIAP,ITPR1,NF2,TNFRSF1B,HTRA2,EZR,ATG7,LCN2,HELLS,RNF13,IGF1R,SOD2,BCL6,PTK2B,MAP3K1,COX11,SARM1,IFNG,PTCH1,PKD1,IRS1,SMAD7,HTT,IRF4,GFPT1,IGFBP3,GSTP1,FOXO1,MAP3K5,BAG1,PPP3CA,UNC5A,SIAH1,P2RX7,PARP1,HDAC6,GNG2,ERN1,HRAS,HK1,PPP5C,AMOTL1,STK26,BIRC2,E2F6,LRP5,IP6K2,BNIP3L,PRKAA1,TRIB3,PRKAG2,MAP2K1,IKBKG,SLK,CAT,SMAD3,UNC5B,WNT6,MCOLN3,ZNF512B,RIPK1,TCF12,IL32,IRF3,KAT5,ZEB1,AAK1,EPHB2,PRMT1,HSPB1,BRAF,RASSF1,VCP,CYBB,MAP2K7,YWHAQ,VDAC1,SSRP1,SLC8A1,CDK10,KYAT1,API5,TNFRSF25,STRAP,CDON,PTGDS,PIK3CA,ITCH,ALDH3B1,CDKN1A,ITGB3,MZB1,MAPK8,BIK,CASP2,MIB1,DDX17,PLCB1,KRAS,NFKB1,CNNM4,TREX1,TRIM27,RELA,RHOA,NEO1,GRK2,TNFRSF10A,GSTZ1,PSEN2,NLRP3,MAP2K4,PRMT2,HSPA5,LDHA,ICAM1,VOPP1,NLRC4,CASP8	131	
Cancer, Organismal Injury and Abnormalities	development	Development of sarcoma	1.24E-04	 	 	 	 	ZNF799,ZNF83,SPHK1,SSBP2,RECQL4,WWOX,LCK,GPX7,PRKCB,MDM4,RMC1,TOP2A,OTUD1,NF2,MUC6,IGF1R,MXI1,ACP5,PRPF38A,SAV1,EWSR1,PSMB9,IQCG,IFNG,HELB,PTCH1,LZTS1,NCAPD2,KIF11,FLI1,APC,STK11,RPS4Y1,IGFBP3,PARP14,TSC1,SIRT1,NKTR,LRCH1,TNK1,IL11RA,PLK3,PRDM2,MGA,BMI1,PRKACA,IDH1,HRAS,ZACN,MAP4,TMEM143,FGFR1,ATF7IP,PRDX1,POR,RRM2,USP1,CDKN2D,TSC2,MAD1L1,CACNA1E,USF1,PRF1,GSTM3,DCLRE1A,CUL9,EIF4G2,TWISTNB,BRAF,RASSF1,POLE,POLE2,ARID1A,RUNX2,TIGD7,ZMYM3,FGFR2,TUBG2,BUB1B,CSF1R,ETFDH,TOP2B,TIE1,DHFR,ADAMTS5,ITK,CDKN1A,TRIM10,GGPS1,PLEKHA6,LMNB2,TUBA3C/TUBA3D,OGG1,RPS6KA3,ATM,PDCD1,FEZ1,ARID4B,SERPINA1,TIMP1,ETV6	101	
Protein Trafficking	targeting	Targeting of protein	1.24E-04	 	 	 	 	PAOX,PIPOX,PARD3,ERBIN,BICD2,PITRM1,NBEA,TIMM17B,CAT,SCARB2,TOMM20,AGPS,NUTF2,PACS1,SCP2,PEX13,TYSND1,TIMM44,NUDT19,NXT1,SYNGR2,RAB33B,HPS4,XPO1,UBB,ECI2,AP1S3,PEX7,YWHAQ,TIMM17A,PKD1,AP3B1,IFI27,SEC62,NUP54,AP1S2,EHHADH,PEX14,KIF13B,HOMER3,ATG4C,PTPN11,GBP5,UBC,VPS4A,NAGPA,PEX19,GABARAP,TPR,AP3M1,PEX16,CRAT,ACAA1,FOLR2,UBE2D3,PHYH,HSPA9,NEDD4,OS9,MTERF4,XPO5,RAB27A,IDH1,UBE2D1,GCC2,OGA,ARL1	67	
DNA Replication, Recombination, and Repair	metabolism	Metabolism of DNA	1.29E-04	 	 	 	 	IGFBP4,FEN1,TERF2,DCAF1,THRA,FOXM1,POLD4,TIA1,ING5,DBF4,RECQL4,MTCH1,TOP3A,AAGAB,PRIMPOL,PUS7L,ATR,RPA1,POLM,RFC4,SMARCAL1,REXO2,KPNA1,TOP2A,HBEGF,RPAIN,NRG1,CTSG,NR1I3,IGF1R,SOD2,E4F1,PRTN3,ENDOG,PTK2B,CAMK2G,VPS28,GRWD1,MCM4,CD53,ACHE,PPP1CC,IFNG,HELB,RMI2,UCN,MCM7,ZBTB20,POLD1,MGME1,APC,PURA,HTT,PTPN11,HUWE1,RMI1,NRF1,ENO1,NT5E,SIRT1,POLD3,RPA4,SSBP1,NR4A1,MAP3K12,CAMK4,PTMS,FAM111A,CCDC88A,PARP1,ING4,NACC1,PRKRA,GZMA,RIPK3,ADRA2A,HRAS,OGA,ATRIP,ESCO2,LIG4,PRDX6,POLA2,UCHL5,REV3L,TMPO,FAF1,KAT5,BIN1,PRF1,TIMELESS,POLD2,CXCL8,HSPB1,CD28,NR3C1,POLE,POLE2,RNASEH1,MCM5,AKT3,RPA2,SSRP1,ASAH1,GMNN,PIK3CA,POLG,STAT1,RECQL5,CDKN1A,ITGB3,DFFB,MAPK8,BIK,CASP2,GZMM,NFKB1,UPF1,TREX1,ATM,ORC2,CTC1,ID3,MCM8,CASP6,RELA,RHOA,RFC5,NLRP3,MAP2K4,SERPINA1,AP1AR,TSPYL1,TBRG1,PLK1,CASP8	136	
Connective Tissue Disorders, Developmental Disorder, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	microcephaly	Microcephaly	1.32E-04	 	 	 	 	TUBGCP6,SARS,COX7B,CYP26C1,TUBGCP4,USP18,KIF11,GMNN,ZNF335,WDR4,LIG4,PNKP,MCPH1,STAMBP,RTTN,OSGEP,PDS5B,ATR,EMG1,TELO2,XRCC4,LMNB2,PCDH12,PLAA,TCOF1,LMNB1,CRIPT,FLNA,COPB2,CDK5RAP2,ATM,SLC1A4,ASPM,BMPR1A,RPTOR,EFTUD2,SCAP,VARS,MCM5,TRAPPC12,WDFY3,TPRKB,CEP135	43	
Cell Death and Survival	cell death	Cell death of melanoma cell lines	1.32E-04	 	 	 	 	TBCCD1,BIRC2,TK1,FEN1,EIF3G,THOC2,SPHK1,PKM,MDC1,HIST1H2BO,RDH13,CUL7,MAP2K1,PRDX1,PIK3CB,CUL2,WWOX,ABL2,TNFRSF10B,RRM2,FAHD2A,CFLAR,TEX10,PKMYT1,RPA1,EMG1,XIAP,APMAP,MDM4,SPOCK1,PRKD3,RTN1,REPIN1,ATG7,CXCL8,IGF1R,SYNGR2,BRAF,PRTN3,RASSF1,WDR19,ELANE,KLF5,THUMPD2,BUD23,ZMYM3,AKT3,IFNG,CREB1,BBC3,PSMD7,MCM7,PRDM5,RAB22A,API5,KMT2A,LAMA5,NUP93,SMCO4,WDR4,DHFR,PIK3CA,NIF3L1,CDKN1A,DFFB,ARL6IP1,YBX1,BIK,MAPK8,TTF1,SESN2,MAP3K5,STIM2,ATM,SAT1,EGR1,FANCM,ZFP82,GPN1,RBM43,NOB1,BRD4,CNPY2,HSPA5,MYBL2,UBE2Q1,SERP1,EIF2AK3,CASP8	89	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	development	T cell development	1.35E-04	 	 	 	 	TLR5,TNFRSF4,LILRB1,DCAF1,FANCC,THRA,MAFB,FCER1G,MEN1,CD274,IL2RG,ABL2,CARD11,CXCR4,CFLAR,PIK3CD,LCK,IL7R,TFAP4,AFF1,EEF1D,RIPK2,POLM,S1PR1,TNFSF13B,TNFRSF1B,SMAD2,SOX5,CD46,LAX1,SMARCE1,WNT1,MAF,TAPBP,PAX5,IGF1R,BCL6,EOMES,CCR9,YY1,STAT6,LONP1,KDM5D,PSMB9,LFNG,FLT3LG,ENTPD1,ACHE,IL15,CREB1,IFNG,ZBTB16,IL12RB2,IL4I1,ST3GAL5,NDFIP1,PTPN22,STIM1,KLF4,FLI1,APC,NFKBID,RAD52,SMAD7,STK11,PTPN11,ITPKB,IRF4,NCOR1,CXCL5,CD27,RASGRP3,XRCC4,PRKCZ,TSC1,ORAI1,FOXO1,SIRT1,IL21R,TRAF3IP3,DTX1,MBP,BCL11B,STIM2,LMO2,NR4A1,ABCG1,FYB1,EGR1,PPP3CA,ZBTB17,JMJD6,CEBPA,IGF2R,IRF5,GPR183,TXK,P2RX7,PARP1,HLA-A,RIPK3,PKNOX1,RORC,AXL,HRAS,TBX21,EIF2AK3,LTBP1,DUSP10,TK1,ITGAL,NFATC2,IFNGR2,PRKAA1,USP18,MAP2K1,PRR7,LIG4,SEMA4A,IRF8,OTUD7B,SMAD3,MAD1L1,PRKCH,CD86,ZAP70,IKZF2,TCF12,TLR7,DNAJB1,IRF3,ZEB1,JAK1,IKBKB,MYB,RORA,MLLT11,FCGR2A,CYP26B1,TRAF5,VAV2,EZH2,BRAF,CD28,CHD4,RPTOR,PGLYRP2,NOTCH3,RUNX2,CTR9,CD226,BBC3,AP3B1,CD6,TNFRSF25,ETS2,STAT1,ITCH,CD1D,ITK,CDKN1A,METTL3,DFFB,BIK,MAPK8,MIB1,SPN,MFNG,ATM,SLC46A2,IL5RA,ID3,UVRAG,F5,PDCD1,TYK2,AKT2,RELA,RHOA,ADORA2B,FCGR2B,DLL1,MAP2K4,LGALS9B,PTPRC,ICAM1,IL12RB1,PRELID1	188	
Cell Cycle	mitosis	Arrest in mitosis of tumor cell lines	1.36E-04	 	 	 	 	NEK7,UBE2S,RIC8A,CLK3,RMI2,BUB1B,KIF11,KIF4A,INVS,CDKN1A,CKAP5,NDC80,CENPB,TPX2,HSF1,BAZ1A,DYNC1H1,LIMK2,UBA7,RPS6KA3,MAP3K12,NUMA1,CLASP1,CNTROB,CCT4,RASSF1,ITGB1BP2,PLK1	28	
Cellular Development, Skeletal and Muscular System Development and Function	differentiation	Differentiation of muscle cell lines	1.38E-04	 	 	 	 	ST8SIA4,EGLN3,TRIB3,SMAD4,MAP2K1,LMNA,CXCR4,CTDSPL2,RIPK2,TMPO,PIK3C3,RRAGC,LEMD3,FAF1,EPC1,SBF1,NRG1,JAK1,IKBKB,SORT1,IGF1R,RPTOR,RRAGB,TNFRSF12A,EWSR1,FGFR2,IFNG,BNIP2,IRS1,STIM1,KCNQ4,FLI1,CDON,GPCPD1,SMAD7,SCUBE3,STAT1,PTPN11,BTG3,LEMD2,CD164,DFFB,FOXO1,SIRT1,CAND2,PLCB1,NFKB1,MAP3K5,CBX1,RRAS2,PPP3CA,CEBPA,AKT2,MEF2C,PLCG1,ARAF,THOC5,HRAS,RRAS,RASA3	60	
Cell Death and Survival	cell viability	Cell viability of mononuclear leukocytes	1.40E-04	 	 	 	 	AGER,ITGAL,TNFRSF4,SMAD4,MAP2K1,PIK3CB,IL2RG,ELF1,CARD11,IKBKG,DOCK8,F2R,PIK3CD,ATG3,IL7R,SMAD3,PRKCB,CD86,DGCR8,PIK3C3,IKZF2,TNFSF13B,TNFRSF1B,LAX1,IKBKB,MYB,WNT1,PAX5,PPBP,CXCL8,BCL6,CD28,RPTOR,PTK2B,CAMK2G,SELPLG,TNFRSF13C,CACNB3,IL15,IFNG,BBC3,TNFSF9,CSF1R,RAD9A,PIK3CA,STK11,ITPKB,STAT1,MAPK7,BIK,PARP14,TSC1,PRKCZ,IL21R,KRAS,SPN,NFKB1,BCL11B,ATM,CAMK4,PDCD1,MEF2C,AKT2,PLCG2,RELA,FCRL3,GAB2,RIPK3,MYBL2,PTPRC,RORC,HRAS,TBX21,CASP8	74	
