© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_Bootstrap_TreatmentNaive->AIH_041019_~spl_plate+sex+age+status_coll_aihelite_AIHnaiv - 2019-04-10 06:41 PM->seed993408
Workspace	My Projects
Project	AIH_DESeq2_Bootstrap_TreatmentNaive
Analysis	seed993408
Date	Wed Apr 10 18:41:35 PDT 2019
Analysis ID	17675923

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_Bootstrap_TreatmentNaive->AIH_041019_~spl_plate+sex+age+status_coll_aihelite_AIHnaiv - 2019-04-10 06:41 PM->seed993408
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Microtubule dynamics	1.70E-04	 	-1.334	 	-1.487	CELSR1,ROBO3,C1QA,DGKK,SNCA,TMEM67,TNC,SDK2,CD9,GRIN3A,GTSE1,SLC9A3R2,MYO10,PRKN,EEF1A1,NECTIN1,TNFRSF21,BIRC5,NRG1,PTK7,CLU,NRP1,RANBP10,TP73,PLK4,TCTN2,DIAPH3,FBXO5,DYNLL1,ARHGAP33,POC1A,CHN1,ARHGAP44,DOCK4,ATP8A2,DCTN1,PEX14,P2RY12,MAP1A,EFNA1,GRIP1,SIK1/SIK1B,NANOS1,OLFM1,ARL6,GRK4,PTPRO,BTBD3,PLAT,NRXN1,NCAM1,HMGB2,MYO6,SLC12A5,RARRES3,RORC,IFT57,CDK11B,NRCAM,C3,PARD3,B9D1,BMP2,RANBP1,MYH9,ARHGAP24,ACTN4,DVL2,BDNF,PTPRS,SEMA5A,ALOX15,AURKA,SV2A,PFDN5,SOD1,KIT,SLITRK5,RACGAP1,DLGAP5,SYNGAP1,IL18,CALD1,SMN1/SMN2,GPM6A,F13A1,NQO1,NECTIN3,A2M,EPB41,GSTM1,KIF18A,CDC42BPG,EIF2B2,HSP90AA1,ARL3,CUX2,PMP22,PLXNB3,FLT4,PACSIN1,CASP6,CLIP3,TUBB4A,CIT,LRRC7,ECT2,IFT43,CHEK1,CDH2,LOX,MAP6D1,FCGR1A,FOXM1,CFAP20,RYR1,CNTNAP2,PARD6B,KIFC3,PVR,GOLGA2,SPAG16,TLN1,IFT88,KL,SRGAP1,TMEM216,FMN1,ATP5MC1,HOOK2,OCM,HTR6,RIMS3,FGD1,GPRIN1,L1CAM,TUBA8,GJC2,NPTXR,NUSAP1,EPHA2,FCER1A,ACKR1,PROC,CACNA1F,ULK1,DNAI2,RPL4,RAN,RAB23,MPP1,PDGFRB,APBA1,ITGB5,ROBO1,GABARAP,RPS14,PLEC,KNDC1,HDAC6,GPR15,ZNF365,CASC1,PPP1R9B,DKK3,ADCY6,MRAS,TRPV4,CRIP1,PLXNB1,CIB3,KIF4A,TRIP6,MAP7,PLS1,CKM,PTPRF,TRIM9,VWF,AATK,ESPN,CELSR2,RPS6,CDH4,SEMA6A,RAP1GAP,SPTBN2,MTUS1,CACNA1H,DIXDC1,EGF,PI4K2B,PDXP,MAP10,LTF,CCDC13,F8A1 (includes others),NET1,MIEN1,MYO7A,BMX,ICAM5,SERPINE1,DAB1,FHIT,VLDLR,DSP,DAB2IP,RET,AQP1,WASF1,CLEC1B,DACT1,RGMB,ITGB3,CDH1,LAMA2,TGFB3,ADAMTS4,RFX2,CTTN,CRIPT,NTN1,PLA2G10,BBS1,SDC2,BSN,MSN,RRBP1,SPARC,STMN1,RPS3,SEMA3G,DYNLT1,TACC3,PHLDB1,EGR3,TIMP3,TENM4	239	
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Organization of cytoskeleton	1.71E-04	 	-1.448	 	-1.600	PDLIM4,CELSR1,ROBO3,C1QA,DGKK,WTIP,SNCA,DCTN6,TMEM67,TNC,SDK2,CD9,GRIN3A,GTSE1,SLC9A3R2,MYO10,PRKN,EEF1A1,NECTIN1,TNFRSF21,NECTIN2,BIRC5,NRG1,PTK7,CLU,NRP1,PARP3,RANBP10,TP73,PLK4,TCTN2,DIAPH3,FBXO5,DYNLL1,ARHGAP33,POC1A,CHN1,ARHGAP44,DOCK4,ATP8A2,DCTN1,PEX14,DMTN,P2RY12,GPSM2,ARHGEF19,MAP1A,EFNA1,GRIP1,SIK1/SIK1B,NANOS1,KLHL17,OLFM1,STRADB,ARL6,AMOT,S100A8,ARHGAP6,GRK4,PTPRO,BTBD3,PLAT,NRXN1,NCAM1,HMGB2,MYO6,SLC12A5,RARRES3,RORC,IFT57,CDK11B,NRCAM,C3,PARD3,B9D1,BMP2,RANBP1,MYH9,ARHGAP24,ACTN4,DVL2,BDNF,PTPRS,SEMA5A,ALOX15,AURKA,SV2A,PFDN5,SOD1,KIT,SLITRK5,RACGAP1,DLGAP5,ACVRL1,SYNGAP1,IL18,OR2A4/OR2A7,CALD1,SMN1/SMN2,GPM6A,F13A1,NQO1,NECTIN3,A2M,EPB41,GSTM1,KIF18A,CDC42BPG,EIF2B2,HSP90AA1,ARL3,CUX2,PMP22,PLXNB3,FLT4,PACSIN1,CASP6,CLIP3,TUBB4A,CIT,LRRC7,ECT2,IFT43,CCNB1,TMSB10/TMSB4X,CHEK1,CDH2,LOX,MAP6D1,FCGR1A,FOXM1,CFAP20,SBDS,RYR1,CNTNAP2,PARD6B,KIFC3,PVR,ADAM12,GOLGA2,SPAG16,TLN1,IFT88,SRGAP1,KL,TMEM216,FMN1,KANK1,ATP5MC1,HOOK2,OCM,HTR6,RIMS3,FGD1,GPRIN1,EHD2,L1CAM,GNAI1,SPIRE1,TUBA8,GJC2,NPTXR,NUSAP1,EPHA2,FCER1A,ACKR1,PROC,CACNA1F,ULK1,DNAI2,RPL4,RAN,RAB23,MPP1,PDGFRB,APBA1,ITGB5,S100A9,CEP72,ROBO1,GABARAP,RPS14,PLEC,KNDC1,HDAC6,GPR15,ZNF365,CASC1,PPP1R9B,DKK3,ADCY6,MRAS,ESPL1,TRPV4,CRIP1,PLXNB1,CIB3,KIF4A,TRIP6,MAP7,PLS1,CKM,PTPRF,TRIM9,VWF,ZNF135,STRIP2,FAT1,AATK,ESPN,CELSR2,RPS6,CDH4,SEMA6A,RAP1GAP,SPTBN2,MTUS1,CFL2,CACNA1H,ANXA1,DIXDC1,EGF,PI4K2B,PDXP,MAP10,LTF,CCDC13,F8A1 (includes others),NET1,MIEN1,MYO7A,BMX,ICAM5,SERPINE1,CRHR2,TGM2,DAB1,ZNRF1,FHIT,VLDLR,DSP,DAB2IP,RET,AQP1,WASF1,CLEC1B,DACT1,RGMB,GPR65,ITGB3,CDH1,LAMA2,TGFB3,ADAMTS4,RFX2,CTTN,CRIPT,NTN1,PLA2G10,BBS1,SDC2,BSN,MSN,RRBP1,SPTA1,SPARC,STMN1,RPS3,PLEK2,SEMA3G,DYNLT1,TACC3,PHLDB1,EGR3,TIMP3,TENM4	276	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	invasive breast carcinoma	Invasive breast carcinoma	1.76E-04	 	 	 	 	MT1E,PEAR1,HLA-DQA1,TUBB1,CD48,OBSCN,SKA3,ACTA2,CD274,MYH9,RRM2,NAALADL1,RDM1,TNC,PTPRF,TNNT1,CCNE2,RAD54L,OLFML2B,BIRC5,CDH4,RACGAP1,MYL9,G0S2,HELLS,ANXA1,DIXDC1,EZH2,PI4K2B,FOXP3,PARP3,POLE2,MED12,BCL2L1,DNAH14,CALD1,NKAPL,OTX1,COX7A1,LY6E,TUBA8,TNFSF12,TUBG2,RET,NUSAP1,EPHA2,FAM111B,CBX2,DACT1,KIF18A,TPM2,CDH1,HSP90AA1,ADAMTS4,PDK4,IGF2,TUBB4A,PHYHD1,KNL1,TNFRSF18,RORC,SERPING1,MTHFD2	63	
Cell-To-Cell Signaling and Interaction, Tissue Development	binding	Binding of extracellular matrix	1.79E-04	 	0.788	 	0.811	NEXMIF,EMILIN1,COL5A3,ACER2,EPHA2,ITGA7,PLET1,TEK,ZYX,ITGA2B,DPP4,BCAM,ITGB3,CDH1,CD9,ITGB5,LYPD3,ITGA10,COL17A1,ANGPTL3,GP5,NID2,TMEM8B,HSPG2,ENPP2,SERPINE1,COL13A1,L1CAM	28	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	pancreatic adenocarcinoma	Locally advanced pancreatic adenocarcinoma	1.81E-04	 	 	 	 	PDGFRB,FLT4,TUBA8,TUBG2,TUBB1,RET,KIT,TUBB4A,RRM2,P2RY12,FLT3,POLE2,HSP90AA1	13	
Cancer, Organismal Injury and Abnormalities	thoracic neoplasm	Thoracic neoplasm	1.96E-04	 	1.303	 	1.306	IL1RL1,NTSR1,CLDN3,XRCC1,ADIPOR1,POLD4,SCN9A,AMER1,PRSS57,ACOX2,GRIN3A,PRKN,EEF1A1,ATP1A3,NECAB2,SMARCC2,ZNF79,CD200R1,FAM171A1,ELANE,ERBB3,ARHGAP33,XPNPEP2,ADM2,DMKN,LEPR,PXDNL,GPR174,PPAN,ZNF823,CREBBP,TACSTD2,STRADB,DSN1,SHCBP1,MS4A4A,TMEM176A,THAP9,ENPP4,PLAT,NRXN1,NCAM1,JRKL,MYO6,RORC,PRICKLE1,HAX1,PARD3,SKA3,BMP2,MYEF2,RRM2,GPER1,NDUFS5,PCGF6,TMTC1,PINX1,WNK1,KIT,RACGAP1,IL18,AQP10,TRIM7,CCND1,CALD1,RPL27,NAV1,GALNT9,HRASLS5,NQO1,FAM111B,PHGR1,SDHAF2,NOL3,KIF18A,TAL1,HSP90AA1,ZNF610,PMP22,SLC4A1,STKLD1,DCUN1D5,PPIA,PDK4,TUBB4A,DAGLA,SNRPN,DCAF12,UQCC3,PTPRU,GUCD1,SERPING1,CCNB1,PLK1,TMSB10/TMSB4X,NHSL1,LOX,GRM2,PTPRB,FOXO4,TROAP,RYR1,CNTNAP2,SPAG16,E2F5,TRIM22,RAD54L,BEND2,NAV2,MYL9,CFAP45,KANK1,NLGN2,ZC3H4,ZFP14,CDH26,RPS27A,ZNF607,BCL2L1,CKS1B,STK31,YEATS4,NDRG2,TUBA8,LY6E,ARHGEF12,CACNA1F,HIST1H1C,FLT3,SLC6A8,RNF43,CSTA,DDIT3,F8,MUC5B,MS4A1,PINK1,PDGFRB,ITGB5,IGFBP2,MMP21,EXPH5,CASC1,SEZ6L,USP18,PCDHGB2,PLXNB1,TEK,PLS1,CDKN1C,VWF,TNNT1,METAP1D,CCNE2,APOBEC3B,CDH4,ANGPTL3,MTUS1,ELOVL4,DIXDC1,MCHR1,NET1,BMX,MSH2,THRB,PRDX4,RET,FHL1,OLFM4,CFH,EPSTI1,TAS2R19,CHPF,PEX11A,HPGD,TSNARE1,TNS1,RP9,EPHB4,RRBP1,TCEAL3,GLI3,SPTA1,SPARC,PHYHD1,TACC3,TIMP3,LAMC3,PML,IFI44L,TUBB1,ACTA2,CCNB2,DGKK,ZYX,HNMT,FAM186A,BACE2,NAALADL1,TMEM51,TNC,ZFHX3,CD9,TNFRSF11A,RIOK3,KCNMA1,MYO10,ZNF80,TNFRSF21,BIRC5,NRG1,HLA-G,SORCS3,HELLS,PTK7,METTL18,APEX2,KISS1R,FOXP3,CLU,TP73,UBE2C,PLK4,PRKAG1,H1F0,HIST1H1E,ATAD3B,SPRY3,LTB4R2,PTPRH,AXIN2,RPL5,CBX2,SIK1/SIK1B,KIF16B,KEL,FXYD7,OVCH1,PRX,LIPN,CCDC121,FBXO7,IGF2,DNAH3,C3orf52,U2AF1/U2AF1L5,SLC6A4,GADD45GIP1,GPR182,MTHFD2,MT1E,HLA-DQA1,FAM110C,CD48,LRP1B,MYH9,HIST1H3C,APOBR,ACTN4,PTPRS,S100P,ALOX15,ZNF92,AURKA,HIST1H3B,HIST1H4E,UACA,SYNGAP1,OSMR,EZH2,RPL7,TFPI,HIST1H2BI,MYEOV,ZP1,MRC2,GSTM1,STAT1,CD19,CDC42BPG,CABYR,HEATR4,CARM1,CUX2,PLXNB3,FLT4,GABRR2,ZNF844,NAALAD2,FAT4,GSTM4,ADORA3,VEPH1,SOCS1,ECT2,CMTR2,SSR2,PEAR1,C2orf16,TSSK6,KIR3DL1,FOXM1,OR2W3,CD274,HIST1H2BH,HIST2H2AC,ZNF284,RPS19,CCDC102B,TPT1,RPS11,CARD6,ADAM12,CD180,GOLGA2,ALDH1B1,LMNTD2,ZNF845,SCUBE2,MUC6,MXI1,NID2,MED12,HSPG2,DNAH14,L1CAM,ZNF280B,NKAPL,NUSAP1,EPHA2,PPP1R13L,MYOZ3,ITGAD,IGFBP3,PFKM,MEF2B,CCDC51,NME7,CCNB1IP1,ROBO1,MUC16,AHNAK2,B2M,ZNF208,VSIG2,PLEC,HDAC6,KNL1,KIF15,GBP4,LTBP1,POLR2A,CBX8,ESPL1,RGS17,CYP3A4,RDM1,AIMP2,DGCR8,FAT1,PTPN14,ANXA9,RPS6,ANXA1,IGF2BP2,RBBP8,EGF,PI4K2B,POLE2,MMP8,SERPINE1,ZNF518B,STK32B,NOTCH3,NME2,OTX1,FHIT,COX7A1,SPIN4,TUBG2,COL27A1,SAMD3,DPP4,RPL9,PTGDS,SCUBE3,GRIK4,DDX11,ITGB3,CDH1,MMP15,LAMA2,CRIPT,MPO,MSN,BSN,SUPT6H,MFGE8,NOTCH4,MUC20,EEF1B2,STMN1,ABO,ADORA2B,EGR3,CTNNBL1,ADORA1,HEPHL1	408	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Refractory hematologic cancer	1.99E-04	 	 	 	 	CD52,PML,TUBA8,TUBG2,RET,TUBB1,RPS24,EPHA2,CD274,TEK,RPL6,RRM2,FLT3,CD19,RPL3,CCR4,RPL41,HSP90AA1,RPS25,MS4A1,EEF1A1,PDGFRB,FLT4,RPL11,AURKA,PPIA,KIT,HLA-DRA,RPS12,TUBB4A,LYZ,HDAC6,CCND1,RPL34,POLE2,ADORA3,PSMB10,ADORA1	38	
Cardiovascular System Development and Function, Tissue Morphology	permeability	Permeability of blood vessel	2.07E-04	 	1.017	 	0.995	AZU1,FGFBP3,C3,PTPRB,ACTA2,CD40,AQP1,TEK,DTNA,C4A/C4B,PROS1,MYOF,VWF,ALOX15,KRT1,CTTN,MFGE8,KL,IL18,PLVAP,ESAM,TP73,ADORA3,CBS/CBSL,CRHR2,SERPING1	26	
Antimicrobial Response, Inflammatory Response	antimicrobial response	Antimicrobial response	2.09E-04	Increased	2.466	 	2.393	JCHAIN,AZU1,RSAD2,LYG2,IFITM1,FCGR1A,IFI44L,SPRY2,IFITM3,PI3,OAS3,MX1,PRSS2,TRIM22,RPL39,APOBEC3B,IFIT3,BATF3,DDX58,HLA-G,LYZ,LTF,PRTN3,AIM2,HIST1H2BJ,CLU,HIST1H2BI,IFIH1,CLEC6A,ELANE,IFIT5,BCL2L1,PMAIP1,DEFA1 (includes others),SLAMF8,ITLN1,IFI27,IFI6,IFIT2,CD40,HIST1H2BE,RTP4,IRF7,STAT1,ISG15,DDX60,HYAL3,MUC5B,DEFA4,OAS1,S100A8,ADAMTS4,S100A12,BPI,OASL,TREX1,MPO,PPIA,S100A9,CLEC4D,OAS2,MSR1,ROMO1,IFIT1,IFI44,RARRES3,SOCS1,RNASE3,RNASE2,IL17RC	70	
Neurological Disease	neurological signs	Neurological signs	2.11E-04	Decreased	-2.882	 	-2.864	LRRN1,CDH2,IGFALS,GPD1,PDE6C,NBEA,DNAJB2,NDUFA8,SNCA,SCN9A,RYR1,NDUFA7,RIPK2,ROM1,GOLGA2,CORO2B,ATP5F1C,GRIN3A,PRRT2,ARMCX2,KCNMA1,PRKN,RAD54L,SCUBE2,TGM1,NGEF,KL,SORCS3,KCNH3,CPLX2,UBE2D4,CLU,SCN4A,HTR6,AIFM1,BCL2L1,QPRT,CACNB3,L1CAM,AIG1,UQCRB,LY6E,CHN1,STARD4,SEPT5,CA2,CACNA1F,GPSM2,CHI3L1,ATP5PO,SERPINF2,DDIT3,SLC1A3,ADGRD1,PFKM,ACOT11,TARDBP,TXN,ADRB1,PDE1B,SLC1A4,B2M,IGF2,NDUFB6,HMGB2,HDAC6,DAAM2,RARRES3,SLC6A4,COX7C,PSAT1,MT1E,C3,DKK3,HINT1,CHRNE,HLA-DQA1,GNG7,CD48,SMAD6,EEF1A2,USP18,RASA4,MYEF2,RANBP1,DTNA,GRIN3B,GPER1,C4A/C4B,XK,CDKN1C,NDUFS5,TNNT1,BDNF,SCAMP5,AEBP1,NDUFB3,SV2A,SCN8A,SOD1,WNK1,RAP1GAP,NDUFA2,SYNGAP1,ANGPTL6,F8A1 (includes others),SLC1A1,ICAM5,SLC18A2,SERPINE1,ARR3,TGM2,ICA1,THBS3,PSMB6,GBP1,TESC,ATP5PF,B3GNT2,AQP1,WASF1,NECTIN3,A2M,MRPL9,SCD,ENPP5,HSP90AA1,ARL3,PMP22,EPHB4,ETFB,MPO,PPIA,ID3,RPSA,CASP6,HSBP1,DYNLT1,EGR2,SYTL4,LRRC7	141	
Neurological Disease	dyskinesia	Dyskinesia	2.11E-04	 	 	 	 	LRRN1,CDH2,IGFALS,GPD1,PDE6C,NBEA,DNAJB2,NDUFA8,SCN9A,RYR1,NDUFA7,RIPK2,ROM1,CORO2B,ATP5F1C,GRIN3A,PRRT2,ARMCX2,KCNMA1,PRKN,RAD54L,SCUBE2,TGM1,NGEF,CPLX2,UBE2D4,CLU,SCN4A,HTR6,AIFM1,BCL2L1,CACNB3,L1CAM,AIG1,UQCRB,LY6E,CHN1,STARD4,SEPT5,CA2,CACNA1F,CHI3L1,ATP5PO,SERPINF2,DDIT3,SLC1A3,ADGRD1,PFKM,ACOT11,TXN,ADRB1,PDE1B,SLC1A4,B2M,NDUFB6,HMGB2,DAAM2,RARRES3,SLC6A4,COX7C,PSAT1,MT1E,C3,DKK3,HINT1,CHRNE,HLA-DQA1,GNG7,CD48,SMAD6,EEF1A2,RASA4,MYEF2,RANBP1,DTNA,GRIN3B,GPER1,C4A/C4B,XK,CDKN1C,NDUFS5,TNNT1,BDNF,SCAMP5,AEBP1,NDUFB3,SV2A,SCN8A,WNK1,RAP1GAP,NDUFA2,F8A1 (includes others),SLC1A1,ICAM5,SLC18A2,ARR3,TGM2,ICA1,THBS3,PSMB6,GBP1,TESC,ATP5PF,B3GNT2,AQP1,A2M,MRPL9,SCD,ENPP5,HSP90AA1,ARL3,PMP22,EPHB4,ETFB,PPIA,ID3,RPSA,CASP6,HSBP1,DYNLT1,EGR2,SYTL4	122	
Cancer, Organismal Injury and Abnormalities	anaplastic abdominal carcinoma	Anaplastic abdominal carcinoma	2.14E-04	 	 	 	 	PDGFRB,FLT4,TUBA8,TUBG2,TUBB1,RET,KIT,EPHA2,CD274,TEK,TUBB4A,RRM2,PARP3,POLE2,MAPK11,HSP90AA1	16	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	paroxysmal nocturnal hemoglobinuria	Paroxysmal nocturnal hemoglobinuria	2.18E-04	 	 	 	 	PIGA,PRTN3,C3,CD177,FCGR3A/FCGR3B	5	
Inflammatory Disease, Neurological Disease, Skeletal and Muscular Disorders	relapsing-remitting multiple sclerosis	Relapsing-remitting multiple sclerosis	2.21E-04	Increased	3.148	 	3.069	CD52,RSAD2,LY6E,TNFSF12,EPSTI1,RRM2,GRIN3B,IRF7,OAS3,ISG15,MX1,GRIN3A,MS4A1,OAS1,RPS6,GABRR2,ADRB1,HLA-G,ADORA2B,KCND1,IFIT1,FOXP3,POLE2,SLC6A4,SERPING1	25	
Dermatological Diseases and Conditions, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	lymphoproliferative disorder of the skin	Lymphoproliferative disorder of the skin	2.22E-04	 	 	 	 	CD52,IGFBP4,RSAD2,IFITM1,HLA-DQA1,TUBA8,KIR3DL1,TUBG2,TUBB1,CD48,IFI6,HIC1,RRM2,DPP4,IRF7,STAT1,ISG15,MX1,CD180,CCR4,DUSP4,MS4A1,OAS1,OASL,AURKA,CD79B,OAS2,ANXA1,TUBB4A,MXI1,HDAC6,TRIM7,IFI44,RARRES3,POLE2,NUBP1	36	
Cancer, Organismal Injury and Abnormalities	advanced soft tissue sarcoma	Advanced soft tissue sarcoma	2.27E-04	 	 	 	 	PDGFRB,FLT4,TUBA8,TUBG2,TUBB1,RET,KIT,EPHA2,CD274,TEK,TUBB4A,RRM2,FLT3,PARP3,POLE2,MAPK11,HSP90AA1	17	
Cancer, Organismal Injury and Abnormalities	liquid tumor	Liquid tumor	2.33E-04	 	-1.267	 	-1.272	HSPA1L,CCDC171,XRCC1,RPS24,IGLL1/IGLL5,SCN9A,SLC17A9,GRIN3A,KTI12,EEF1A1,SAMD9L,ZSWIM4,TBC1D8B,ZNF79,MYRF,FER1L5,LYZ,NRP1,ERBB3,ARHGAP33,XPNPEP2,ANKRD22,MYO15A,GPR174,GPSM2,GAREM1,PDE7B,MAB21L3,CREBBP,RPS3A,STRADB,COL6A6,AMOT,BBS12,ADRB1,NRXN1,IL7,SAPCD2,NCAM1,DAAM2,TSPO2,RORC,PRICKLE1,FCGR3A/FCGR3B,CD52,PARD3,ACER2,BMP2,RRM2,GPER1,ARHGAP24,CEP57L1,SLC34A3,KIAA1522,ALG10B,DVL2,SEMA5A,ZNF449,NDUFB3,SV2A,KIT,COL6A2,RPLP0,AQP10,CHD4,TRIM7,CCND1,ZNF185,FSIP2,WDR38,GALNT9,NQO1,RPL37,DDX60,TPM2,TAL1,HSP90AA1,DCUN1D5,PPIA,FAM3B,MSR1,PDK4,TIMD4,TUBB4A,DAGLA,DCAF12,ORM1,ATP2C2,TCL1A,PLK1,TMSB10/TMSB4X,NHSL1,FCGR1A,GP9,KCNK13,PGM5,SBDS,SPDYE2 (includes others),ZNF257,TXNDC5,RYR1,CNTNAP2,PVR,BEND2,DDX58,MYL9,PSMC3IP,KL,HLA-DRA,RPS27A,PDIA2,BCL2L1,CKS1B,RPL15,GPRIN1,PSMB10,TUBA8,LY6E,GSPT2,DIO1,CACNA1F,FLT3,SLC6A8,PTTG2,RANBP17,MUC5B,MS4A1,PINK1,PDGFRB,B4GALT2,ITGB5,FAT2,PDE1B,TCEA3,GPR183,TGM3,LRRC37A3 (includes others),DLEU7,SORCS2,PLVAP,TXNRD3,GPR15,FCGR1B,RPL13A,IFITM1,NETO1,SEZ6L,SAC3D1,SMAD6,ZNF155,RPLP1,PCDHGB2,PLXNB1,TEK,ABCA10,JPH3,TMPRSS9,KRT1,LYPD3,RPL35,FAM86B2/FAM86KP,ABCG2,MTUS1,SCRT2,NET1,ENPP2,EIF3C,MSH2,DAB1,PRDX4,RET,ZNF93,CHPF,SUSD2,CTTN,EPHB4,RRBP1,TCEAL3,CDK2,RUNDC3B,ENTPD2,PHYHD1,UPB1,PDE9A,CELSR1,AZU1,COL7A1,LAMC3,PML,EHBP1L1,IFI44L,TUBB1,OBSCN,KMO,ZYX,RPS13,AARS,MSH5,TNC,CDC37L1,ZFHX3,PSMD10,MYO10,TNFSF13B,STPG4,RPS18,BIRC5,SORCS3,PTK7,CRTC1,FANCA,TP73,UBE2C,SLC25A39,CACNB3,ATP8A2,SIPA1L2,AXIN2,RPL5,COLQ,RPL41,RPS25,PRX,CD79B,BTBD3,LIPN,ALDH4A1,DNAH3,C3orf52,U2AF1/U2AF1L5,SLC6A4,SLC35B4,PTGFRN,LSM3,P2RY6,IL17RC,KLHL32,LRRTM2,CDK11B,NRCAM,C3,RASAL2,HLA-DQA1,TSPAN15,CD48,EEF1A2,LRP1B,MLLT1,LMNA,MYH9,PRSS1,GRIN3B,INCA1,CCR4,ALPK3,ALOX15,AURKA,RPL11,HIST1H3B,OSMR,RPS16,EZH2,RPL7,TFPI,AGAP5 (includes others),JMJD7-PLA2G4B,MRPL17,CLEC18A/CLEC18C,OR2A4/OR2A7,GSTM1,CD19,HEATR4,CUX2,SPACA9,ZNF572,FLT4,ABCA1,ADARB2,ZNF844,FAT4,ADORA3,SOCS1,LRRC7,IFT43,CHEK1,TSSK6,FOXM1,GPRASP1,OR2W3,CD274,RECQL4,RPS19,KLB,RPS11,GPAT2,ADAM12,CD180,CCDC18,ALDH1B1,APCDD1,SOX30,PALD1,CEP112,ABCA6,TLN1,MUC6,RPS12,STON2,ZNF683,MED12,HSPG2,AIG1,UNC13B,ZNF280B,PCSK6,NPTXR,LOXL3,EPHA2,RPL6,RPS20,ITGA2B,PPP1R13L,CALCRL,RPL4,ACOT11,BTNL9,CCDC51,BPI,COL17A1,MUC16,AHNAK2,B2M,ZNF208,RPS14,CILP,HDAC6,HIST2H3D,RPL34,CHAC2,GBP4,LTBP1,KRT73,WNK2,CYP3A4,RASA4,C4A/C4B,MAP7,PRSS2,CD80,PPIP5K1,NPIPA8 (includes others),ZNF135,LONRF1,FAT1,RPS6,ARHGEF10,RGPD4 (includes others),CLEC18B,ANGPTL6,CACNA1H,ANXA1,MAP1LC3B2,NUGGC,KIAA0895L,POLE2,SLC18A2,SERPINE1,RBM41,NOTCH3,ENAM,FHIT,TUBG2,UTP14C,COL27A1,ODF3,CD40,SNRNP70,DPP4,GRIK4,DDX11,FKBP8,RPL3,ITGB3,CDH1,GADD45G,GOLGA8J (includes others),COL6A3,TMEM63B,CRIPT,TREX1,MPO,BSN,NUTM2A/NUTM2B,NOTCH4,RPL13,MUC20,ABO,RUVBL2,IFIT1,PBX1,MRPL51,ZER1,SLC13A5,SYTL4,ZNRF3,ADORA1	406	
