© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Date	Thu Apr 11 21:47:51 PDT 2019
Analysis ID	17683029

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Cellular Response to Therapeutics, Organismal Injury and Abnormalities, Reproductive System Disease	cisplatin resistance	Cisplatin resistance of ovarian cancer cell lines	2.98E-03	 	 	 	 	TP73,FANCF	2	
Molecular Transport	co-transport	Co-transport of chloride	2.98E-03	 	 	 	 	SLC12A1,NPPA	2	
Dermatological Diseases and Conditions, Neurological Disease, Organismal Injury and Abnormalities	cold hyperalgesia	Cold hyperalgesia	2.98E-03	 	 	 	 	TRPA1,KIT	2	
Cell Cycle, Cellular Movement	cytokinesis	Cytokinesis of fibrosarcoma cell lines	2.98E-03	 	 	 	 	TOP2A,AURKB	2	
Dermatological Diseases and Conditions, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	dandruff	Dandruff	2.98E-03	 	 	 	 	CYP17A1,CYP51A1	2	
Organismal Functions	recovery	Delay in recovery of mice	2.98E-03	 	 	 	 	PLAT,TEK	2	
Tissue Morphology	destruction	Destruction of parenchyma	2.98E-03	 	 	 	 	TNF,ELANE	2	
Cellular Assembly and Organization, Cellular Function and Maintenance, Molecular Transport	exocytosis	Exocytosis of cortical granules	2.98E-03	 	 	 	 	ZP3,KIT	2	
Cell Morphology, Cellular Assembly and Organization, Cellular Function and Maintenance	formation	Formation of retraction fibers	2.98E-03	 	 	 	 	EFNA1,EPHA2	2	
Infectious Diseases	histoplasmosis	Histoplasmosis	2.98E-03	 	 	 	 	CYP17A1,CYP51A1	2	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Cellular Function and Maintenance	maintenance	Maintenance of zonula adherens	2.98E-03	 	 	 	 	CAMSAP3,PLEKHA7	2	
Carbohydrate Metabolism	penetration	Penetration of glycosides	2.98E-03	 	 	 	 	TNF,ABCB4	2	
Organismal Injury and Abnormalities, Reproductive System Disease	pregnancy in diabetics	Pregnancy in diabetics	2.98E-03	 	 	 	 	CA1,CA2	2	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Hypersensitivity Response, Inflammatory Response, Lymphoid Tissue Structure and Development	proliferation	Proliferation of CD34+ progenitor-derived connective tissue-type mast cells	2.98E-03	 	 	 	 	CD72,KIT	2	
Dermatological Diseases and Conditions, Infectious Diseases, Organismal Injury and Abnormalities	skin infection	Skin infection by Staphylococcus aureus	2.98E-03	 	 	 	 	TOP2A,PLEKHA7	2	
Amino Acid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of homocysteine	2.98E-03	 	 	 	 	PEMT,CBS/CBSL	2	
Molecular Transport	uptake	Uptake of ammonium	2.98E-03	 	 	 	 	RHAG,SLC12A1	2	
Infectious Diseases, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Reproductive System Disease	vaginal candidiasis	Vaginal candidiasis	2.98E-03	 	 	 	 	CYP17A1,CYP51A1	2	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	malignant myeloid neoplasm	Malignant myeloid neoplasm	3.00E-03	 	 	 	 	AZU1,GFPT2,GYPA,LRFN2,IGLL1/IGLL5,USP44,SH2D4B,FOXD4L1,CR2,GRIN2D,SLC5A5,HMCN1,MKI67,TOP2A,DCBLD2,CALML4,MUC4,BEND2,TBC1D8B,KL,BOC,MTHFD1L,NFIX,TP73,UBE2C,ZFP37,NUFIP1,ANKRD22,ABCC11,ATP8A2,EPHA2,WLS,RIMBP3 (includes others),MEIOC,EML5,DNAH8,ALDH4A1,LRRC37A3 (includes others),SAPCD2,SORCS2,PLVAP,CFAP161,CYP51A1,RAD51,AXL,AURKB,ZDHHC19,RARB,KLHL32,KRT73,PARD3,MUC12,TEK,GPC4,FLT1,ABCA10,MAP1B,POLQ,FAT1,NINL,SEMA5A,CACNA1E,KSR2,LYPD3,RGPD4 (includes others),MELK,KIT,CLEC18B,WDR31,CPT1B,ANGPTL6,BRIP1,SYN1,B4GALNT3,UBB,AGAP5 (includes others),LRRC3,FSIP2,CLEC18A/CLEC18C,OR2A4/OR2A7,CD200,FGFR2,RASAL1,OR52W1,NRP2,PAPPA,ABCB4,ASMT,GSTM1,GRIK4,TNF,TRIM6,SPACA9,KCNG1,CHPF,GOLGA8J (includes others),ZNF572,TSSK3,ENTPD2,SMAD9,TUBB4A,LRRCC1,ERG,SYTL4,TMEM158,LRRC19,FOXD4L4/FOXD4L5	107	
Cardiovascular System Development and Function, Organismal Development	angiogenesis	Angiogenesis	3.05E-03	 	0.511	 	-0.150	IL1RL1,TMOD1,CNR1,SPRY2,ADAMTS2,ITGA7,TEK,ETV2,INHBA,FLT1,UNC5B,RETN,SEMA5A,DCBLD2,KCNMA1,MUC4,CXCR5,KIT,TRPC6,ANGPTL6,COL5A1,LCN2,THBS2,STAB2,MMP8,TP73,CBS/CBSL,COL13A1,KLF1,L1CAM,FGFR2,DEFA1 (includes others),NRP2,PAPPA,EPHA2,LAMA5,BSG,TIE1,BEX2,GSTM1,TNF,WLS,SERPINF2,SFRP2,EFNA1,KLRC4-KLRK1/KLRK1,VASH2,NPPA,GJA4,CCL28,ROBO1,EGR1,PLAT,TRPC1,IGF2,ADGRB1,PAX6,EMP1,PLVAP,PBX1,CYP51A1,ISM1,ERG,AXL,RARB	65	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	neoplasia	Ovarian tumor	3.07E-03	 	-0.447	 	-0.229	SERPINE3,LRRN1,SCN3A,ABCA13,HLA-DQA2,C2orf16,MEOX1,ANKRD18A,FANCF,AOC1,ITGA7,NRXN3,WNT2B,TMEM176B,WTIP,INHBA,SYNE4,CHST8,PLEKHA7,HMCN1,MKI67,KHDC1,TOP2A,MUC4,LRRC34,IQSEC3,PNLDC1,NAV2,KL,PLCH1,LCN2,CTNNAL1,PRTN3,THNSL1,SORBS1,TP73,UBE2C,PGC,ABCC11,ATP8A2,EPHA2,GPR161,SIK1/SIK1B,MEF2B,AKAP6,ALPK2,IGFBP2,EML5,TRPC1,IGF2,DBH,PHLDA1,SORCS2,WDR78,RAD51,AXL,AURKB,ZDHHC19,ZNF365,MKRN3,MYOM2,MUC12,ADAMTS2,DTNA,SCN5A,TRPA1,GPC4,FLT1,ABCA10,POLQ,XKR3,FAT1,NINL,SEMA5A,CACNA1E,AHRR,BEND5,KIT,TRPC6,COL5A1,VNN1,BRIP1,LTF,THBS2,STAB2,ZNF260,FSIP2,SCML2,FGFR2,NRP2,C1orf61,IFI27,LAMA5,BSG,GSTM1,SLC44A5,TNF,PCDHGA9,JAG2,NAV3,TUBB4A,MCF2,PBX1,ARHGEF28,CCDC80,FOXD4L4/FOXD4L5,SERPING1,VWA5B1	108	
Organ Morphology, Reproductive System Development and Function	quantity	Quantity of gonad	3.08E-03	 	-0.583	 	-1.204	FGFR2,PIWIL4,SHBG,ZP1,KIT,EGR1,FANCF,IGF2,INHBA,SYCP2L,ZP3,TNF,CHST8,FLT1,CBS/CBSL,SELENBP1,PAFAH1B3,GADD45G	18	
Connective Tissue Disorders, Organismal Injury and Abnormalities	damage	Damage of connective tissue	3.12E-03	 	1.043	 	0.912	IL1RL1,CTSK,CR2,TNF,NFIX,CR1L,TP73,ELANE,ERRFI1,CTSG	10	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	neuroendocrine tumor	Advanced neuroendocrine tumor	3.20E-03	 	 	 	 	TUBB4A,TOP2A,KCNMA1,FLT1,KIT,AXL,TEK	7	
Developmental Disorder	aplasia	Aplasia	3.20E-03	 	-0.200	bias	0.399	FGFR2,CXCR5,IGLL1/IGLL5,SPRY2,ESCO2,NHEJ1,TUBB4A,KCTD1,PAX6,PBX1,TNF,NFIX,HOXB4,MAP1B,AXL,PTTG1,RARB,L1CAM	18	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	BCR-ABL T315A-positive Philadelphia-positive acute lymphoblastic leukemia	BCR-ABL T315A-positive Philadelphia-positive acute lymphoblastic leukemia	3.21E-03	 	 	 	 	TUBB4A,TOP2A,KIT,AXL,TEK	5	
Cardiovascular System Development and Function, Ophthalmic Disease, Organismal Development, Organismal Injury and Abnormalities, Visual System Development and Function	corneal neovascularization	Corneal neovascularization	3.21E-03	 	0.277	 	-0.109	INHBA,ADGRB1,AXL,ANGPTL6,IGF2	5	
Cancer, Connective Tissue Disorders, Organismal Injury and Abnormalities	extraskeletal osteosarcoma	Extraskeletal osteosarcoma	3.21E-03	 	 	 	 	FGFR2,TUBB4A,TOP2A,FLT1,KIT	5	
Visual System Development and Function	fusion	Fusion of eyelid	3.21E-03	 	 	 	 	INHBA,PAX6,ROM1,EGR1,IGF2	5	
Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	inflammatory swelling	Inflammatory swelling of absolute anatomical region	3.21E-03	 	 	 	 	IL1RL1,TNF,KIT,PLAT,ANGPTL6	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities, Tumor Morphology	metastatic colorectal adenocarcinoma	Progressive metastatic colorectal adenocarcinoma	3.21E-03	 	 	 	 	FGFR2,FLT1,KIT,EPHA2,TEK	5	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	clear cell follicular thyroid cancer	Clear cell follicular thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	columnar papillary thyroid cancer	Columnar cell variant of papillary thyroid carcinoma	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	cribriform-morula variant of papillary thyroid carcinoma	Cribriform-morula variant of papillary thyroid carcinoma	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Organismal Development	development	Development of vessel component	3.28E-03	 	 	 	 	FBN1,TNF,SERPINF2	3	
Cellular Assembly and Organization, Tissue Development	formation	Formation of collagen fibrils	3.28E-03	 	 	 	 	CHADL,COL5A1,OGN	3	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of cortical lamina	3.28E-03	 	 	 	 	FGFR2,CDK5R1,PAX6	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	Hurthle cell follicular thyroid cancer	Hurthle cell follicular thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	Hurthle cell papillary thyroid cancer	Hurthle cell papillary thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	radioiodine-refractory thyroid cancer	Locally recurrent radioiodine-refractory thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	radioiodine-resistant papillary thyroid cancer	Metastatic radioiodine-resistant papillary thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Tumor Morphology	radioiodine-refractory thyroid cancer	Progressive radioiodine-refractory thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Dermatological Diseases and Conditions, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	pyoderma	Pyoderma	3.28E-03	 	 	 	 	TOP2A,TNF,CTSL	3	
Developmental Disorder, Hereditary Disorder, Ophthalmic Disease, Organismal Injury and Abnormalities	recessive congenital stationary night blindness	Recessive congenital stationary night blindness	3.28E-03	 	 	 	 	CACNA1F,GPR179,CABP4	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	solid variant papillary thyroid cancer	Solid variant papillary thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	trabecular papillary thyroid cancer	Trabecular papillary thyroid cancer	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	Warthin-like papillary thyroid carcinoma	Warthin-like papillary thyroid carcinoma	3.28E-03	 	 	 	 	FGFR2,FLT1,KIT	3	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	myeloid neoplasm	Myeloid neoplasm	3.29E-03	 	 	 	 	AZU1,GFPT2,GYPA,LRFN2,IGLL1/IGLL5,USP44,SH2D4B,FOXD4L1,CR2,GRIN2D,SLC5A5,HMCN1,MKI67,TOP2A,DCBLD2,KCNMA1,CALML4,MUC4,BEND2,TBC1D8B,KL,BOC,LCN2,MTHFD1L,NFIX,TP73,UBE2C,ZFP37,NUFIP1,ANKRD22,ABCC11,ATP8A2,EPHA2,WLS,RIMBP3 (includes others),PLOD2,MEIOC,EGR1,EML5,DNAH8,ALDH4A1,LRRC37A3 (includes others),SAPCD2,SORCS2,PLVAP,CFAP161,CYP51A1,RAD51,AXL,AURKB,ZDHHC19,RARB,KLHL32,KRT73,PARD3,MUC12,TEK,GPC4,FLT1,ABCA10,MAP1B,POLQ,FAT1,NINL,SEMA5A,CACNA1E,KSR2,LYPD3,RGPD4 (includes others),MELK,KIT,CLEC18B,WDR31,CPT1B,ANGPTL6,BRIP1,SYN1,B4GALNT3,UBB,AGAP5 (includes others),LRRC3,FSIP2,CLEC18A/CLEC18C,OR2A4/OR2A7,CD200,FGFR2,RASAL1,OR52W1,NRP2,PAPPA,ABCB4,ASMT,GSTM1,GRIK4,TNF,TRIM6,SPACA9,KCNG1,CHPF,GOLGA8J (includes others),ZNF572,TSSK3,ENTPD2,SMAD9,TUBB4A,LRRCC1,ERG,SYTL4,TMEM158,LRRC19,FOXD4L4/FOXD4L5	111	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	bladder carcinoma	Bladder carcinoma	3.30E-03	 	 	 	 	SCN3A,FABP6,C12orf57,CTSK,LRFN2,C2orf16,ADCY6,FAM110C,SH3PXD2B,TEK,KCNH8,TRPA1,PLS1,EPDR1,GPR61,FLT1,LAMB3,UNC5B,ACOX2,GRIN2D,POLQ,SLC5A5,CNKSR2,MKI67,FAT1,PTPRS,SEMA5A,CYP11B1,TOP2A,MUC4,OLFML2B,ITIH3,KIT,EMID1,OSBP2,CFL2,USP51,DOCK6,SORBS1,PHLDA3,TP73,UBE2C,ADPRHL1,SLC28A3,FGFR2,RASAL1,ZFP37,NRP2,GPR19,DOCK1,SLC6A19,AKR1E2,ZNF547,ECE2,SYN3,RPL17,XKRX,SPTA1,DNAH8,C8G,NAV3,TUBB4A,NHLRC1,MB21D2,RBP2,CEACAM8,LDHD,AXL,SERPING1,HEPHL1,ZNF365	71	
Cell-To-Cell Signaling and Interaction, Skeletal and Muscular System Development and Function	activation	Activation of smooth muscle cells	3.31E-03	 	 	 	 	VNN1,TNF,MNAT1,RETN	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	Philadelphia-positive chronic myeloid leukemia	Blast phase Philadelphia-positive chronic myeloid leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	accelerated phase chronic myelogenous leukemia	Chemoresistant accelerated phase chronic myelogenous leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	chronic phase chronic myeloid leukemia	Chemoresistant chronic phase chronic myeloid leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	chronic myeloid leukemia	Lymphoid blast phase chronic myeloid leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities, Tumor Morphology	malignant neoplasm of digestive system	Metastatic progressive malignant neoplasm of digestive system	3.31E-03	 	 	 	 	FLT1,KIT,AXL,TEK	4	
Cardiovascular Disease, Organismal Injury and Abnormalities	aortic regurgitation	Mild aortic regurgitation	3.31E-03	 	 	 	 	CA6,CA1,SLC12A1,CA2	4	
Cardiovascular Disease, Organismal Injury and Abnormalities	aortic stenosis	Mild aortic stenosis	3.31E-03	 	 	 	 	CA6,CA1,SLC12A1,CA2	4	
Cardiovascular Disease, Organismal Injury and Abnormalities	aortic regurgitation	Moderate aortic regurgitation	3.31E-03	 	 	 	 	CA6,CA1,SLC12A1,CA2	4	
Cardiovascular Disease, Organismal Injury and Abnormalities	aortic stenosis	Moderate aortic stenosis	3.31E-03	 	 	 	 	CA6,CA1,SLC12A1,CA2	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	chronic myeloid leukemia	Myeloid blast phase chronic myeloid leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities, Tumor Morphology	metastatic neuroendocrine tumor of pancreatic origin	Progressive metastatic neuroendocrine tumor of pancreatic origin	3.31E-03	 	 	 	 	FLT1,KIT,AXL,TEK	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Tumor Morphology	papillary thyroid carcinoma	Progressive papillary thyroid carcinoma	3.31E-03	 	 	 	 	FGFR2,FLT1,KIT,TEK	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Tumor Morphology	thyroid oncocytic carcinoma	Progressive thyroid oncocytic carcinoma	3.31E-03	 	 	 	 	FGFR2,FLT1,KIT,TEK	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	BCR-ABL mutation positive Philadelphia-positive acute lymphoblastic leukemia	Refractory BCR-ABL mutation positive Philadelphia-positive acute lymphoblastic leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	BCR-ABL mutation positive Philadelphia-positive acute lymphoblastic leukemia	Relapsed BCR-ABL mutation positive Philadelphia-positive acute lymphoblastic leukemia	3.31E-03	 	 	 	 	KIT,EPHA2,AXL,TEK	4	
Nervous System Development and Function, Organ Morphology, Organismal Development	size	Size of corpus callosum	3.31E-03	 	 	 	 	CDK5R1,ROBO1,MAP1B,L1CAM	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	thyroid oncocytic carcinoma	Symptomatic stage iodine-refractory thyroid oncocytic carcinoma	3.31E-03	 	 	 	 	FGFR2,FLT1,KIT,TEK	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	thyroid oncocytic carcinoma	Symptomatic stage locoregional thyroid oncocytic carcinoma	3.31E-03	 	 	 	 	FGFR2,FLT1,KIT,TEK	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	thyroid oncocytic carcinoma	Symptomatic stage recurrent thyroid oncocytic carcinoma	3.31E-03	 	 	 	 	FGFR2,FLT1,KIT,TEK	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	thyroid oncocytic carcinoma	Symptomatic stage unresectable thyroid oncocytic carcinoma	3.31E-03	 	 	 	 	FGFR2,FLT1,KIT,TEK	4	
Infectious Diseases, Respiratory Disease	infection	Infection of respiratory tract	3.38E-03	 	 	 	 	TOP2A,DEFA4,DEFA1 (includes others),EGR1,LCN2,LTF,TNF,CKM,XK,TP73,CEACAM8,GRIN2D,CYP51A1,PTTG1	14	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	neoplasia	Neoplasia of breast cancer cell lines	3.38E-03	Increased	2.034	 	1.610	IL1RL1,MUC4,NTN4,CCR8,ENAH,INHBA,DLC1,TNF,CR1L,MMP8,PRDX2,AXL,PTTG1,NEGR1	14	
Endocrine System Development and Function, Small Molecule Biochemistry	synthesis	Synthesis of hormone	3.38E-03	 	-0.163	 	-0.504	CYP17A1,SRD5A3,CNR1,IGFBP2,ASMT,EGR1,IGF2,INHBA,PAX6,TNF,RETN,SLC5A5,GREM2,NPPA	14	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	chromophobe renal cancer	Chromophobe renal cell carcinoma	3.39E-03	 	 	 	 	ZNF765,TOP2A,FABP6,ACOX2,POLQ,MKI67,SERPING1,IGF2	8	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	cancer	Bladder cancer	3.44E-03	 	 	 	 	SCN3A,FABP6,C12orf57,CTSK,LRFN2,C2orf16,ADCY6,FAM110C,SH3PXD2B,TEK,KCNH8,TRPA1,PLS1,EPDR1,GPR61,FLT1,LAMB3,UNC5B,ACOX2,GRIN2D,POLQ,SLC5A5,CNKSR2,MKI67,FAT1,PTPRS,SEMA5A,CYP11B1,TOP2A,MUC4,OLFML2B,ITIH3,KIT,EMID1,OSBP2,CFL2,USP51,DOCK6,SORBS1,PHLDA3,TP73,UBE2C,ADPRHL1,SLC28A3,FGFR2,RASAL1,ZFP37,NRP2,GPR19,DOCK1,SLC6A19,GSTM1,AKR1E2,ZNF547,CTSE,ECE2,SYN3,RPL17,XKRX,SPTA1,PLAT,DNAH8,C8G,IGF2,NAV3,TUBB4A,NHLRC1,MB21D2,RBP2,CEACAM8,LDHD,AXL,SERPING1,RARB,HEPHL1,ZNF365	76	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	oligodendroglioma	Oligodendroglioma	3.45E-03	 	 	 	 	GPRC5B,RASAL1,ABCA13,KSR2,IGFBP2,DNAH8,NR2F6,DOCK1,BRIP1,TUBB4A,LTF,PLEKHD1,ZNF660,CCDC80,STAB2,FAT1	16	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	metastatic gastroesophageal junction adenocarcinoma	Metastatic gastroesophageal junction adenocarcinoma	3.51E-03	 	 	 	 	FGFR2,TUBB4A,TOP2A,FLT1,KIT,EPHA2,TEK	7	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	breast or ovarian cancer	Breast or ovarian cancer	3.51E-03	 	 	 	 	SERPINE3,LRRN1,SCN3A,IL1RL1,HLA-DQA2,CTSK,FCRL5,FANCF,ITGA7,AOC1,NRXN3,WNT2B,WTIP,INHBA,CEP41,SYNE4,LAMB3,SLC5A5,MBOAT4,HMCN1,KHDC1,TOP2A,KCNMA1,FBN1,ZNF420,AP3B2,CYP17A1,LDOC1,PLCH1,ENAH,CTNNAL1,USP51,PRTN3,THNSL1,SORBS1,TP73,UBE2C,CBS/CBSL,SSPN,PGC,ABCC11,DOCK4,ATP8A2,RAB3IL1,PITHD1,GPR161,BCAM,SIK1/SIK1B,MMP28,AKAP6,ALPK2,KLHL34,PLAT,EGR1,IGF2,DBH,PHLDA1,WDR78,AURKB,RARB,BGLAP,SHBG,NRCAM,MACROD2,DTNA,SCN5A,KCNH8,GPC4,CDCA7,POLQ,XKR3,SEMA5A,KSR2,BEND5,ITIH3,MELK,KIT,TMEM117,TRPC6,COL5A1,BRIP1,CDC42EP1,ZNF260,FSIP2,SGSM1,CYP2U1,C1orf61,IFI27,GPR19,LAMA5,BSG,BEX2,GSTM1,CRTAM,LHFPL4,ZNF572,NAV3,TUBB4A,CCDC80,SERPING1,TRIM46,ABCA13,GFPT2,C2orf16,MEOX1,ZNF462,ANKRD18A,TMEM176B,EPDR1,CHST8,GRIN2D,ROM1,PLEKHA7,CNKSR2,MKI67,OGN,MUC4,LRRC34,OLFML2B,PNLDC1,IQSEC3,NAV2,KL,LCN2,L1CAM,SLC28A3,CRMP1,EPHA2,CACNA1F,DLC1,WLS,ETAA1,MEF2B,NRXN2,AMN,ROBO1,IGFBP2,EML5,TRPC1,MB21D2,SORCS2,MGAT3,RAD51,AXL,ZDHHC19,ZNF365,MKRN3,ADCY6,MYOM2,MUC12,ADAMTS2,TEK,TRPA1,CKM,FLT1,ABCA10,FAT1,NINL,CACNA1E,AHRR,COMMD3,VNN1,LTF,THBS2,STAB2,MMP8,ZNF441,SCML2,GATD3A/GATD3B,FGFR2,NRP2,SPIN4,SLC4A9,TIE1,C3orf33,SLC44A5,TNF,SFRP2,ARMCX5-GPRASP2/GPRASP2,PM20D1,CDC20,PCDHGA9,JAG2,ENTPD2,MCF2,C7orf25,PBX1,ARHGEF28,ERG,TMEM158,RUNDC3A,FOXD4L4/FOXD4L5,PTTG1,VWA5B1	194	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	ovarian serous tumor	Ovarian serous tumor	3.51E-03	 	 	 	 	LRRN1,ABCA13,MKRN3,MUC12,ANKRD18A,ITGA7,TMEM176B,DTNA,SCN5A,TRPA1,GPC4,CHST8,FLT1,POLQ,PLEKHA7,HMCN1,TOP2A,IQSEC3,LRRC34,AHRR,BEND5,KIT,TRPC6,KL,PLCH1,COL5A1,LCN2,CTNNAL1,BRIP1,VNN1,THBS2,ZNF260,SCML2,PGC,FGFR2,ABCC11,ATP8A2,GPR161,AKAP6,ALPK2,IGFBP2,JAG2,NAV3,TUBB4A,SORCS2,WDR78,PBX1,RAD51,SERPING1	49	
Cancer, Organismal Injury and Abnormalities	head and neck cancer	Metastatic head and neck cancer	3.57E-03	 	 	 	 	FGFR2,TUBB4A,TOP2A,FLT1,SIK1/SIK1B,KIT,AXL,PTTG1,TEK	9	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	high grade astrocytoma	High grade astrocytoma	3.60E-03	 	 	 	 	LMOD3,ENC1,DTNA,EPDR1,FLT1,KIR2DL4,POLQ,HMCN1,CNKSR2,MKI67,FAT1,NINL,TOP2A,KCNMA1,MUC4,HLF,RGPD4 (includes others),KIT,TRPC6,BOC,SNTG2,ZNF880,TAS2R43,LTF,AGAP5 (includes others),UBE2C,DIAPH3,OR2A4/OR2A7,CD200,FGFR2,DNAH10,NRP2,EPHA2,DOCK1,TNF,PGPEP1L,KEL,NPPA,NEGR1,ALPK2,KIR2DL1/KIR2DL3,GUCY2D,IGFBP2,SPTA1,FAM83A,DNAH8,DBH,IGF2,NAV3,TUBB4A,PHLDA1,ADGRB1,C7orf25,ZNF660,GALNT5,PTTG1,SERPING1,RAPGEF5,ZNF365	59	
