© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_WGCNA->blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Workspace	My Projects
Project	AIH_WGCNA
Analysis	blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Date	Thu May 02 08:43:50 PDT 2019
Analysis ID	17760109

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_WGCNA->blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Chronic Myeloid Leukemia Signaling	2.71E-01	NaN	6.90E-02	NFKB2,NFKB1,PIK3C2A,TGFB1,CRKL,FRS2,MAP2K1,HDAC7	
NAD Salvage Pathway II	2.71E-01	NaN	7.69E-02	NMRK1,ACP4	
NF-κB Signaling	2.74E-01	NaN	6.84E-02	MAP3K7,NFKB1,PIK3C2A,TNFRSF1B,EP300,INSR,PRKACB,NFKB2,RELB,FRS2,CREBBP,MAPK8,PRKACA	
TR/RXR Activation	2.8E-01	NaN	7.00E-02	PIK3C2A,SREBF1,NCOA6,FRS2,EP300,RXRA,ENO1	
Endocannabinoid Cancer Inhibition Pathway	2.83E-01	NaN	6.92E-02	ATF2,SMPD2,PIK3C2A,FRS2,NUPR1,CREBBP,MAP2K1,PRKACA,PRKACB,CASP2,PRKAR2A	
HIF1α Signaling	2.85E-01	NaN	6.98E-02	COPS5,PIK3C2A,FRS2,EP300,ELOC,CREBBP,MAPK8,CUL2,MMP14	
CDP-diacylglycerol Biosynthesis I	2.88E-01	NaN	8.00E-02	CRLS1,LPCAT3	
Ethanol Degradation IV	2.88E-01	NaN	8.00E-02	ALDH3B1,ALDH2	
IL-17A Signaling in Gastric Cells	2.88E-01	NaN	8.00E-02	NFKB1,MAPK8	
Role of JAK family kinases in IL-6-type Cytokine Signaling	2.88E-01	NaN	8.00E-02	JAK1,MAPK8	
Tryptophan Degradation III (Eukaryotic)	2.88E-01	NaN	8.00E-02	HADHA,HACD2	
Endocannabinoid Neuronal Synapse Pathway	2.94E-01	NaN	7.03E-02	NDUFS2,CACNA2D4,PLCB2,GNB1,PDIA3,MAPK8,PRKACA,PRKACB,PRKAR2A	
Glycine Betaine Degradation	2.96E-01	NaN	1.00E-01	SHMT1,	
Ketolysis	2.96E-01	NaN	1.00E-01	HADHA,	
NF-κB Activation by Viruses	2.98E-01	NaN	7.14E-02	NFKB2,NFKB1,PIK3C2A,ITGAV,FRS2,ITGA2,ITGB2	
14-3-3-mediated Signaling	2.99E-01	NaN	7.04E-02	STRADA,PIK3C2A,YWHAG,PLCB2,FRS2,TSC2,PDIA3,MAPK8,MAP2K1,ELK1	
tRNA Charging	3.01E-01	NaN	7.69E-02	RARS2,MARS2,HARS2	
PAK Signaling	3.05E-01	NaN	7.14E-02	PIK3C2A,FRS2,ITGA2,MAPK8,MAP2K1,WASL,NCK1,SHC1	
Role of NFAT in Cardiac Hypertrophy	3.07E-01	NaN	6.99E-02	MAP3K7,CACNA2D4,PIK3C2A,TGFB1,PLCB2,EP300,GNB1,MAP2K1,PRKACB,HDAC7,FRS2,PDIA3,MAPK8,PRKACA,SHC1,PRKAR2A	
IL-22 Signaling	3.07E-01	NaN	8.33E-02	JAK1,MAPK8	
TCA Cycle II (Eukaryotic)	3.07E-01	NaN	8.33E-02	IDH3G,SDHAF4	
PTEN Signaling	3.1E-01	NaN	7.14E-02	NFKB2,RPS6KB2,NFKB1,INPP5D,ITGA2,INSR,INPPL1,MAP2K1,SHC1	
Cardiac β-adrenergic Signaling	3.15E-01	NaN	7.14E-02	FICD,PPP1CC,AKAP13,GNB1,PPP2R3B,PPP2R3A,PDE6B,PRKACA,PRKACB,PRKAR2A	
Notch Signaling	3.16E-01	NaN	7.89E-02	DTX2,NOTCH2,APH1A	
Cell Cycle: G1/S Checkpoint Regulation	3.16E-01	NaN	7.46E-02	GNL3,TGFB1,SKP2,BMI1,HDAC7	
iCOS-iCOSL Signaling in T Helper Cells	3.19E-01	NaN	7.20E-02	NFKB2,NFKB1,INPP5D,PIK3C2A,CSK,FRS2,CD80,SHC1,IL2RG	
Cyclins and Cell Cycle Regulation	3.22E-01	NaN	7.41E-02	TGFB1,CCNH,SKP2,PPP2R3B,PPP2R3A,HDAC7	
Putrescine Degradation III	3.28E-01	NaN	8.70E-02	ALDH3B1,ALDH2	
Gustation Pathway	3.28E-01	NaN	7.19E-02	FICD,LPAR6,CACNA2D4,PLCB2,TAS2R13,GNB1,PDE6B,TAS2R20,PRKACA,PRKACB,PRKAR2A	
Citrulline Biosynthesis	3.28E-01	NaN	1.11E-01	GLS,	
Heme Biosynthesis II	3.28E-01	NaN	1.11E-01	PPOX,	
Pathogenesis of Multiple Sclerosis	3.28E-01	NaN	1.11E-01	CCL3,	
Sucrose Degradation V (Mammalian)	3.28E-01	NaN	1.11E-01	ALDOA,	
Mitotic Roles of Polo-Like Kinase	3.29E-01	NaN	7.58E-02	TGFB1,PRC1,PPP2R3B,PPP2R3A,FBXO5	
Regulation of Cellular Mechanics by Calpain Protease	3.29E-01	NaN	7.58E-02	TLN1,ITGA2,ACTN4,CAPNS1,CAPN7	
Cell Cycle Regulation by BTG Family Proteins	3.32E-01	NaN	8.11E-02	PPP2R3B,PPP2R3A,CNOT7	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	3.34E-01	NaN	7.50E-02	NFKB2,NFKB1,PIK3C2A,CRKL,FRS2,MAP2K1	
Th2 Pathway	3.36E-01	NaN	7.24E-02	NFKB1,PIK3C2A,TGFB1,FRS2,CD80,JAK1,ITGB2,NOTCH2,APH1A,IL2RG,HLA-DQB2	
Prolactin Signaling	3.38E-01	NaN	7.45E-02	PIK3C2A,SOCS4,FRS2,EP300,CREBBP,MAP2K1,SHC1	
Th1 Pathway	3.41E-01	NaN	7.30E-02	NFKB1,PIK3C2A,FRS2,CD80,JAK1,ITGB2,KLRC1,NOTCH2,APH1A,HLA-DQB2	
Netrin Signaling	3.41E-01	NaN	7.69E-02	CACNA2D4,PRKACA,PRKACB,NCK1,PRKAR2A	
PXR/RXR Activation	3.41E-01	NaN	7.69E-02	INSR,RXRA,PRKACA,PRKACB,PRKAR2A	
Pyridoxal 5'-phosphate Salvage Pathway	3.41E-01	NaN	7.69E-02	DAPK1,MAPK8,MAP2K1,PDXK,PNPO	
Telomerase Signaling	3.46E-01	NaN	7.38E-02	PIK3C2A,FRS2,ELF4,PPP2R3B,PPP2R3A,MAP2K1,SHC1,HDAC7,IL2RG	
Interferon Signaling	3.5E-01	NaN	8.33E-02	MED14,PTPN2,JAK1	
Fatty Acid α-oxidation	3.5E-01	NaN	9.09E-02	ALDH3B1,ALDH2	
TNFR1 Signaling	3.52E-01	NaN	8.00E-02	NFKB2,NFKB1,MAPK8,CASP2	
Acute Phase Response Signaling	3.52E-01	NaN	7.26E-02	MAP3K7,NFKB1,C3,SOCS4,TNFRSF1B,CRABP2,MAP2K1,ELK1,NFKB2,SERPINF2,MAPK8,ITIH2,SHC1	
Virus Entry via Endocytic Pathways	3.56E-01	NaN	7.44E-02	AP1S1,PIK3C2A,ACTG1,ACTB,FRS2,ITGA2,ACTA2,ITGB2,AP1S2	
Prostate Cancer Signaling	3.63E-01	NaN	7.55E-02	NFKB2,ATF2,NFKB1,PIK3C2A,NKX3-1,FRS2,CREBBP,MAP2K1	
Relaxin Signaling	3.65E-01	NaN	7.36E-02	NFKB2,FICD,NFKB1,PIK3C2A,FRS2,GNB1,PDE6B,MAP2K1,PRKACA,PRKACB,ELK1,PRKAR2A	
T Cell Receptor Signaling	3.66E-01	NaN	7.50E-02	NFKB2,NFKB1,PIK3C2A,CSK,FRS2,RASA1,MAPK8,MAP2K1,ELK1	
Sphingomyelin Metabolism	3.66E-01	NaN	1.25E-01	SMPD2,	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.67E-01	NaN	8.16E-02	YWHAG,SKP2,EP300,HIPK2	
IL-17A Signaling in Fibroblasts	3.68E-01	NaN	8.57E-02	NFKB2,MAP3K7,NFKB1	
Phagosome Maturation	3.71E-01	NaN	7.43E-02	VPS37C,CALR,LAMP1,VTI1A,CTSK,VPS41,CANX,PIKFYVE,CTSA,NSF,VPS39	
Erythropoietin Signaling	3.71E-01	NaN	7.69E-02	NFKB2,NFKB1,PIK3C2A,FRS2,MAP2K1,ELK1,SHC1	
ILK Signaling	3.73E-01	NaN	7.32E-02	ATF2,NFKB1,PIK3C2A,PPP2R3B,PPP2R3A,ACTA2,ITGB2,MYH9,NFKB2,ACTG1,ACTB,FRS2,CREBBP,MAPK8,ACTN4	
Oxidative Ethanol Degradation III	3.74E-01	NaN	9.52E-02	ALDH3B1,ALDH2	
Toll-like Receptor Signaling	3.82E-01	NaN	7.89E-02	NFKB2,MAP3K7,NFKB1,CD14,MAPK8,ELK1	
RANK Signaling in Osteoclasts	3.84E-01	NaN	7.69E-02	NFKB2,MAP3K7,NFKB1,PIK3C2A,FRS2,MAPK8,MAP2K1,ELK1	
Inhibition of Angiogenesis by TSP1	3.87E-01	NaN	8.82E-02	CD47,TGFB1,MAPK8	
MIF-mediated Glucocorticoid Regulation	3.87E-01	NaN	8.82E-02	NFKB2,NFKB1,CD14	
Gα12/13 Signaling	3.89E-01	NaN	7.53E-02	NFKB2,LPAR6,NFKB1,PIK3C2A,FRS2,ARHGEF1,RASA1,MAPK8,MAP2K1,F2RL3,ELK1	
Acute Myeloid Leukemia Signaling	3.96E-01	NaN	7.77E-02	NFKB2,RPS6KB2,NFKB1,PIK3C2A,FRS2,IDH3G,MAP2K1,EIF4EBP1	
Endocannabinoid Developing Neuron Pathway	3.98E-01	NaN	7.63E-02	ATF2,PIK3C2A,FRS2,GNB1,CREBBP,MAPK8,MAP2K1,PRKACA,PRKACB,PRKAR2A	
Cardiomyocyte Differentiation via BMP Receptors	3.99E-01	NaN	1.00E-01	MAP3K7,ATF2	
Granzyme A Signaling	3.99E-01	NaN	1.00E-01	EP300,CREBBP	
Circadian Rhythm Signaling	4.07E-01	NaN	9.09E-02	BHLHE40,ATF2,CREBBP	
Neurotrophin/TRK Signaling	4.08E-01	NaN	7.95E-02	ATF2,PIK3C2A,FRS2,CREBBP,MAPK8,MAP2K1,SHC1	
MSP-RON Signaling Pathway	4.09E-01	NaN	8.11E-02	PIK3C2A,ACTG1,ACTB,FRS2,ACTA2,ITGB2	
NAD Salvage Pathway III	4.1E-01	NaN	1.43E-01	NMRK1,	
Superpathway of Serine and Glycine Biosynthesis I	4.1E-01	NaN	1.43E-01	SHMT1,	
Synaptic Long Term Potentiation	4.18E-01	NaN	7.75E-02	PPP1CC,ATF2,PLCB2,EP300,CREBBP,PDIA3,MAP2K1,PRKACA,PRKACB,PRKAR2A	
CTLA4 Signaling in Cytotoxic T Lymphocytes	4.19E-01	NaN	7.92E-02	AP1S1,PIK3C2A,FRS2,CD80,PTPN22,PPP2R3B,PPP2R3A,AP1S2	
GDNF Family Ligand-Receptor Interactions	4.2E-01	NaN	8.05E-02	PIK3C2A,FRS2,RASA1,MAPK8,MAP2K1,NCK1,SHC1	
Small Cell Lung Cancer Signaling	4.2E-01	NaN	8.05E-02	NFKB2,PIAS3,NFKB1,PIK3C2A,FRS2,SKP2,RXRA	
T Helper Cell Differentiation	4.23E-01	NaN	8.22E-02	TGFB1,TNFRSF1B,CD80,RORC,IL2RG,IL23R	
Histamine Degradation	4.27E-01	NaN	1.05E-01	ALDH3B1,ALDH2	
Fatty Acid β-oxidation I	4.29E-01	NaN	9.38E-02	AUH,HADHA,ACADM	
VEGF Signaling	4.3E-01	NaN	7.89E-02	EIF1AX,PIK3C2A,ACTG1,ACTB,FRS2,ACTA2,MAP2K1,ACTN4,SHC1	
Type II Diabetes Mellitus Signaling	4.39E-01	NaN	7.74E-02	NFKB2,MAP3K7,NFKB1,SMPD2,CACNA2D4,PIK3C2A,SOCS4,TNFRSF1B,FRS2,INSR,PKM,MAPK8	
B Cell Receptor Signaling	4.39E-01	NaN	7.61E-02	RPS6KB2,MAP3K7,ATF2,NFKB1,PIK3C2A,INPPL1,MAP2K1,ELK1,NFKB2,INPP5D,CSK,FRS2,CREBBP,MAPK8,SHC1	
IL-4 Signaling	4.44E-01	NaN	8.08E-02	RPS6KB2,INPP5D,PIK3C2A,FRS2,JAK1,INPPL1,SHC1,IL2RG	
Dendritic Cell Maturation	4.48E-01	NaN	7.65E-02	ATF2,NFKB1,PIK3C2A,TNFRSF1B,PLCB2,FSCN2,NFKB2,RELB,CD1D,FRS2,CD80,CREBBP,PDIA3,MAPK8,FSCN1	
G Protein Signaling Mediated by Tubby	4.51E-01	NaN	9.68E-02	PLCB2,GNB1,INSR	
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.55E-01	NaN	9.09E-02	NFKB2,NFKB1,EP300,CREBBP	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	4.57E-01	NaN	1.11E-01	INPP5D,INPPL1	
Apelin Muscle Signaling Pathway	4.57E-01	NaN	1.11E-01	TFAM,NRF1	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	4.57E-01	NaN	1.11E-01	INPP5D,INPPL1	
FAT10 Signaling Pathway	4.57E-01	NaN	1.11E-01	UBA1,UBA6	
Valine Degradation I	4.57E-01	NaN	1.11E-01	AUH,HADHA	
IL-6 Signaling	4.6E-01	NaN	7.91E-02	NFKB2,MAP3K7,NFKB1,PIK3C2A,CD14,TNFRSF1B,FRS2,MAPK8,MAP2K1,ELK1,SHC1	
Glycogen Biosynthesis II (from UDP-D-Glucose)	4.63E-01	NaN	1.67E-01	GYS1,	
UDP-N-acetyl-D-glucosamine Biosynthesis II	4.63E-01	NaN	1.67E-01	UAP1,	
Type I Diabetes Mellitus Signaling	4.65E-01	NaN	8.11E-02	NFKB2,MAP3K7,NFKB1,SOCS4,TNFRSF1B,HSPD1,CD80,JAK1,MAPK8	
CREB Signaling in Neurons	4.66E-01	NaN	7.66E-02	ATF2,CACNA2D4,PIK3C2A,POLR2A,PLCB2,EP300,GNB1,MAP2K1,PRKACB,ELK1,POLR2H,FRS2,CREBBP,PDIA3,PRKACA,SHC1,PRKAR2A	
PI3K Signaling in B Lymphocytes	4.71E-01	NaN	7.97E-02	NFKB2,ATF2,NFKB1,INPP5D,C3,PLCB2,ATF1,ATF7,PDIA3,MAP2K1,ELK1	
Oncostatin M Signaling	4.75E-01	NaN	9.30E-02	JAK1,MAP2K1,ELK1,SHC1	
mTOR Signaling	4.75E-01	NaN	7.69E-02	RPS27L,RPS6KB2,EIF3M,PIK3C2A,INSR,PPP2R3B,PPP2R3A,EIF4A2,ATG13,FRS2,TSC2,PLD2,EIF3K,RHEB,EIF4E,EIF4EBP1,EIF3J	
Sonic Hedgehog Signaling	4.76E-01	NaN	1.00E-01	PRKACA,PRKACB,PRKAR2A	
Remodeling of Epithelial Adherens Junctions	4.84E-01	NaN	8.70E-02	CTNNA1,ACTG1,ACTB,ACTA2,ACTN4,ARF6	
Calcium Signaling	4.84E-01	NaN	7.77E-02	ATF2,CACNA2D4,ATP2B4,EP300,ACTA2,ATP2B1,PRKACB,CHRNG,HDAC7,MYH9,CALR,TNNT3,ATP2C1,CREBBP,PRKACA,PRKAR2A	
MIF Regulation of Innate Immunity	4.96E-01	NaN	9.52E-02	NFKB2,NFKB1,CD14,MAPK8	
Dopamine-DARPP32 Feedback in cAMP Signaling	4.99E-01	NaN	7.98E-02	PPP1CC,ATF2,PLCB2,ATF1,PPP2R3B,PPP2R3A,PRKACB,CSNK1G3,CREBBP,PDIA3,PRKACA,CSNK1G1,PRKAR2A	
UVB-Induced MAPK Signaling	5E-01	NaN	8.82E-02	PIK3C2A,FRS2,EIF4E,MAPK8,MAP2K1,EIF4EBP1	
Protein Kinase A Signaling	5.01E-01	NaN	7.50E-02	PPP1CC,ATF2,AKAP13,TGFB1,PLCB2,DUSP11,GNB1,PTPN22,MAP2K1,PRKACB,ELK1,CREBBP,PDE6B,ACP4,PRKAR2A,DUSP12,FICD,NFKB1,YWHAG,ATF1,PTPN2,PTPN23,ADD3,UBASH3B,PTPN1,NFKB2,GYS1,PDIA3,CDKN3,PRKACA	
CDK5 Signaling	5.04E-01	NaN	8.33E-02	PPP1CC,ITGA2,PPP2R3B,PPP2R3A,MAPK8,MAP2K1,PRKACA,PRKACB,PRKAR2A	
IL-15 Production	5.11E-01	NaN	8.26E-02	NFKB2,NFKB1,TWF1,MERTK,CSK,INSR,JAK1,DYRK4,MAP2K1,PEAK1	
B Cell Activating Factor Signaling	5.18E-01	NaN	9.76E-02	NFKB2,NFKB1,MAPK8,ELK1	
Role of PKR in Interferon Induction and Antiviral Response	5.18E-01	NaN	9.76E-02	NFKB2,MAP3K7,ATF2,NFKB1	
Adipogenesis pathway	5.18E-01	NaN	8.21E-02	SREBF1,TGFB1,CCNH,ATG5,SMAD5,SMAD1,KMT2B,SAP130,SIRT2,HDAC7,GTF2H1	
Glutaryl-CoA Degradation	5.26E-01	NaN	1.25E-01	HADHA,HACD2	
Mismatch Repair in Eukaryotes	5.26E-01	NaN	1.25E-01	RFC5,PCNA	
2-oxobutanoate Degradation I	5.27E-01	NaN	2.00E-01	MUT,	
CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	5.27E-01	NaN	2.00E-01	NAGK,	
Folate Polyglutamylation	5.27E-01	NaN	2.00E-01	SHMT1,	
Galactose Degradation I (Leloir Pathway)	5.27E-01	NaN	2.00E-01	GALE,	
Myo-inositol Biosynthesis	5.27E-01	NaN	2.00E-01	IMPA1,	
Trans, trans-farnesyl Diphosphate Biosynthesis	5.27E-01	NaN	2.00E-01	GGPS1,	
dTMP De Novo Biosynthesis	5.27E-01	NaN	2.00E-01	SHMT1,	
Superpathway of Cholesterol Biosynthesis	5.28E-01	NaN	1.07E-01	HADHA,GGPS1,DHCR7	
Natural Killer Cell Signaling	5.3E-01	NaN	8.27E-02	INPP5D,PIK3C2A,FRS2,KLRB1,KIR2DL1/KIR2DL3,INPPL1,MAP2K1,KLRC1,SIGLEC7,NCK1,SHC1	
Breast Cancer Regulation by Stathmin1	5.3E-01	NaN	7.91E-02	ARHGEF11,PPP1CC,PIK3C2A,UHMK1,PLCB2,GNB1,PPP2R3B,PPP2R3A,MAP2K1,PRKACB,ARHGEF5,ARHGEF2,FRS2,ARHGEF1,PRKACA,SHC1,PRKAR2A	
Regulation of the Epithelial-Mesenchymal Transition Pathway	5.33E-01	NaN	7.96E-02	NFKB1,PIK3C2A,TGFB1,ID2,SMAD2,ZEB2,ZEB1,JAK1,MAP2K1,NOTCH2,APH1A,NFKB2,FGF17,FRS2,DVL3,SMURF1	
GNRH Signaling	5.39E-01	NaN	8.09E-02	MAP3K7,ATF2,NFKB1,CACNA2D4,PLCB2,GNB1,MAP2K1,PRKACB,ELK1,NFKB2,CREBBP,MAPK8,PRKACA,PRKAR2A	
FGF Signaling	5.4E-01	NaN	8.70E-02	ATF2,FGF17,PIK3C2A,CRKL,FRS2,CREBBP,MAPK8,MAP2K1	
Leukocyte Extravasation Signaling	5.5E-01	NaN	7.98E-02	CTNNA1,PIK3C2A,ARHGAP5,CRKL,ITGA2,MSN,ACTA2,ITGB2,WASL,RDX,ACTG1,ACTB,FRS2,ARHGAP4,MAPK8,ACTN4,MMP14	
p38 MAPK Signaling	5.5E-01	NaN	8.47E-02	RPS6KB2,MAP3K7,ATF2,DAXX,TGFB1,TNFRSF1B,ATF1,CREBBP,TIFA,ELK1	
IL-1 Signaling	5.56E-01	NaN	8.79E-02	NFKB2,MAP3K7,NFKB1,GNB1,MAPK8,PRKACA,PRKACB,PRKAR2A	
April Mediated Signaling	5.64E-01	NaN	1.03E-01	NFKB2,NFKB1,MAPK8,ELK1	
Dopamine Receptor Signaling	5.71E-01	NaN	9.09E-02	PPP1CC,PTS,PPP2R3B,PPP2R3A,PRKACA,PRKACB,PRKAR2A	
Estrogen-Dependent Breast Cancer Signaling	5.72E-01	NaN	8.89E-02	NFKB2,ATF2,NFKB1,PIK3C2A,FRS2,HSD17B13,CREBBP,ELK1	
p70S6K Signaling	5.73E-01	NaN	8.39E-02	PIK3C2A,YWHAG,PLCB2,FRS2,JAK1,PDIA3,PPP2R3B,PPP2R3A,MAP2K1,F2RL3,SHC1,IL2RG	
Adrenomedullin signaling pathway	5.8E-01	NaN	8.10E-02	NFKB1,PIK3C2A,C3,PLCB2,SHE,MAP2K1,PRKACB,ELK1,NFKB2,CSK,FRS2,RXRA,PDIA3,MAPK8,PRKACA,SHC1,PRKAR2A	
Antiproliferative Role of TOB in T Cell Signaling	5.87E-01	NaN	1.15E-01	TGFB1,SMAD2,SKP2	
Gluconeogenesis I	5.87E-01	NaN	1.15E-01	PGAM4,ALDOA,ENO1	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	5.88E-01	NaN	8.99E-02	NFKB2,NFKB1,TGFB1,SMAD2,CD80,MAPK8,MAP2K1,ELK1	
SAPK/JNK Signaling	5.92E-01	NaN	8.70E-02	MAP3K7,ATF2,DAXX,PIK3C2A,CRKL,FRS2,GNB1,MAPK8,ELK1,SHC1	
Leptin Signaling in Obesity	6.04E-01	NaN	9.09E-02	PIK3C2A,PLCB2,FRS2,PDIA3,MAP2K1,PRKACA,PRKACB,PRKAR2A	
DNA Double-Strand Break Repair by Homologous Recombination	6.09E-01	NaN	1.43E-01	GEN1,ATRX	
Isoleucine Degradation I	6.09E-01	NaN	1.43E-01	AUH,HADHA	
Glutathione Redox Reactions II	6.1E-01	NaN	2.50E-01	PDIA3,	
Heme Biosynthesis from Uroporphyrinogen-III I	6.1E-01	NaN	2.50E-01	PPOX,	
Methylmalonyl Pathway	6.1E-01	NaN	2.50E-01	MUT,	
Molybdenum Cofactor Biosynthesis	6.1E-01	NaN	2.50E-01	MOCS3,	
N-acetylglucosamine Degradation II	6.1E-01	NaN	2.50E-01	NAGK,	
Phenylethylamine Degradation I	6.1E-01	NaN	2.50E-01	ALDH2,	
Superpathway of Methionine Degradation	6.16E-01	NaN	1.08E-01	MUT,AHCYL1,MAT2A,AHCY	
Epithelial Adherens Junction Signaling	6.16E-01	NaN	8.50E-02	CTNNA1,SSX2IP,ACTA2,WASL,NOTCH2,NECTIN3,MYH9,ACTG1,ACTB,MYO7A,RAPGEF1,ACTN4,KEAP1	
Tryptophan Degradation X (Mammalian, via Tryptamine)	6.2E-01	NaN	1.20E-01	RDH14,ALDH3B1,ALDH2	
IL-15 Signaling	6.21E-01	NaN	9.20E-02	NFKB2,NFKB1,PIK3C2A,FRS2,JAK1,MAP2K1,SHC1,IL2RG	
Hypoxia Signaling in the Cardiovascular System	6.25E-01	NaN	9.46E-02	HIF1AN,ATF2,COPS5,EP300,CREBBP,UBE2Q1,P4HB	
Induction of Apoptosis by HIV1	6.32E-01	NaN	9.84E-02	NFKB2,NFKB1,DAXX,TNFRSF1B,MAPK8,DIABLO	
Apoptosis Signaling	6.37E-01	NaN	9.09E-02	NFKB2,NFKB1,TNFRSF1B,MAPK8,MAP2K1,CASP2,CAPNS1,CAPN7,DIABLO	
HGF Signaling	6.52E-01	NaN	8.87E-02	MAP3K7,ATF2,PIK3C2A,CRKL,FRS2,ITGA2,ELF4,MAPK8,RAPGEF1,MAP2K1,ELK1	
Pancreatic Adenocarcinoma Signaling	6.52E-01	NaN	8.87E-02	NFKB2,NFKB1,PIK3C2A,TGFB1,SMAD2,FRS2,PLD2,JAK1,MAPK8,MAP2K1,ELK1	
IL-23 Signaling Pathway	6.53E-01	NaN	1.00E-01	NFKB2,NFKB1,PIK3C2A,FRS2,RORC,IL23R	
Cysteine Biosynthesis III (mammalia)	6.55E-01	NaN	1.25E-01	AHCYL1,MAT2A,AHCY	
Leukotriene Biosynthesis	6.57E-01	NaN	1.54E-01	GGT5,GGT1	
Melatonin Signaling	6.64E-01	NaN	9.72E-02	PLCB2,PDIA3,MAP2K1,PRKACA,RORC,PRKACB,PRKAR2A	
Salvage Pathways of Pyrimidine Ribonucleotides	6.7E-01	NaN	9.28E-02	NME3,AK9,DAPK1,UPRT,MAPK8,MAP2K1,CMPK1,AK4,CDADC1	
Nucleotide Excision Repair Pathway	6.73E-01	NaN	1.14E-01	POLR2H,CCNH,POLR2A,GTF2H1	
Germ Cell-Sertoli Cell Junction Signaling	6.77E-01	NaN	8.51E-02	CTNNA1,MAP3K7,PIK3C2A,TGFB1,ITGA2,ACTA2,MAP2K1,WASL,NECTIN3,ACTG1,ACTB,FRS2,MYO7A,MAPK8,ACTN4,KEAP1	
IL-17 Signaling	6.88E-01	NaN	9.38E-02	MAP3K7,ATF2,NFKB1,PIK3C2A,FRS2,JAK1,MAPK8,MAP2K1,ELK1	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	6.92E-01	NaN	1.30E-01	INPP5D,IMPA1,INPPL1	
DNA Methylation and Transcriptional Repression Signaling	7.03E-01	NaN	1.18E-01	HIST1H4K,MECP2,SAP130,HIST1H4J	
Role of JAK2 in Hormone-like Cytokine Signaling	7.03E-01	NaN	1.18E-01	SOCS4,JAK1,SHC1,PTPN1	
Role of IL-17A in Arthritis	7.05E-01	NaN	1.00E-01	NFKB2,ATF2,NFKB1,PIK3C2A,FRS2,MAPK8,MAP2K1	
BER pathway	7.11E-01	NaN	1.67E-01	XRCC1,PCNA	
Gαs Signaling	7.18E-01	NaN	9.35E-02	ATF2,GNB1,CREBBP,MAP2K1,PRKACA,PRKACB,PTGIR,ELK1,ADD3,PRKAR2A	
Diphthamide Biosynthesis	7.2E-01	NaN	3.33E-01	DPH5,	
Inosine-5'-phosphate Biosynthesis II	7.2E-01	NaN	3.33E-01	ADSL,	
S-adenosyl-L-methionine Biosynthesis	7.2E-01	NaN	3.33E-01	MAT2A,	
S-methyl-5-thio-α-D-ribose 1-phosphate Degradation	7.2E-01	NaN	3.33E-01	APIP,	
Tetrahydrobiopterin Biosynthesis I	7.2E-01	NaN	3.33E-01	PTS,	
Tetrahydrobiopterin Biosynthesis II	7.2E-01	NaN	3.33E-01	PTS,	
Thiosulfate Disproportionation III (Rhodanese)	7.2E-01	NaN	3.33E-01	MOCS3,	
Role of IL-17F in Allergic Inflammatory Airway Diseases	7.23E-01	NaN	1.11E-01	NFKB2,ATF2,NFKB1,CREBBP,MAP2K1	
iNOS Signaling	7.23E-01	NaN	1.11E-01	NFKB2,NFKB1,CD14,CREBBP,JAK1	
Regulation of Actin-based Motility by Rho	7.24E-01	NaN	9.57E-02	PIP4K2C,ACTB,ITGA2,ARHGDIA,PIP5K1A,ACTA2,PIP5K1C,PIKFYVE,WASL	
IL-10 Signaling	7.26E-01	NaN	1.01E-01	NFKB2,MAP3K7,NFKB1,CD14,JAK1,MAPK8,ELK1	
Methionine Degradation I (to Homocysteine)	7.32E-01	NaN	1.36E-01	AHCYL1,MAT2A,AHCY	
CD40 Signaling	7.34E-01	NaN	9.88E-02	NFKB2,MAP3K7,NFKB1,PIK3C2A,FRS2,ATF1,MAPK8,MAP2K1	
IL-3 Signaling	7.43E-01	NaN	9.68E-02	INPP5D,PIK3C2A,CRKL,FRS2,JAK1,RAPGEF1,MAP2K1,ELK1,SHC1	
Renal Cell Carcinoma Signaling	7.43E-01	NaN	9.68E-02	PIK3C2A,TGFB1,FRS2,EP300,ELOC,CREBBP,RAPGEF1,MAP2K1,CUL2	
IL-17A Signaling in Airway Cells	7.54E-01	NaN	1.00E-01	NFKB2,MAP3K7,NFKB1,PIK3C2A,FRS2,JAK1,MAPK8,MAP2K1	
